player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Thomas Davis Sr.,2231,LB,WAS,3,0,6.0,0,0,32,81.4,62.1,73.4,57.9,47.0,76.1,0.0,0,0,40,41,0.0,0,1
Johnathan Joseph,2969,CB,TEN,6,2,3.3,0,0,31,71.5,70.8,83.5,56.5,61.3,31.0,14.3,1,0,110,113,1.8,2,4
Calais Campbell,4364,DI,BLT,6,3,1.0,0,0,3,66.8,74.2,36.9,66.3,74.7,55.6,12.5,2,2,69,71,15.9,11,11
Brandon Carr,4454,S,DAL,2,0,0.0,0,0,9,49.2,54.4,74.9,,68.7,72.8,0.0,0,1,9,9,11.1,1,1
Malcolm Jenkins,4937,S,NO,6,2,6.1,0,0,20,47.8,51.3,84.8,63.6,55.3,70.5,10.5,2,2,145,146,4.1,6,15
Jason McCourty,5127,CB,NE,6,1,7.6,0,0,19,50.5,53.4,80.4,54.2,67.5,87.4,0.0,0,0,80,84,2.5,2,5
Steve McLendon,5232,DI,TB,7,5,2.7,0,0,30,60.0,72.9,52.9,76.3,68.3,53.9,4.8,1,1,111,114,11.7,13,15
Ndamukong Suh,5527,DI,TB,7,2,2.7,1,1,30,52.8,61.0,30.9,61.1,67.6,40.4,13.3,2,3,98,100,6.1,6,11
Joe Haden,5532,CB,PIT,6,4,6.0,0,0,25,56.6,54.1,82.7,,40.6,62.2,28.6,2,4,111,113,0.9,1,1
Tyson Alualu,5535,DI,PIT,6,3,0.7,0,0,25,73.4,91.4,82.1,81.8,89.9,75.8,0.0,0,0,71,72,9.9,7,9
Brandon Graham,5538,ED,PHI,7,1,0.3,0,0,24,61.0,76.4,54.8,76.6,67.0,29.2,25.0,5,2,125,128,8.8,11,14
Jason Pierre-Paul,5540,ED,TB,7,6,1.8,0,0,30,62.2,71.6,71.6,71.8,63.0,59.3,15.4,2,1,124,126,4.0,5,5
Kareem Jackson,5545,S,DEN,6,5,4.0,0,0,10,58.5,64.4,90.5,55.1,77.4,62.5,21.1,4,0,142,146,3.5,5,10
Devin McCourty,5552,S,NE,6,4,9.8,0,0,19,73.5,72.0,81.5,51.8,60.0,50.2,18.2,2,0,160,164,0.0,0,5
Jerry Hughes,5556,ED,BUF,7,6,2.8,2,0,4,73.5,79.7,48.9,80.6,59.7,54.6,15.8,3,2,109,112,6.4,7,10
Patrick Robinson,5557,CB,NO,3,1,2.7,0,0,20,59.4,64.0,78.6,,75.2,81.7,0.0,0,1,53,53,3.8,2,3
Linval Joseph,5571,DI,LAC,6,2,3.2,0,0,27,59.3,67.9,85.3,67.1,61.9,35.7,9.5,2,0,106,107,12.3,13,17
Carlos Dunlap,5579,ED,CIN,6,4,4.4,0,0,7,42.6,53.9,66.2,57.3,58.2,70.7,7.7,1,2,83,85,6.0,5,8
Corey Peters,5607,DI,ARZ,7,2,1.0,1,0,1,57.3,66.1,45.4,65.8,66.3,39.0,22.2,2,2,115,117,4.3,5,5
Everson Griffen,5624,ED,DAL,7,5,2.3,0,0,9,63.5,56.7,45.2,61.8,53.6,57.8,10.0,2,2,120,120,6.7,8,13
Geno Atkins,5643,DI,CIN,1,0,,0,0,7,,63.2,77.4,61.0,60.0,,,0,0,1,1,0.0,0,0
Anthony Levine,6013,S,BLT,2,0,,1,0,3,26.0,26.9,72.8,,60.0,,,0,1,3,3,0.0,0,0
Andrew Sendejo,6118,S,CLV,7,3,9.5,0,1,8,44.6,44.4,44.3,54.6,54.2,50.9,35.3,6,1,160,165,0.6,1,8
Patrick Peterson,6157,CB,ARZ,7,1,4.5,1,0,1,56.0,54.1,85.9,54.8,41.2,57.5,40.0,2,3,174,176,0.0,0,2
Aldon Smith,6159,ED,DAL,7,9,3.9,1,0,9,58.4,70.8,29.0,74.4,66.8,50.6,17.6,6,3,165,166,6.7,11,19
J.J. Watt,6163,ED,HST,7,4,1.4,0,0,13,60.0,77.2,74.7,64.3,81.6,37.4,13.0,3,1,176,176,6.3,11,16
Robert Quinn,6166,ED,CHI,6,2,4.0,0,1,6,49.7,68.9,27.1,70.0,70.8,74.9,0.0,0,2,45,47,2.2,1,2
Ryan Kerrigan,6168,ED,WAS,7,2,4.0,0,0,32,63.6,55.5,53.8,69.6,39.1,59.6,20.0,1,1,71,73,1.4,1,2
Adrian Clayborn,6172,ED,CLV,6,2,-2.0,0,0,8,60.1,61.3,82.3,53.4,71.1,74.0,0.0,0,0,35,36,2.9,1,1
Cameron Jordan,6176,ED,NO,6,7,1.2,0,0,20,64.3,76.1,17.5,67.7,84.5,53.6,7.4,2,4,117,118,12.0,14,18
Jimmy Smith,6179,CB,BLT,6,0,2.0,0,0,3,76.5,75.8,26.2,63.6,66.1,64.7,0.0,0,1,69,71,1.4,1,1
Cameron Heyward,6183,DI,PIT,6,5,2.1,0,0,25,59.0,87.3,83.7,70.6,89.8,66.9,0.0,0,0,88,90,10.2,9,11
Jabaal Sheard,6189,ED,JAX,1,0,,0,0,15,,55.5,0.0,67.4,60.0,69.6,,0,1,1,2,0.0,0,0
Marcus Gilchrist,6202,S,BLT,2,0,5.0,0,0,3,55.8,56.1,73.1,60.0,62.1,78.8,0.0,0,0,4,4,0.0,0,1
Justin Houston,6222,ED,IND,6,3,2.0,0,0,14,61.2,63.0,65.5,62.5,60.0,37.7,33.3,4,0,85,88,4.7,4,5
Jurrell Casey,6229,DI,DEN,3,2,3.3,0,0,10,60.0,74.4,82.1,67.6,70.1,58.4,8.3,1,0,59,62,8.5,5,9
Allen Bailey,6238,DI,ATL,7,1,2.6,0,0,2,57.9,49.4,83.0,58.9,43.2,52.9,0.0,0,0,49,53,10.2,5,5
K.J. Wright,6251,LB,SEA,6,2,2.7,0,0,29,86.1,81.2,84.8,63.4,65.7,46.9,15.4,2,0,134,139,5.2,7,9
Buster Skrine,6289,CB,CHI,7,4,4.2,1,0,6,49.1,54.4,82.6,48.2,80.3,71.7,18.2,2,3,93,97,3.2,3,5
Richard Sherman,6306,CB,SF,1,0,7.0,0,0,28,67.9,68.8,78.4,,67.6,37.7,0.0,0,0,23,25,0.0,0,1
Pernell McPhee,6317,ED,BLT,6,4,6.5,0,0,3,33.0,68.8,83.1,70.4,74.1,42.2,9.1,1,0,41,42,4.9,2,6
Lawrence Guy,6385,DI,NE,6,6,2.6,0,0,19,,64.6,84.2,62.0,62.0,63.0,5.9,1,0,120,122,5.0,6,10
