player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Keenan Allen,7857,WR,LAC,10,106,0,27,7.2,3,67.6,75.0,6,8,4.2,1,17,1,62.3,78.1,0,26,0.0,0,134,23,91.8,123,107.1,34,32.1,2,237,99,4.3,10.3,1.93,0,7.2,7,80.6,46.2,6,13,0.0,0,29,1,90.6,86.7,3,27,0.8,2,239,54,95.0,227,96.7,67,63.2,3,543,277,5.1,10.1,2.39
Stefon Diggs,9579,WR,BUF,10,98,0,4,10.6,5,69.8,66.7,2,3,14.3,5,18,0,42.3,84.0,1,47,0.0,0,152,30,90.8,138,109.8,43,43.9,2,452,133,4.4,15.1,3.28,0,10.9,5,76.5,50.0,5,10,4.9,2,18,0,65.3,73.9,0,49,0.0,0,241,39,95.0,229,100.6,51,52.0,0,426,96,2.5,10.9,1.86
Robby Anderson,11254,WR,CAR,11,94,0,5,8.8,3,75.0,44.4,4,9,3.6,1,15,0,65.2,84.0,0,75,0.0,0,125,27,87.2,109,115.7,36,38.3,1,362,186,6.9,13.4,3.32,0,9.4,0,75.0,40.0,2,5,2.3,1,21,1,83.5,68.6,1,39,0.0,0,245,42,97.1,238,89.1,56,59.6,0,429,175,4.2,10.2,1.8
Allen Robinson II,8696,WR,CHI,10,94,0,6,10.5,2,55.0,33.3,7,21,0.0,0,13,0,84.5,81.3,2,27,0.0,0,135,22,96.3,130,71.3,40,42.6,2,264,64,2.9,12.0,2.03,0,10.6,4,77.6,46.2,6,13,0.0,0,20,0,90.0,76.3,2,42,0.0,0,227,38,98.2,223,93.7,49,52.1,1,438,109,2.9,11.5,1.96
DeAndre Hopkins,7808,WR,ARZ,10,90,0,1,8.4,3,85.0,75.0,3,4,0.0,0,13,0,82.2,89.4,1,60,0.0,0,95,17,84.2,80,114.6,20,22.2,1,295,171,10.1,17.4,3.69,0,8.8,9,80.0,66.7,4,6,1.9,1,31,1,87.6,79.9,0,45,0.0,0,288,52,96.5,278,107.5,65,72.2,1,557,158,3.0,10.7,2.0
Tyler Lockett,9502,WR,SEA,10,89,0,29,10.3,3,75.9,66.7,2,3,8.3,2,16,0,60.3,79.9,0,39,0.0,0,133,22,92.5,123,141.2,29,32.6,4,253,89,4.0,11.5,2.06,0,12.3,1,72.2,60.0,3,5,9.3,4,19,0,57.8,71.8,1,47,0.0,0,286,39,95.8,274,101.7,54,60.7,2,451,103,2.6,11.6,1.65
Terry McLaurin,48229,WR,WAS,10,89,0,32,9.8,1,65.5,33.3,2,6,0.0,0,16,0,83.6,80.4,0,39,0.0,0,135,19,90.4,122,110.7,29,32.6,1,296,157,8.3,15.6,2.43,0,10.8,11,72.7,60.0,3,5,2.4,1,24,1,82.6,77.4,2,68,0.0,0,260,40,97.3,253,102.4,55,61.8,2,564,261,6.5,14.1,2.23
Cooper Kupp,11824,WR,LA,10,87,0,26,7.7,4,69.0,50.0,2,4,9.1,2,16,0,58.1,79.5,1,49,1.0,1,99,20,96.0,95,97.8,29,33.3,1,286,154,7.7,14.3,3.01,0,6.4,10,76.9,100.0,3,3,4.8,2,14,0,74.3,73.2,1,55,3.0,7,234,40,93.2,218,96.5,52,59.8,1,398,237,5.9,10.0,1.83
Davante Adams,8688,WR,GB,8,87,0,12,7.7,2,81.8,50.0,3,6,0.0,0,22,0,86.9,93.8,1,45,0.0,0,83,27,95.2,79,136.6,33,37.9,4,340,160,5.9,12.6,4.3,0,12.0,0,73.5,50.0,4,8,0.0,0,19,1,90.0,82.3,1,49,0.0,0,192,36,92.2,177,116.1,49,56.3,3,481,154,4.3,13.4,2.72
Amari Cooper,9437,WR,DAL,10,87,0,9,8.9,2,75.0,100.0,4,4,4.5,1,15,0,71.3,85.0,0,32,0.0,0,101,21,97.0,98,127.2,28,32.2,2,261,78,3.7,12.4,2.66,0,9.3,5,75.4,37.5,3,8,2.3,1,23,0,83.9,72.3,2,58,0.0,0,290,43,97.2,282,84.8,57,65.5,0,471,163,3.8,11.0,1.67
