player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Stefon Diggs,9579,WR,BUF,15,10.5,20,77.9,60.0,12,20,0,5.5,7,69,4,0,75.2,85.1,89.3,,90.0,0.0,0,2,55,0.0,0,632,6,120,92.4,584,32.0,202,118.0,154,8,67.9,429,1459,441,3.7,12.2,2.5
Allen Robinson II,8696,WR,CHI,15,10.2,12,69.0,41.7,20,48,0,1.0,1,66,6,0,91.2,83.6,89.5,,89.3,0.2,1,6,42,0.0,0,581,0,100,96.9,563,28.9,168,91.0,145,6,70.7,411,1213,314,3.1,12.1,2.15
DeAndre Hopkins,7808,WR,ARZ,15,8.8,21,77.1,56.5,13,23,1,0.9,1,73,1,3,91.4,36.6,88.9,,89.6,0.0,0,2,60,0.0,0,632,4,111,94.6,598,9.7,61,114.1,144,6,90.2,570,1372,498,4.5,12.4,2.29
Davante Adams,8688,WR,GB,13,9.6,4,77.9,45.8,11,24,1,0.9,1,69,12,1,90.9,60.4,92.3,,92.2,0.0,0,3,56,0.0,0,466,2,109,94.6,441,30.0,140,136.8,140,17,69.5,324,1328,572,5.2,12.2,3.01
Travis Kelce,7844,TE,KC,15,9.3,14,75.5,31.3,5,16,0,1.9,2,79,16,1,90.8,59.7,93.5,47.6,93.3,35.0,227,3,45,6.6,43,648,7,105,87.3,566,25.2,163,124.9,139,11,37.8,245,1416,590,5.6,13.5,2.5
Keenan Allen,7857,WR,LAC,14,7.3,11,72.5,56.3,18,32,1,2.0,2,61,27,3,90.1,58.1,84.9,73.3,85.0,0.4,2,5,28,0.4,2,555,2,100,93.7,520,51.7,287,96.6,138,8,47.7,265,992,444,4.4,9.9,1.91
Diontae Johnson,33441,WR,PIT,14,8.0,11,63.0,41.7,5,12,1,14.1,14,42,25,1,31.6,59.9,69.2,,68.2,0.0,0,2,46,0.0,0,514,1,85,94.0,483,15.2,78,91.2,135,7,84.8,436,827,391,4.6,9.7,1.71
Tyreek Hill,10799,WR,KC,15,13.4,17,66.4,46.7,7,15,0,9.4,9,57,16,0,56.8,84.4,83.2,66.3,83.0,1.4,9,1,75,0.2,1,629,4,87,94.1,592,57.9,364,133.0,131,15,39.4,248,1276,428,4.9,14.7,2.16
Darren Waller,9637,TE,LV,15,8.1,9,75.4,70.8,17,24,0,2.0,2,64,23,1,90.5,56.6,86.3,56.6,90.8,54.0,315,2,38,11.3,66,583,1,98,83.7,488,20.6,120,113.6,130,8,24.2,141,1079,543,5.5,11.0,2.21
Robby Anderson,11254,WR,CAR,15,9.4,4,72.4,35.0,7,20,0,4.2,4,48,5,1,78.9,57.5,75.7,,76.6,0.5,3,1,75,0.0,0,546,1,92,94.5,516,31.3,171,101.7,127,3,67.9,371,1056,494,5.4,11.5,2.05
Calvin Ridley,48262,WR,ATL,14,16.0,11,65.6,40.0,8,20,0,6.8,6,62,2,0,74.0,82.7,88.1,,87.9,0.2,1,6,63,0.0,0,549,3,82,94.5,519,11.8,65,104.8,125,9,88.0,483,1322,265,3.2,16.1,2.55
Terry McLaurin,48229,WR,WAS,14,10.2,14,66.7,36.8,7,19,0,3.6,3,49,32,1,84.7,52.7,77.9,,77.0,0.0,0,3,68,0.0,0,591,3,80,95.4,564,31.8,188,93.0,120,3,68.0,402,1078,486,6.1,13.5,1.91
Amari Cooper,9437,WR,DAL,15,9.7,8,72.3,60.0,9,15,1,3.4,3,52,9,0,86.1,83.2,77.7,,79.2,0.2,1,4,69,0.0,0,578,3,86,96.9,560,27.7,160,99.9,119,5,72.1,417,1073,391,4.5,12.5,1.92
Tyler Lockett,9502,WR,SEA,15,10.5,4,73.9,60.0,6,10,0,7.4,7,51,29,1,66.3,54.5,74.6,,75.2,1.3,8,1,47,0.0,0,621,2,88,94.4,586,60.4,375,116.4,119,8,38.2,237,964,286,3.3,11.0,1.65
Cooper Kupp,11824,WR,LA,15,6.3,21,78.0,66.7,6,9,0,5.2,5,45,26,0,78.1,64.7,80.8,73.1,77.0,0.0,0,3,55,1.7,9,542,0,92,94.8,514,62.0,336,98.9,118,3,38.0,206,974,533,5.8,10.6,1.89
JuJu Smith-Schuster,11817,WR,PIT,15,6.0,4,77.8,41.7,10,24,0,3.2,3,44,25,3,88.6,29.9,67.2,,66.7,0.0,0,4,31,0.0,0,643,0,91,93.3,600,83.8,539,102.5,117,8,16.2,104,766,378,4.2,8.4,1.28
D.K. Metcalf,47864,WR,SEA,15,13.9,17,69.0,47.8,11,23,0,10.1,9,61,29,1,57.4,45.7,84.3,68.7,84.3,0.2,1,4,62,0.5,3,626,2,80,94.2,590,16.1,101,120.0,116,10,83.7,524,1282,363,4.5,16.0,2.17
Robert Woods,7822,WR,LA,15,6.9,8,76.1,41.7,5,12,1,3.4,3,45,26,1,86.5,61.7,72.6,67.9,73.0,0.2,1,4,56,1.6,9,569,5,86,95.6,544,46.4,264,101.6,113,6,53.4,304,900,489,5.7,10.5,1.65
Justin Jefferson,61398,WR,MIN,15,12.3,10,72.5,57.1,12,21,0,4.8,4,52,18,0,79.1,82.3,90.3,,90.4,0.0,0,4,71,0.0,0,521,2,79,93.5,487,31.3,163,117.0,109,7,68.5,357,1267,404,5.1,16.0,2.6
Tee Higgins,61211,WR,CIN,15,12.9,6,63.8,34.3,12,35,1,6.9,5,52,7,1,63.2,50.1,75.4,79.6,78.5,0.4,2,1,67,1.0,5,525,6,67,94.3,495,27.4,144,106.4,105,6,72.2,379,908,304,4.5,13.6,1.83
Tyler Boyd,10689,WR,CIN,14,8.8,6,74.3,42.9,6,14,1,1.3,1,43,7,1,90.6,53.1,77.5,62.2,77.4,0.4,2,4,72,0.2,1,514,2,78,95.5,491,85.0,437,94.1,105,4,14.6,75,840,353,4.5,10.8,1.71
Mike Evans,8642,WR,TB,15,13.0,5,64.4,56.3,9,16,1,9.5,7,52,30,0,49.6,80.9,73.4,,74.3,0.0,0,2,50,0.0,0,591,5,67,93.6,553,38.2,226,125.8,104,13,61.8,365,960,250,3.7,14.3,1.74
D.J. Moore,48267,WR,CAR,14,12.9,15,59.2,42.9,9,21,0,10.3,7,49,5,0,58.8,81.2,78.4,,78.4,0.0,0,6,74,0.0,0,529,3,61,94.1,498,22.1,117,84.3,103,4,77.9,412,1092,379,6.2,17.9,2.19
Alvin Kamara,11822,HB,NO,15,0.8,20,80.6,57.1,4,7,0,7.8,7,35,20,0,70.7,72.2,82.2,52.5,90.1,0.0,0,1,52,7.7,30,389,1,83,88.7,345,12.3,48,109.4,103,5,10.8,42,756,729,8.8,9.1,2.19
Jerry Jeudy,61103,WR,DEN,15,14.8,8,45.6,36.4,8,22,0,20.3,12,35,10,2,27.9,33.8,62.2,,61.7,0.0,0,6,48,0.0,0,501,2,47,94.8,475,35.1,176,51.3,103,2,64.9,325,716,186,4.0,15.2,1.51
Marvin Jones Jr.,7158,WR,DET,15,12.7,6,66.0,60.0,15,25,0,5.6,4,45,11,0,74.4,81.2,70.5,65.6,72.2,0.8,5,3,39,0.2,1,631,2,68,93.2,588,32.0,202,99.9,103,7,67.2,424,798,160,2.4,11.7,1.36
CeeDee Lamb,61570,WR,DAL,15,10.7,6,67.6,29.4,5,17,0,10.4,8,43,9,1,50.7,65.2,73.4,77.3,74.4,0.0,0,2,52,0.8,4,492,4,69,95.5,470,93.1,458,103.1,102,5,6.5,32,892,295,4.3,12.9,1.9
Adam Thielen,8288,WR,MIN,14,12.7,4,69.3,42.3,11,26,0,6.7,5,48,18,0,75.6,81.9,88.1,,88.6,0.4,2,4,51,0.0,0,490,0,70,93.1,456,27.1,133,118.7,101,14,72.4,355,868,204,2.9,12.4,1.9
Logan Thomas,8755,TE,WAS,15,7.9,6,68.3,40.9,9,22,0,6.8,5,34,32,0,69.1,81.9,64.3,51.3,64.4,19.1,121,3,30,5.0,32,635,4,69,90.4,574,66.1,420,89.3,101,5,13.4,85,633,258,3.7,9.2,1.1
Cole Beasley,7330,WR,BUF,15,8.0,3,81.2,81.8,9,11,0,1.2,1,53,4,0,90.7,82.3,84.9,,86.3,0.0,0,2,35,0.0,0,502,2,82,91.8,461,88.4,444,111.5,101,4,10.6,53,967,344,4.2,11.8,2.1
Brandin Cooks,8655,WR,HST,14,11.9,3,70.7,31.3,5,16,0,5.4,4,45,13,0,75.6,81.4,78.1,,77.6,0.0,0,3,57,0.0,0,536,1,70,96.1,515,30.4,163,103.3,99,4,69.4,372,984,321,4.6,14.1,1.91
Evan Engram,11778,TE,NYG,15,7.3,6,62.2,19.0,4,21,0,9.0,6,31,21,1,60.5,48.7,62.5,58.2,63.3,39.3,214,5,53,5.5,30,545,2,61,88.8,484,45.5,248,63.2,98,1,14.3,78,637,277,4.5,10.4,1.32
