player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,6,59,0,32,0,,,81.8,,,0,0,,66.5,0,,,0,0,0.0,0,9,15.3,11,0,0,0,0,0,0,0.0,,0,1,2.9,85.7,93.9,7.0,6.0,0,0,0.0,55.5,0,16,0.0,0,0,93.5,6,46,78.0,49,1,3,7,0,45,19,1.1,7.5
Johnathan Joseph,2969,CB,ARZ,11,260,0,1,0,13.7,76.2,99.1,5.9,4.5,0,1,4.8,38.9,0,71,23.1,3,1,155.0,16,107,41.2,108,0,10,21,4,251,69,2.6,15.7,0,1,7.4,50.0,99.3,17.1,8.6,0,4,25.0,81.5,1,11,0.0,0,4,32.6,8,141,54.2,142,1,10,16,0,57,29,0.4,7.1
Domata Peko Sr.,3068,DI,ARZ,3,1,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,,0,1,-3.0,100.0,4.0,1.0,1.0,0,0,0.0,58.9,0,3,0.0,0,0,79.2,1,1,100.0,25,0,1,1,0,3,6,3.0,3.0
Tramon Williams,3558,CB,BLT,3,41,0,3,0,1.8,80.0,100.0,6.3,5.0,0,0,0.0,47.2,0,8,0.0,0,0,118.8,4,26,63.4,26,0,2,5,1,12,9,0.5,3.0,0,1,-3.0,100.0,75.0,12.0,12.0,0,0,0.0,60.1,0,7,0.0,0,0,95.8,1,12,29.3,16,0,2,1,0,7,10,0.6,7.0
Calais Campbell,4364,DI,BLT,10,8,0,3,0,,,3.1,,,0,0,,61.8,0,,0.0,0,0,0.0,0,4,50.0,129,3,1,0,0,0,0,0.0,,0,1,9.0,0.0,2.4,,3.0,1,1,100.0,65.3,0,,50.0,2,1,39.6,0,3,37.5,124,3,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,12,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,10,83.3,10,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,13,455,0,20,0,6.4,52.6,78.5,14.3,7.5,0,4,21.1,73.7,1,26,9.1,1,3,60.0,10,161,35.4,205,6,10,19,1,84,44,0.6,8.4,0,2,7.5,82.1,92.7,10.4,8.6,2,2,7.1,51.3,0,74,10.7,3,2,117.7,23,254,55.8,274,5,23,28,1,263,161,1.1,11.4
Jason McCourty,5127,CB,NE,13,336,0,19,3,14.5,57.9,98.3,14.5,8.4,1,2,10.5,46.0,0,41,7.1,1,2,131.9,11,170,50.6,173,2,10,19,2,212,55,1.3,19.3,0,3,9.6,60.0,98.6,47.0,28.2,0,1,20.0,70.5,0,15,0.0,0,1,78.8,3,144,42.9,146,1,10,5,0,32,11,0.2,10.7
Steve McLendon,5232,DI,TB,13,4,0,30,0,,,1.8,,,0,0,,59.5,0,,,0,0,0.0,0,1,25.0,55,0,0,0,0,0,0,0.0,,0,0,,,1.6,,,0,0,,58.0,0,,,0,0,0.0,0,2,50.0,128,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,13,6,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,129,0,0,0,0,0,0,,,0,0,8.5,100.0,1.4,1.5,1.5,0,0,0.0,49.8,0,18,40.0,2,0,118.8,2,4,66.7,293,6,3,2,0,27,10,9.0,13.5
