player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Desmond Trufant,7803,CB,DET,1,2,,2.0,11,0,39.6,0,1,0,0,0,0.0
Neville Hewitt,9836,LB,NYJ,1,2,,2.0,22,0,39.6,0,1,0,0,0,0.0
Ronald Darby,9483,CB,WAS,1,2,,2.0,32,0,39.6,0,1,0,0,0,0.0
Justin Coleman,9892,CB,DET,1,8,,4.0,11,0,39.6,0,2,0,0,0,0.0
Khari Willis,51304,S,IND,2,10,,10.0,14,0,39.6,0,1,0,0,0,0.0
Benardrick McKinney,9476,LB,HST,1,2,,2.0,13,0,39.6,0,1,0,0,0,0.0
Preston Smith,9471,ED,GB,2,4,,4.0,12,0,39.6,0,1,0,0,0,0.0
Cre'Von LeBlanc,11218,CB,PHI,1,6,,3.0,24,0,39.6,0,2,0,0,0,0.0
Malik Harrison,28081,LB,BLT,1,3,,3.0,3,0,39.6,0,1,0,0,0,0.0
Jordan Poyer,8000,S,BUF,2,12,,12.0,4,0,39.6,0,1,0,0,0,0.0
L'Jarius Sneed,40588,CB,KC,2,3,,3.0,16,0,39.6,0,1,0,0,0,0.0
Micah Hyde,7941,S,BUF,2,9,,9.0,4,0,39.6,0,1,0,0,0,0.0
Harold Landry III,48600,ED,TEN,2,2,,2.0,31,0,39.6,0,1,0,0,0,0.0
Roquan Smith,50892,LB,CHI,2,7,,7.0,6,0,39.6,0,1,0,0,0,0.0
Jackrabbit Jenkins,7043,CB,NO,2,6,,3.0,20,0,39.6,0,2,0,0,0,0.0
Nicholas Morrow,51674,LB,LV,2,12,,6.0,23,1,0.0,0,2,0,0,0,0.0
Lavonte David,7060,LB,TB,2,10,,10.0,30,0,39.6,0,1,0,0,0,0.0
Jessie Bates III,49162,S,CIN,1,1,,1.0,7,0,39.6,0,1,0,0,0,0.0
Avonte Maddox,50543,CB,PHI,2,4,,2.0,24,0,39.6,0,2,0,0,0,0.0
Tre Herndon,50380,CB,JAX,2,5,,2.5,15,0,39.6,0,2,0,0,0,0.0
Harrison Smith,7641,S,MIN,2,12,,12.0,18,0,39.6,0,1,0,0,0,0.0
Darryl Roberts,9680,CB,DET,2,38,38.0,9.5,11,0,50.0,1,4,0,22,2,0.58
Eric Murray,10740,S,HST,2,22,22.0,11.0,13,0,81.3,1,2,0,18,21,0.82
Joejuan Williams,29113,CB,NE,2,21,21.0,10.5,19,0,62.5,1,2,0,9,0,0.43
Chris Harris Jr.,6457,CB,LAC,2,81,20.3,13.5,27,0,147.9,4,6,1,73,18,0.9
Juan Thornhill,50426,S,KC,2,19,19.0,9.5,16,0,77.1,1,2,0,16,2,0.84
Karl Joseph,10648,S,CLV,2,17,17.0,8.5,8,0,68.8,1,2,0,12,7,0.71
Jalen Mills,10867,S,PHI,2,17,17.0,17.0,24,0,79.2,1,1,0,3,4,0.18
Delano Hill,11849,S,SEA,2,17,17.0,8.5,29,0,56.3,1,2,0,4,0,0.24
Taylor Rapp,51172,S,LA,2,16,16.0,8.0,26,0,60.4,1,2,0,8,8,0.5
Jon Bostic,7831,LB,WAS,2,16,16.0,16.0,32,0,116.7,1,1,0,12,4,0.75
Tavon Young,10738,CB,BLT,2,16,16.0,8.0,3,0,95.8,1,2,0,28,4,1.75
Minkah Fitzpatrick,51206,S,PIT,2,16,16.0,8.0,25,0,56.3,1,2,0,5,1,0.31
Justin Simmons,10732,S,DEN,2,15,15.0,15.0,10,0,79.2,1,1,0,0,3,0.0
Eric Rowe,9480,S,MIA,2,15,15.0,15.0,17,0,104.2,1,1,0,9,4,0.6
Chandon Sullivan,49349,CB,GB,2,45,15.0,6.4,12,1,37.5,3,7,0,66,34,1.47
Juston Burris,10752,S,CAR,2,14,14.0,14.0,5,0,83.3,1,1,0,4,7,0.29
Malcolm Smith,6394,LB,CLV,2,13,13.0,13.0,8,0,87.5,1,1,0,5,10,0.38
Tracy Walker,51266,S,DET,2,26,13.0,8.7,11,0,137.5,2,3,1,29,1,1.12
Landon Collins,9466,S,WAS,2,13,13.0,13.0,32,0,95.8,1,1,0,7,3,0.54
Amani Oruwariye,50533,CB,DET,2,13,13.0,13.0,11,0,118.8,1,1,0,13,9,1.0
Kenny Moore II,51596,CB,IND,2,38,12.7,9.5,14,0,90.6,3,4,0,25,15,0.66
Mackensie Alexander,10688,CB,CIN,2,37,12.3,9.3,7,0,116.7,3,4,0,63,22,1.7
Kevin Byard,10698,S,TEN,2,12,12.0,6.0,31,0,56.3,1,2,0,2,4,0.17
Kristian Fulton,42894,CB,TEN,2,12,12.0,6.0,31,0,87.5,1,2,0,21,15,1.75
Tyrann Mathieu,7850,S,KC,2,35,11.7,5.8,16,0,81.9,3,6,0,55,11,1.57
Erik Harris,10346,S,LV,2,11,11.0,11.0,23,0,118.8,1,1,0,16,0,1.45
Demario Davis,7079,LB,NO,2,11,11.0,2.8,20,0,79.2,1,4,1,2,0,0.18
Justin Reid,49048,S,HST,2,11,11.0,11.0,13,0,95.8,1,1,0,7,4,0.64
John Johnson III,11847,S,LA,2,11,11.0,5.5,26,0,56.3,1,2,0,6,1,0.55
Patrick Peterson,6157,CB,ARZ,2,11,11.0,11.0,1,0,158.3,1,1,1,24,17,2.18
Marcus Peters,9451,CB,BLT,2,10,10.0,10.0,3,1,52.1,1,1,0,6,9,0.6
Chuck Clark,11941,S,BLT,2,10,10.0,5.0,3,0,56.3,1,2,0,6,1,0.6
Chris Banjo,8419,S,ARZ,2,10,10.0,10.0,1,0,83.3,1,1,0,4,0,0.4
Jimmy Smith,6179,CB,BLT,2,10,10.0,10.0,3,0,104.2,1,1,0,9,0,0.9
Ben Niemann,51099,LB,KC,2,10,10.0,10.0,16,0,100.0,1,1,0,8,4,0.8
Desmond King II,11906,CB,LAC,2,10,10.0,10.0,27,0,79.2,1,1,0,2,3,0.2
Troy Hill,9881,CB,LA,2,67,9.6,9.6,26,1,72.9,7,7,0,77,31,1.15
Marcus Maye,11794,S,NYJ,2,28,9.3,9.3,22,0,147.9,3,3,2,30,20,1.07
Jourdan Lewis,11846,CB,DAL,1,28,9.3,7.0,9,0,85.4,3,4,0,20,7,0.71
Malcolm Jenkins,4937,S,NO,2,9,9.0,4.5,20,0,68.8,1,2,0,12,7,1.33
Jason McCourty,5127,CB,NE,2,9,9.0,9.0,19,0,87.5,1,1,0,5,0,0.56
Bobby Wagner,7050,LB,SEA,2,9,9.0,9.0,29,0,83.3,1,1,0,4,5,0.44
Tashaun Gipson Sr.,7288,S,CHI,2,9,9.0,9.0,6,0,83.3,1,1,0,4,3,0.44
Josh Jones,11816,S,JAX,2,9,9.0,9.0,15,0,100.0,1,1,0,8,-1,0.89
Rayshawn Jenkins,11868,S,LAC,2,9,9.0,9.0,27,0,108.3,1,1,0,10,2,1.11
Jamal Perry,12259,CB,MIA,2,18,9.0,9.0,17,0,118.8,2,2,0,25,17,1.39
Essang Bassey,45258,CB,DEN,2,54,9.0,9.0,10,0,97.9,6,6,0,45,22,0.83
Will Harris,51336,S,DET,2,9,9.0,9.0,11,0,118.8,1,1,0,16,10,1.78
Marlon Humphrey,11771,CB,BLT,2,35,8.8,5.0,3,0,75.3,4,7,0,43,12,1.23
Andrew Sendejo,6118,S,CLV,2,17,8.5,8.5,8,0,158.3,2,2,1,26,4,1.53
Buster Skrine,6289,CB,CHI,2,66,8.3,5.5,6,0,84.7,8,12,0,78,36,1.18
Mike Hughes,34057,CB,MIN,2,41,8.2,6.8,18,0,118.1,5,6,0,74,43,1.8
Byron Murphy Jr.,44027,CB,ARZ,2,49,8.2,6.1,1,0,116.7,6,8,0,104,70,2.12
Brian Poole,11052,CB,NYJ,2,56,8.0,5.6,22,0,88.7,7,10,0,68,40,1.21
Darnell Savage,34247,S,GB,2,8,8.0,8.0,12,0,158.3,1,1,1,37,0,4.63
Vonn Bell,10695,S,CIN,2,8,8.0,8.0,7,0,112.5,1,1,0,11,2,1.38
Shaq Thompson,9458,LB,CAR,2,8,8.0,8.0,5,0,79.2,1,1,0,2,1,0.25
A.J. Klein,7930,LB,BUF,2,8,8.0,4.0,4,0,60.4,1,2,0,8,6,1.0
Adrian Phillips,9177,S,NE,1,8,8.0,8.0,19,0,95.8,1,1,0,7,3,0.88
Deon Bush,10758,S,CHI,2,8,8.0,8.0,6,0,118.8,1,1,0,22,14,2.75
Jonathan Jones,11217,CB,NE,2,40,8.0,4.4,19,0,64.6,5,9,0,35,27,0.88
Sean Murphy-Bunting,25891,CB,TB,2,55,7.9,6.9,30,0,87.5,7,8,0,40,22,0.73
K'Waun Williams,9332,CB,SF,2,47,7.8,4.7,28,0,75.4,6,10,0,56,48,1.19
Kevin Pierre-Louis,8767,LB,WAS,2,23,7.7,5.8,32,0,141.7,3,4,2,36,4,1.57
Antonio Hamilton,11353,CB,KC,2,23,7.7,5.8,16,0,111.5,3,4,0,45,10,1.96
B.J. Goodson,10743,LB,CLV,2,23,7.7,4.6,8,0,120.8,3,5,1,35,4,1.52
Nik Needham,50356,CB,MIA,1,30,7.5,6.0,17,0,102.5,4,5,0,43,15,1.43
Josey Jewell,50720,LB,DEN,2,15,7.5,5.0,10,0,84.0,2,3,0,19,9,1.27
Xavier Woods,11946,S,DAL,2,15,7.5,7.5,9,0,83.3,2,2,0,8,15,0.53
Kwon Alexander,9557,LB,SF,2,15,7.5,3.8,28,0,65.6,2,4,0,21,18,1.4
Ugo Amadi,49352,CB,SEA,1,29,7.3,5.8,29,0,91.7,4,5,0,30,4,1.03
Darnay Holmes,56247,CB,NYG,2,44,7.3,4.9,21,0,85.9,6,9,0,61,45,1.39
Kenneth Murray,58099,LB,LAC,2,22,7.3,5.5,27,0,87.5,3,4,0,22,7,1.0
Mike Hilton,10898,CB,PIT,2,36,7.2,3.6,25,0,69.6,5,10,0,62,51,1.72
Chauncey Gardner-Johnson,49371,CB,NO,2,50,7.1,6.3,20,0,90.6,7,8,0,46,34,0.92
Jamal Adams,11761,S,SEA,2,14,7.0,7.0,29,0,118.8,2,2,0,82,5,5.86
Dean Marlowe,9966,S,BUF,2,7,7.0,7.0,4,0,116.7,1,1,0,12,2,1.71
Jabrill Peppers,11780,S,NYG,2,14,7.0,7.0,21,0,87.5,2,2,0,10,11,0.71
Joe Schobert,10733,LB,JAX,1,7,7.0,7.0,15,0,116.7,1,1,0,12,2,1.71
Nick Vigil,10721,LB,LAC,1,7,7.0,7.0,27,0,100.0,1,1,0,8,4,1.14
Micah Kiser,50879,LB,LA,2,7,7.0,7.0,26,0,100.0,1,1,0,8,4,1.14
Chris Jackson,42512,CB,TEN,2,35,7.0,4.4,31,0,82.8,5,8,0,55,38,1.57
Bradley Roby,8666,CB,HST,1,14,7.0,7.0,13,0,143.8,2,2,1,18,1,1.29
Eric Wilson,38587,LB,MIN,2,7,7.0,7.0,18,0,83.3,1,1,0,4,6,0.57
Mykal Walker,57834,LB,ATL,2,7,7.0,7.0,2,0,100.0,1,1,0,8,2,1.14
Lamarcus Joyner,8676,CB,LV,2,61,6.8,4.4,23,0,80.4,9,14,0,83,73,1.36
Jimmy Moreland,28704,CB,WAS,2,47,6.7,4.7,32,0,76.2,7,10,0,38,22,0.81
Terrell Edmunds,51334,S,PIT,2,33,6.6,5.5,25,0,157.6,5,6,1,74,11,2.24
Taron Johnson,49511,CB,BUF,2,72,6.5,4.8,4,0,89.3,11,15,0,94,33,1.31
Noah Igbinoghene,61155,CB,MIA,2,13,6.5,2.6,17,0,100.0,2,5,1,30,12,2.31
Anthony Harris,9895,S,MIN,2,13,6.5,6.5,18,0,158.3,2,2,1,62,9,4.77
Tavierre Thomas,66931,CB,CLV,2,67,6.1,5.6,8,0,130.6,11,12,1,104,36,1.55
Budda Baker,11791,S,ARZ,2,12,6.0,6.0,1,0,102.1,2,2,0,17,2,1.42
Myles Jack,10670,LB,JAX,2,12,6.0,6.0,15,0,91.7,2,2,0,12,6,1.0
De'Vondre Campbell,10749,LB,ARZ,2,18,6.0,3.6,1,0,67.1,3,5,0,18,9,1.0
Tre Boston,8763,S,CAR,2,6,6.0,6.0,5,0,91.7,1,1,0,6,-1,1.0
Devin Bush,27375,LB,PIT,2,12,6.0,4.0,25,0,77.1,2,3,0,14,3,1.17
D.J. Swearinger Sr.,7838,S,NO,1,6,6.0,6.0,20,0,118.8,1,1,0,29,2,4.83
Holton Hill,50414,CB,MIN,2,6,6.0,6.0,18,0,118.8,1,1,1,1,0,0.17
Kenny Vaccaro,7796,S,TEN,2,12,6.0,6.0,31,0,158.3,2,2,1,31,1,2.58
Rodney McLeod,7271,S,PHI,2,6,6.0,6.0,24,0,91.7,1,1,0,6,2,1.0
Jahlani Tavai,51055,LB,DET,2,6,6.0,3.0,11,0,68.8,1,2,0,12,9,2.0
Kyle Dugger,90621,S,NE,2,6,6.0,6.0,19,0,104.2,1,1,0,9,8,1.5
Dre Greenlaw,51503,LB,SF,2,6,6.0,6.0,28,0,79.2,1,1,0,1,5,0.17
C.J. Henderson,55593,CB,JAX,2,6,6.0,3.0,15,0,79.2,1,2,0,17,1,2.83
Kamren Curl,55800,S,WAS,2,18,6.0,6.0,32,0,79.2,3,3,0,4,7,0.22
Nickell Robey-Coleman,8483,CB,PHI,2,51,5.7,5.7,24,0,150.9,9,9,1,102,76,2.0
Marquise Blair,56263,CB,SEA,2,40,5.7,5.0,29,0,154.2,7,8,1,92,35,2.3
Isaiah Oliver,50393,CB,ATL,2,11,5.5,5.5,2,0,112.5,2,2,0,22,4,2.0
Anthony Brown,10823,CB,DAL,1,22,5.5,5.5,9,0,110.4,4,4,0,42,39,1.91
Eddie Jackson,11867,S,CHI,2,20,5.0,5.0,6,0,96.9,4,4,0,29,7,1.45
