player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,6,1,2.9,85.7,92.2,9.2,7.9,0,0,1,14.3,32,65.8,54.3,76.9,50.9,44.1,78.7,0,16,0.0,0,1,0,93.5,6,59,64,1,3,7,0,45,19,0.8,7.5
Johnathan Joseph,2969,CB,ARZ,11,1,11.8,63.2,98.5,10.1,6.4,0,0,5,13.2,1,63.1,65.4,84.9,55.7,71.7,47.5,1,71,12.5,3,5,1,112.6,24,260,264,1,20,38,4,308,98,1.3,12.8
Domata Peko Sr.,3068,DI,ARZ,3,1,-3.0,100.0,2.6,1.0,1.0,0,0,0,0.0,1,58.9,48.9,80.7,54.7,49.1,49.9,0,3,0.0,0,0,0,79.2,1,1,39,0,1,1,0,3,6,3.0,3.0
Tramon Williams,3558,CB,BLT,3,1,1.0,83.3,91.1,8.0,6.7,0,0,0,0.0,3,53.4,55.1,81.0,70.4,53.8,82.1,0,8,0.0,0,0,0,119.4,5,41,45,0,4,6,1,19,19,0.5,3.8
Calais Campbell,4364,DI,BLT,10,1,9.0,0.0,3.1,,8.0,0,1,1,100.0,3,66.5,70.1,47.8,66.8,65.4,52.4,0,,40.0,2,1,2,39.6,0,8,259,6,2,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,0,,,100.0,,,0,0,0,,9,49.2,54.4,74.9,,68.7,72.8,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,13,2,7.3,66.7,87.5,12.4,8.2,0,2,6,11.8,20,60.5,66.8,88.4,60.6,76.1,73.8,2,74,10.3,4,5,3,89.3,34,455,520,11,33,51,3,348,205,0.8,10.2
Jason McCourty,5127,CB,NE,13,6,13.5,61.5,98.5,19.8,12.2,0,1,3,11.5,19,53.9,58.0,84.9,51.8,74.2,85.1,0,41,3.7,1,3,2,134.5,16,336,341,3,20,26,3,266,66,0.8,16.6
Steve McLendon,5232,DI,TB,13,0,,,2.0,,,0,0,0,,30,52.1,63.7,51.2,63.3,66.0,61.3,0,,100.0,1,0,2,0.0,0,4,202,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,13,0,8.5,100.0,1.3,2.5,2.5,1,0,0,0.0,30,48.3,62.3,25.3,67.4,65.4,43.0,0,18,50.0,3,0,6,118.8,2,6,458,7,3,2,0,27,10,5.4,13.5
Joe Haden,5532,CB,PIT,12,2,14.0,50.0,100.0,14.2,7.1,0,2,9,14.5,25,71.9,69.9,85.3,,55.1,54.6,2,54,11.4,4,8,4,72.0,31,466,466,6,29,62,2,461,113,1.0,14.9
Brandon Graham,5538,ED,PHI,13,2,,,2.0,,,0,0,0,,24,57.6,81.8,60.0,78.6,76.2,29.8,0,,0.0,0,0,3,0.0,0,7,356,7,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,13,3,2.3,75.0,13.1,7.4,5.6,0,1,1,8.3,30,65.3,71.0,62.7,73.3,59.9,40.8,2,40,31.3,5,1,3,63.5,9,69,526,13,8,12,0,111,106,1.7,12.3
Kareem Jackson,5545,S,DEN,13,5,6.6,73.7,99.1,18.3,13.5,0,1,4,10.5,10,71.4,74.9,70.0,49.8,81.1,68.1,0,35,10.9,5,3,1,100.4,28,533,538,10,36,38,1,257,153,0.5,9.2
Devin McCourty,5552,S,NE,13,4,6.8,75.0,97.4,35.3,26.4,0,3,3,18.8,19,67.2,66.6,57.3,47.5,67.1,64.2,2,18,15.6,5,3,1,94.0,12,445,457,4,23,16,2,113,70,0.3,9.4
Jerry Hughes,5556,ED,BUF,13,0,8.0,100.0,6.4,10.5,10.5,3,0,1,50.0,4,63.7,73.6,34.2,85.0,53.8,45.5,1,16,0.0,0,0,5,79.2,2,23,361,7,3,2,0,29,13,1.4,14.5
Patrick Robinson,5557,CB,NO,8,0,14.6,65.2,99.4,9.7,6.3,0,0,1,4.3,20,56.9,61.8,81.7,57.9,79.1,75.0,2,25,10.0,1,1,2,53.9,15,158,159,2,9,23,0,186,30,1.3,12.4
Linval Joseph,5571,DI,LAC,13,1,,,0.6,,,0,0,0,,27,60.2,68.0,88.1,66.4,62.3,30.1,0,,20.0,1,0,0,0.0,0,2,338,0,3,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,SEA,12,2,4.2,100.0,3.8,2.6,2.6,0,0,0,0.0,29,54.3,58.5,77.4,58.1,59.6,53.2,0,18,11.1,1,0,2,141.3,5,13,346,8,6,5,1,42,21,3.2,8.4
Sean Lee,5580,LB,DAL,6,1,7.0,75.0,94.4,10.7,8.0,0,0,0,0.0,9,63.6,34.4,76.3,55.1,27.3,28.8,0,8,25.0,1,0,0,85.4,3,34,36,0,2,4,0,20,8,0.6,6.7
Corey Peters,5607,DI,ARZ,9,0,6.0,100.0,0.8,2.0,2.0,1,0,0,0.0,1,41.2,61.4,51.8,64.7,62.6,45.2,0,9,0.0,0,0,2,104.2,1,2,238,2,2,1,0,9,3,4.5,9.0
Everson Griffen,5624,ED,DET,12,1,-1.0,100.0,3.9,11.0,11.0,0,0,0,0.0,11,48.7,62.0,47.1,71.1,53.1,58.4,0,21,0.0,0,0,3,118.8,1,11,284,5,0,1,0,21,22,1.9,21.0
Sherrick McManis,5667,S,CHI,4,0,-3.0,100.0,100.0,12.0,12.0,0,0,0,0.0,6,38.6,36.3,71.8,,60.0,,0,12,,0,0,0,116.7,1,13,13,0,0,1,0,12,15,1.0,12.0
Antonio Brown,5718,WR,TB,1,0,,,100.0,,,0,0,0,,30,60.0,61.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Anthony Levine,6013,S,BLT,6,0,8.0,100.0,95.8,7.7,7.7,1,0,0,0.0,3,26.9,28.2,74.7,60.0,68.8,81.9,0,10,0.0,0,0,1,139.6,3,23,24,0,2,3,1,24,0,1.0,8.0
Andrew Sendejo,6118,S,CLV,13,9,14.8,59.0,99.3,21.9,12.9,0,1,3,7.7,8,39.4,41.9,37.8,63.8,53.1,47.0,0,47,10.4,5,1,2,121.4,23,533,537,5,34,39,5,286,102,0.6,12.4
Patrick Peterson,6157,CB,ARZ,13,1,11.2,67.2,99.3,12.1,8.1,3,0,3,4.7,1,52.8,54.1,64.8,52.5,62.6,57.7,3,52,12.2,5,3,8,97.4,43,564,568,5,35,64,4,584,195,1.1,13.6
Aldon Smith,6159,ED,DAL,13,0,3.5,100.0,5.4,9.5,9.5,2,0,0,0.0,9,59.6,65.3,41.0,70.0,60.1,47.7,0,16,60.0,3,0,4,118.8,2,20,370,6,2,2,0,28,21,1.5,14.0
J.J. Watt,6163,ED,HST,13,0,7.0,100.0,0.4,2.0,2.0,0,0,0,0.0,13,56.8,84.8,84.5,75.6,80.5,42.3,1,39,40.0,2,0,1,118.8,1,2,486,8,3,1,1,39,32,19.5,39.0
Robert Quinn,6166,ED,CHI,12,0,-3.0,100.0,5.0,14.0,14.0,0,0,0,0.0,6,47.7,62.0,59.7,62.4,64.2,42.0,0,11,100.0,2,0,2,112.5,1,15,303,1,0,1,0,11,14,0.8,11.0
Ryan Kerrigan,6168,ED,WAS,13,0,-3.3,66.7,5.1,5.5,3.7,0,0,0,0.0,32,70.0,63.0,54.3,71.4,43.5,67.0,0,3,0.0,0,0,2,70.1,2,11,215,6,2,3,0,2,12,0.2,1.0
Adrian Clayborn,6172,ED,CLV,12,0,,,1.3,,,1,0,0,,8,60.3,58.3,68.3,62.0,50.9,55.1,0,,,0,0,1,0.0,0,3,228,4,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,13,1,-1.0,100.0,2.5,10.0,10.0,0,0,0,0.0,20,71.8,78.4,41.1,70.3,81.5,50.1,0,6,40.0,2,0,5,91.7,1,11,440,8,2,1,0,6,7,0.6,6.0
Jimmy Smith,6179,CB,BLT,11,1,9.1,55.2,98.8,19.6,10.8,0,0,2,6.9,3,75.7,74.6,46.0,63.6,62.4,59.3,0,17,12.5,3,1,2,64.9,16,336,340,6,20,29,0,117,49,0.4,7.3
Cameron Heyward,6183,DI,PIT,13,2,-5.0,100.0,0.4,1.0,1.0,0,0,0,0.0,25,61.4,90.3,76.4,80.3,89.3,64.3,1,-4,25.0,2,0,2,39.6,1,2,459,4,4,1,0,-4,1,-4.0,-4.0
Jabaal Sheard,6189,ED,NYG,7,0,-1.0,100.0,5.1,3.0,3.0,0,0,0,0.0,21,60.4,67.1,51.1,64.2,68.8,61.5,0,6,33.3,1,0,1,79.2,2,7,137,3,2,2,0,0,2,0.0,0.0
Marcus Gilchrist,6202,S,BLT,2,0,10.0,66.7,97.4,17.0,11.3,0,0,0,0.0,3,55.8,56.1,73.1,60.0,62.1,78.8,0,16,0.0,0,0,0,93.8,2,37,38,0,2,3,0,26,2,0.8,13.0
Justin Houston,6222,ED,IND,13,0,2.5,50.0,4.1,11.0,5.5,0,0,0,0.0,14,57.1,63.4,78.3,63.6,59.4,53.9,0,9,33.3,1,0,0,62.5,1,13,318,10,2,2,0,9,2,0.8,9.0
Allen Bailey,6238,DI,ATL,13,0,,,1.2,,,0,0,0,,2,57.5,51.9,86.7,64.0,38.0,27.4,0,,66.7,2,0,0,0.0,0,3,243,2,1,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,13,11,3.9,76.1,82.1,8.4,6.4,0,3,5,7.5,29,75.9,73.9,73.9,68.6,66.4,56.3,1,40,11.8,6,4,1,101.5,51,446,543,19,34,67,3,438,314,1.0,8.6
Buster Skrine,6289,CB,CHI,12,1,9.2,78.5,97.4,6.8,5.3,1,0,2,3.1,6,46.2,52.3,50.6,42.6,86.4,70.3,0,40,10.0,5,2,5,123.1,51,374,384,13,44,65,4,560,207,1.6,11.0
Richard Sherman,6306,CB,SF,4,1,15.0,50.0,98.8,27.0,13.5,0,0,0,0.0,28,70.3,72.1,82.9,55.1,76.3,60.5,1,18,16.7,2,0,1,59.0,6,170,172,2,9,12,1,64,13,0.4,10.7
Pernell McPhee,6317,ED,BLT,12,0,-3.0,100.0,9.6,13.0,13.0,0,1,1,50.0,3,46.0,72.2,49.8,72.8,73.5,33.2,0,8,28.6,2,0,2,89.6,2,27,281,5,5,2,0,11,17,0.4,5.5
Lawrence Guy,6385,DI,NE,12,0,,,0.5,,,0,1,0,,19,59.7,66.7,86.8,60.7,65.4,55.6,0,,40.0,2,0,0,0.0,0,1,202,3,3,0,0,0,0,0.0,
Malcolm Smith,6394,LB,CLV,13,6,4.8,80.0,89.9,8.7,6.9,0,0,1,2.5,8,81.5,72.2,82.9,56.1,51.1,66.7,1,26,8.8,3,1,0,92.7,32,294,327,11,25,40,1,270,173,1.0,8.4
Chris Harris Jr.,6457,CB,LAC,6,2,10.4,68.0,95.9,11.7,8.0,1,0,1,4.0,27,50.0,54.3,82.7,69.2,64.5,46.1,0,54,20.0,3,1,1,146.8,17,213,222,2,10,25,4,291,131,1.5,17.1
Josh Bynes,6503,LB,CIN,13,5,2.0,80.0,91.0,10.7,8.5,0,0,2,6.7,7,62.7,55.3,26.1,61.2,51.7,53.8,0,22,11.5,3,2,2,109.7,24,272,299,7,18,30,1,230,181,0.9,9.6
Mario Addison,6558,ED,BUF,13,1,4.3,85.7,9.3,5.7,4.9,0,0,0,0.0,4,53.7,56.2,55.4,68.6,41.6,60.9,0,14,36.4,4,0,3,95.2,6,34,364,6,6,7,0,48,23,1.4,8.0
Craig Robertson,7003,LB,NO,2,0,3.5,50.0,63.6,7.0,3.5,0,0,0,0.0,20,31.6,35.2,73.0,53.4,62.0,25.3,0,8,100.0,2,0,0,60.4,1,7,11,0,0,2,0,8,7,1.1,8.0
Stephon Gilmore,7016,CB,NE,10,2,10.4,63.4,99.4,13.0,8.2,1,0,2,4.9,19,58.7,61.5,87.3,56.8,69.8,44.5,1,54,16.7,5,2,6,96.2,26,355,357,4,23,41,2,346,110,1.0,13.3
Dontari Poe,7017,DI,DAL,7,0,,,0.7,,,0,0,0,,9,59.5,55.9,84.9,48.6,60.4,32.3,0,,,0,0,0,0.0,0,1,135,0,0,0,0,0,0,0.0,
Fletcher Cox,7018,DI,PHI,13,2,,,1.0,,,0,0,0,,24,53.0,72.2,77.8,71.3,68.1,61.8,0,,40.0,2,0,1,0.0,0,4,408,7,1,0,0,0,0,0.0,
Bruce Irvin,7021,ED,SEA,2,0,-2.0,100.0,26.2,22.0,22.0,0,0,0,0.0,29,68.3,68.8,81.8,56.5,73.9,49.2,0,1,50.0,1,0,0,79.2,1,22,84,0,1,1,0,1,3,0.0,1.0
Dre Kirkpatrick,7023,CB,ARZ,12,3,9.0,66.2,99.3,7.6,5.0,2,0,3,3.9,1,52.4,54.2,25.9,74.6,69.3,44.7,3,31,15.7,8,3,7,79.3,51,419,422,7,40,77,2,547,264,1.4,10.7
Melvin Ingram III,7024,ED,LAC,7,0,,,3.7,,,0,0,0,,27,77.8,72.3,44.8,76.3,53.8,39.4,1,,33.3,1,0,2,0.0,0,9,245,2,2,0,0,0,0,0.0,
Chandler Jones,7027,ED,ARZ,5,0,1.0,100.0,2.4,4.0,4.0,0,0,0,0.0,1,76.8,62.6,61.6,63.1,56.7,29.0,0,5,0.0,0,0,1,87.5,1,4,170,1,1,1,0,5,4,1.3,5.0
Whitney Mercilus,7031,ED,HST,12,0,5.2,66.7,9.8,8.3,5.5,0,0,0,0.0,13,32.0,39.0,85.8,53.9,32.6,36.2,0,20,50.0,2,0,0,95.1,4,34,346,6,2,6,0,54,31,1.6,13.5
Derek Wolfe,7040,DI,BLT,11,1,,,2.1,,,0,0,0,,3,69.5,69.3,86.8,44.6,84.8,73.1,0,,14.3,1,0,0,0.0,0,7,330,2,5,0,0,0,0,0.0,
Jackrabbit Jenkins,7043,CB,NO,10,5,13.6,54.5,100.0,11.9,6.5,1,2,6,10.9,20,72.5,74.5,85.5,,76.5,56.1,3,50,12.1,4,3,6,59.1,30,384,384,4,24,55,1,372,101,1.0,12.4
Bobby Wagner,7050,LB,SEA,13,6,6.0,71.6,85.1,10.6,7.6,0,0,6,9.0,29,69.8,85.9,62.9,88.4,90.4,78.9,0,41,12.2,6,6,2,91.5,48,533,626,15,37,67,0,478,298,0.9,10.0
Tavon Wilson,7051,S,IND,7,1,14.0,85.7,100.0,13.0,11.1,0,0,1,14.3,14,63.6,63.0,0.0,,65.0,87.6,0,64,0.0,0,1,1,158.3,6,81,81,3,7,7,1,107,30,1.4,17.8
Lavonte David,7060,LB,TB,13,5,3.1,74.0,87.1,8.4,6.2,0,2,5,6.5,30,83.9,80.2,85.7,52.0,74.1,58.9,1,29,11.5,7,5,0,91.4,57,506,581,25,49,77,3,371,272,0.8,6.5
Vinny Curry,7061,ED,PHI,8,0,,,2.6,,,0,0,0,,24,59.2,70.6,86.4,76.2,52.7,51.5,0,,100.0,2,0,0,0.0,0,3,117,2,0,0,0,0,0,0.0,
Casey Hayward Jr.,7064,CB,LAC,12,3,15.4,47.8,99.5,12.6,6.0,1,0,11,16.4,27,58.2,57.7,87.5,55.5,51.8,49.4,0,53,9.1,3,7,2,100.8,32,427,429,7,27,67,5,547,127,1.4,17.1
Olivier Vernon,7074,ED,CLV,11,0,3.0,100.0,8.1,10.3,10.3,0,0,1,33.3,8,71.7,73.3,57.1,66.1,74.5,58.5,0,16,100.0,2,1,3,116.7,3,32,397,7,0,3,0,36,27,1.2,12.0
Demario Davis,7079,LB,NO,13,5,5.8,69.8,79.0,12.5,8.7,1,0,2,4.7,20,65.9,77.5,38.3,77.6,81.3,77.8,0,22,13.5,5,2,3,112.6,30,407,515,14,27,43,4,221,117,0.6,7.4
Tyrone Crawford,7083,DI,DAL,13,1,,,1.3,,,0,0,0,,9,58.7,51.6,67.5,68.3,35.3,75.7,0,,0.0,0,0,1,0.0,0,3,239,2,0,0,0,0,0,0.0,
Akiem Hicks,7090,DI,CHI,12,1,,,0.2,,,2,0,0,,6,67.4,68.5,0.9,74.6,66.6,40.2,0,,60.0,3,0,9,0.0,0,1,407,4,1,0,0,0,0,0.0,
Kyle Wilber,7113,LB,LV,3,0,,,50.0,,,0,0,0,,23,60.5,78.8,70.8,58.1,73.4,74.9,0,,,0,0,0,0.0,0,2,4,0,0,0,0,0,0,0.0,
Tahir Whitehead,7135,LB,CAR,11,3,5.1,79.2,89.3,8.3,6.6,1,0,0,0.0,5,30.6,29.2,36.7,52.6,36.7,55.3,0,50,20.0,4,0,4,102.6,19,167,187,3,13,24,0,207,127,1.3,10.9
Jack Crawford,7151,ED,TEN,13,0,,,0.4,,,0,0,0,,31,54.4,55.7,70.6,55.3,58.6,61.0,0,,0.0,0,0,1,0.0,0,1,230,1,2,0,0,0,0,0.0,
