player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Thomas Davis Sr.,2231,LB,WAS,2,0,6.0,0,0,32,66.8,47.5,69.0,,40.5,76.1,0.0,0,0,18,19,0.0,0,1
Johnathan Joseph,2969,CB,TEN,3,2,3.3,0,0,31,61.3,60.2,81.0,56.5,55.4,29.7,14.3,1,0,57,58,3.5,2,4
Calais Campbell,4364,DI,BLT,4,3,1.1,0,0,3,67.5,73.3,50.9,61.2,76.9,47.4,15.4,2,1,54,54,14.8,8,8
Brandon Carr,4454,S,DAL,2,0,0.0,0,0,9,49.2,54.4,74.9,,68.7,72.8,0.0,0,1,9,9,11.1,1,1
Malcolm Jenkins,4937,S,NO,4,2,6.0,0,0,20,46.5,48.5,83.7,75.3,45.4,75.7,13.3,2,2,103,104,4.9,5,11
Jason McCourty,5127,CB,NE,4,1,9.3,0,0,19,55.9,59.2,78.4,54.2,74.5,85.7,0.0,0,0,44,45,2.3,1,4
Steve McLendon,5232,DI,NYJ,4,2,3.4,0,0,22,60.0,68.8,35.2,74.3,67.0,42.8,7.7,1,1,71,74,11.3,8,10
Ndamukong Suh,5527,DI,TB,4,2,3.0,0,1,30,52.8,70.1,28.0,63.9,80.1,44.4,9.1,1,2,65,66,6.2,4,8
Joe Haden,5532,CB,PIT,3,1,,0,0,25,59.6,55.9,80.4,,33.1,81.1,0.0,0,2,54,54,0.0,0,0
Tyson Alualu,5535,DI,PIT,3,0,0.1,0,0,25,73.4,91.3,79.5,79.7,89.1,74.6,0.0,0,0,34,34,17.6,6,7
Brandon Graham,5538,ED,PHI,4,0,0.2,0,0,24,60.9,64.9,59.4,67.5,57.2,26.7,44.4,4,1,67,69,6.0,4,5
Jason Pierre-Paul,5540,ED,TB,4,5,2.0,0,0,30,57.8,62.3,58.5,62.2,62.7,63.5,14.3,1,1,78,78,1.3,1,1
Kareem Jackson,5545,S,DEN,4,3,4.4,0,0,10,55.1,63.1,89.0,,83.2,66.8,14.3,2,0,98,102,4.1,4,9
Devin McCourty,5552,S,NE,4,2,10.5,0,0,19,71.6,71.2,80.2,53.0,59.8,51.5,20.0,1,0,88,89,0.0,0,2
Jerry Hughes,5556,ED,BUF,4,3,1.8,1,0,4,70.2,72.4,55.3,73.5,55.6,35.2,27.3,3,1,56,58,8.9,5,5
Patrick Robinson,5557,CB,NO,2,0,3.0,0,0,20,67.1,70.9,76.6,,77.3,78.7,0.0,0,1,22,22,4.5,1,2
Linval Joseph,5571,DI,LAC,4,2,3.5,0,0,27,60.0,61.6,83.3,60.7,58.8,35.9,13.3,2,0,70,70,11.4,8,11
Carlos Dunlap,5579,ED,CIN,4,4,4.4,0,0,7,38.3,55.4,86.1,58.8,57.8,69.4,7.7,1,0,73,75,6.8,5,8
Corey Peters,5607,DI,ARZ,4,2,0.0,1,0,1,57.3,62.6,50.4,58.6,67.5,72.4,0.0,0,1,70,72,2.9,2,2
Everson Griffen,5624,ED,DAL,4,3,2.0,0,0,9,62.8,49.7,24.7,55.6,52.8,58.9,7.1,1,2,74,74,9.5,7,10
Anthony Levine,6013,S,BLT,2,0,,1,0,3,26.0,26.9,72.8,,60.0,,,0,1,3,3,0.0,0,0
Andrew Sendejo,6118,S,CLV,4,1,15.3,0,1,8,47.9,46.9,22.9,56.1,58.9,65.1,33.3,2,1,86,89,0.0,0,3
Patrick Peterson,6157,CB,ARZ,4,1,,1,0,1,48.7,48.0,83.1,54.8,45.5,29.6,66.7,2,1,103,105,0.0,0,0
Aldon Smith,6159,ED,DAL,4,5,4.6,1,0,9,57.4,61.4,26.9,70.8,55.9,50.0,20.0,4,2,99,99,6.1,6,11
J.J. Watt,6163,ED,HST,4,3,1.6,0,0,13,60.0,69.4,60.7,58.7,75.1,29.4,21.4,3,1,112,112,5.4,6,8
Robert Quinn,6166,ED,CHI,3,0,12.0,0,0,6,,68.1,29.6,73.5,54.2,71.2,0.0,0,1,20,20,0.0,0,1
Ryan Kerrigan,6168,ED,WAS,4,1,2.0,0,0,32,63.6,54.6,42.8,69.6,39.2,49.2,33.3,1,1,52,54,1.9,1,1
Adrian Clayborn,6172,ED,CLV,3,2,-2.0,0,0,8,60.1,73.4,80.0,60.5,82.3,74.0,0.0,0,0,17,17,5.9,1,1
Cameron Jordan,6176,ED,NO,4,3,1.3,0,0,20,62.1,67.9,15.5,61.8,78.5,46.1,6.7,1,3,81,82,11.1,9,11
Jimmy Smith,6179,CB,BLT,4,0,2.0,0,0,3,70.1,67.4,0.5,52.4,58.2,68.4,0.0,0,1,39,39,2.6,1,1
Cameron Heyward,6183,DI,PIT,3,2,1.3,0,0,25,61.4,85.2,80.9,80.0,67.4,72.4,0.0,0,0,40,40,7.5,3,4
Justin Houston,6222,ED,IND,4,3,0.5,0,0,14,61.1,71.6,86.1,65.8,67.2,53.1,22.2,2,0,45,48,8.9,4,4
Jurrell Casey,6229,DI,DEN,3,2,3.3,0,0,10,60.0,74.4,82.1,67.6,70.1,58.4,8.3,1,0,59,62,8.5,5,9
Allen Bailey,6238,DI,ATL,4,1,2.0,0,0,2,60.2,45.1,81.2,50.5,44.7,72.1,0.0,0,0,29,30,10.3,3,3
K.J. Wright,6251,LB,SEA,4,2,3.6,0,0,29,78.1,77.8,81.6,54.0,73.0,64.8,0.0,0,0,66,68,4.5,3,5
Buster Skrine,6289,CB,CHI,4,2,3.0,1,0,6,53.8,55.8,80.4,50.0,67.0,73.4,33.3,2,2,55,56,1.8,1,2
Richard Sherman,6306,CB,SF,1,0,7.0,0,0,28,67.9,68.8,78.4,,67.6,37.7,0.0,0,0,23,25,0.0,0,1
Pernell McPhee,6317,ED,BLT,4,3,9.3,0,0,3,47.6,63.1,81.3,61.3,67.2,30.9,14.3,1,0,29,29,3.4,1,3
Lawrence Guy,6385,DI,NE,4,4,2.4,0,0,19,,69.8,82.3,65.4,66.1,58.6,7.1,1,0,65,65,7.7,5,9
Malcolm Smith,6394,LB,CLV,4,3,5.3,0,0,8,73.3,67.9,77.4,62.5,48.8,64.3,0.0,0,0,32,34,0.0,0,4
Chris Harris Jr.,6457,CB,LAC,3,1,3.5,0,0,27,52.9,53.2,80.2,83.0,45.9,62.6,28.6,2,0,55,55,3.6,2,4
Josh Bynes,6503,LB,CIN,4,10,3.2,0,0,7,62.6,51.9,0.0,66.5,49.7,50.7,16.7,4,2,107,109,5.6,6,10
Nick Bellore,6515,FB,SEA,1,0,,0,0,29,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
Mario Addison,6558,ED,BUF,4,1,-1.0,0,0,4,55.0,75.3,49.9,77.4,65.3,77.6,0.0,0,1,36,39,5.6,2,2
Stephon Gilmore,7016,CB,NE,4,0,0.0,0,0,19,62.9,65.4,83.7,,74.4,50.5,0.0,0,3,85,86,1.2,1,1
Dontari Poe,7017,DI,DAL,4,4,3.0,0,0,9,59.5,56.1,83.2,51.0,59.7,32.3,12.5,1,0,79,80,1.3,1,3
Fletcher Cox,7018,DI,PHI,4,4,1.0,0,0,24,,81.5,83.6,84.1,64.2,73.7,0.0,0,0,82,83,4.9,4,5
