player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Amari Cooper,9437,WR,DAL,4,49,0,9,10.3,0,80.0,100.0,1,1,0.0,0,6,0,76.5,82.7,0,28,0.0,0,37,8,94.6,35,143.8,10,20.4,1,105,24,3.0,13.1,3.0,0,9.8,2,76.3,20.0,1,5,3.3,1,16,0,76.7,76.9,1,58,0.0,0,154,29,98.1,151,87.2,38,77.6,0,296,109,3.8,10.2,1.96
DeAndre Hopkins,7808,WR,ARZ,4,46,0,1,8.8,2,72.7,50.0,1,2,0.0,0,6,0,76.5,81.7,1,33,0.0,0,45,8,84.4,38,71.8,11,23.9,0,124,71,8.9,15.5,3.26,0,6.2,7,87.9,0.0,0,1,3.3,1,16,0,76.7,80.0,0,21,0.0,0,115,29,98.3,113,99.0,33,71.7,0,256,103,3.6,8.8,2.27
Keenan Allen,7857,WR,LAC,4,45,0,27,9.1,0,60.0,33.3,1,3,0.0,0,4,1,75.6,71.6,0,17,0.0,0,40,6,90.0,36,80.4,10,22.2,0,68,45,7.5,11.3,1.89,0,8.8,2,74.2,42.9,3,7,0.0,0,12,0,85.3,82.9,3,25,0.9,1,106,23,94.3,100,63.7,31,68.9,1,213,89,3.9,9.3,2.13
Allen Robinson II,8696,WR,CHI,4,41,0,6,13.5,1,46.7,12.5,1,8,0.0,0,5,0,75.6,76.5,1,22,0.0,0,59,7,98.3,58,64.0,15,36.6,1,103,31,4.4,14.7,1.78,0,11.7,3,68.0,28.6,2,7,0.0,0,10,0,82.2,84.2,2,37,0.0,0,76,17,98.7,75,74.8,25,61.0,1,216,61,3.6,12.7,2.88
Darren Waller,9637,TE,LV,4,39,0,23,8.0,2,63.2,60.0,3,5,0.0,0,9,1,79.4,79.3,0,22,9.1,6,66,12,83.3,55,82.1,19,48.7,0,125,79,6.6,10.4,2.27,0,4.4,1,88.2,100.0,2,2,0.0,0,6,0,81.1,65.6,0,13,8.2,7,85,15,84.7,72,94.4,17,43.6,0,113,48,3.2,7.5,1.57
Terry McLaurin,48229,WR,WAS,4,37,0,32,9.7,1,68.8,50.0,1,2,0.0,0,9,0,78.7,81.1,0,39,0.0,0,70,11,92.9,65,126.8,16,43.2,1,179,109,9.9,16.3,2.75,0,10.1,7,75.0,0.0,0,1,6.3,1,11,0,66.7,77.9,0,26,0.0,0,90,15,97.8,88,107.9,20,54.1,0,208,99,6.6,13.9,2.36
Stefon Diggs,9579,WR,BUF,4,35,0,4,11.4,2,58.8,66.7,2,3,23.1,3,7,0,29.8,75.4,0,47,0.0,0,57,10,89.5,51,120.2,17,48.6,1,202,45,4.5,20.2,3.96,0,11.4,2,88.2,80.0,4,5,6.3,1,10,0,65.9,80.3,0,49,0.0,0,94,15,94.7,89,115.0,17,48.6,0,197,23,1.5,13.1,2.21
Calvin Ridley,48262,WR,ATL,4,35,0,2,13.5,1,75.0,50.0,1,2,0.0,0,5,0,74.6,76.0,0,22,0.0,0,47,6,87.2,41,148.4,8,22.9,1,85,16,2.7,14.2,2.07,0,20.6,0,52.2,40.0,2,5,7.7,1,11,0,61.8,71.8,1,63,0.0,0,108,12,97.2,105,85.2,23,65.7,1,239,29,2.4,19.9,2.28
Robby Anderson,11254,WR,CAR,4,34,0,5,9.6,0,75.0,,0,0,14.3,1,4,0,49.7,71.9,0,75,0.0,0,38,6,92.1,35,156.3,8,23.5,1,131,82,13.7,21.8,3.74,0,10.0,0,84.0,0.0,0,1,0.0,0,12,1,84.1,73.5,0,39,0.0,0,93,21,97.8,91,106.8,25,73.5,0,241,106,5.0,11.5,2.65
Alvin Kamara,11822,HB,NO,4,34,0,20,10.0,0,75.0,,0,0,0.0,0,2,0,70.5,90.2,0,29,12.5,3,24,3,87.5,21,110.4,4,11.8,0,44,31,10.3,14.7,2.1,0,0.0,9,88.5,,0,0,4.2,1,9,0,74.9,90.5,0,52,3.0,2,67,23,89.6,60,119.4,26,76.5,1,249,243,10.6,10.8,4.15
