player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,3,1,-4.5,50.0,95.2,18.0,9.0,0,0,1,50.0,32,81.4,62.1,73.4,57.9,47.0,76.1,0,4,0.0,0,1,0,56.3,1,20,21,0,0,2,0,4,7,0.2,4.0
Johnathan Joseph,2969,CB,TEN,7,1,12.3,64.7,99.1,9.9,6.4,0,0,4,11.8,31,62.4,63.8,84.3,56.5,67.0,46.4,1,71,9.1,2,4,1,119.5,22,231,233,1,19,34,4,298,97,1.4,13.5
Calais Campbell,4364,DI,BLT,8,1,9.0,0.0,3.1,,7.0,0,1,1,100.0,3,66.8,77.7,41.5,67.0,80.0,58.3,0,,40.0,2,1,2,39.6,0,7,225,6,2,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,0,,,100.0,,,0,0,0,,9,49.2,54.4,74.9,,68.7,72.8,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,8,1,7.5,64.9,86.8,11.1,7.2,0,1,5,13.5,20,56.3,61.5,86.1,62.7,68.2,66.4,1,74,14.3,4,4,2,101.0,24,290,334,9,23,37,3,258,159,1.0,10.8
Jason McCourty,5127,CB,NE,8,5,13.5,64.7,98.4,16.2,10.5,0,0,1,5.9,19,47.1,51.8,82.7,54.2,71.1,89.3,0,41,0.0,0,1,1,141.2,11,189,192,1,12,17,3,186,41,1.0,16.9
Joe Haden,5532,CB,PIT,8,0,14.5,51.2,100.0,14.3,7.3,0,2,6,14.0,25,63.6,61.1,84.2,,46.5,62.5,1,45,4.3,1,5,4,79.6,22,335,335,4,22,43,2,300,35,1.0,13.6
Brandon Graham,5538,ED,PHI,8,2,,,3.0,,,0,0,0,,24,61.1,79.6,58.5,82.5,64.4,29.9,0,,0.0,0,0,2,0.0,0,7,235,7,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,9,2,0.5,80.0,14.2,6.1,4.9,0,1,1,10.0,30,57.8,70.2,76.6,70.1,64.5,62.3,0,40,12.5,1,1,1,109.2,8,50,352,8,5,10,0,102,102,2.1,12.8
Kareem Jackson,5545,S,DEN,8,4,7.7,71.4,99.1,21.9,15.7,0,0,2,9.5,10,66.1,72.0,55.7,52.1,84.0,73.0,0,35,8.0,2,1,1,102.1,15,339,342,5,19,21,1,124,56,0.4,8.3
Devin McCourty,5552,S,NE,8,3,6.8,62.5,96.9,46.8,29.3,0,2,2,25.0,19,69.4,66.9,40.6,49.3,61.5,54.7,2,18,20.0,4,2,1,47.4,5,247,255,3,13,8,0,63,42,0.3,12.6
Jerry Hughes,5556,ED,BUF,9,0,12.0,100.0,6.0,13.0,13.0,2,0,1,100.0,4,73.3,78.3,41.0,83.8,58.3,51.3,1,16,0.0,0,0,3,79.2,1,14,235,6,2,1,0,16,4,1.2,16.0
