player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Avonte Maddox,50543,CB,PHI,2,4,,2.0,24,0,39.6,0,2,0,0,0,0.0
L'Jarius Sneed,40588,CB,KC,3,4,,4.0,16,0,39.6,0,1,0,0,0,0.0
J.C. Jackson,42781,CB,NE,5,16,,16.0,19,0,39.6,0,1,0,0,0,0.0
Kevin King,11788,CB,GB,3,4,,4.0,12,0,39.6,0,1,0,0,0,0.0
Tae Crowder,35774,LB,NYG,3,8,,8.0,21,0,39.6,0,1,0,0,0,0.0
Joe Thomas,9272,LB,DAL,5,18,,18.0,9,0,39.6,0,1,0,0,0,0.0
Nick Kwiatkoski,10747,LB,LV,3,9,,4.5,23,0,39.6,0,2,0,0,0,0.0
Brennan Scarlett,11169,LB,HST,2,6,,6.0,13,0,39.6,0,1,0,0,0,0.0
Mack Wilson,43190,LB,CLV,1,4,,4.0,8,0,39.6,0,1,0,0,0,0.0
Terrell Burgess,45255,S,LA,2,4,,2.0,26,0,39.6,0,2,0,0,0,0.0
Robert Spillane,50918,LB,PIT,2,3,,3.0,25,0,39.6,0,1,0,0,0,0.0
Ryan Lewis,12017,CB,NYG,4,6,,3.0,21,0,39.6,0,2,0,0,0,0.0
Xavier Rhodes,7806,CB,IND,3,5,,5.0,14,0,39.6,0,1,0,0,0,0.0
Desmond Trufant,7803,CB,DET,2,4,,4.0,11,0,39.6,0,1,0,0,0,0.0
Preston Smith,9471,ED,GB,3,6,,6.0,12,0,39.6,0,1,0,0,0,0.0
Harold Landry III,48600,ED,TEN,4,6,,6.0,31,0,39.6,0,1,0,0,0,0.0
DeAndre Houston-Carson,10819,S,CHI,2,3,,1.5,6,1,0.0,0,2,0,0,0,0.0
Kyle Fuller,8649,CB,CHI,4,8,,8.0,6,0,39.6,0,1,0,0,0,0.0
Jerome Baker,28091,LB,MIA,5,15,,5.0,17,0,39.6,0,3,0,0,0,0.0
Anthony Chickillo,9645,ED,DEN,1,1,,1.0,10,0,39.6,0,1,0,0,0,0.0
Neville Hewitt,9836,LB,NYJ,4,6,,6.0,22,0,39.6,0,1,0,0,0,0.0
Micah Hyde,7941,S,BUF,5,28,,28.0,4,0,39.6,0,1,0,0,0,0.0
Justin Coleman,9892,CB,DET,1,8,,4.0,11,0,39.6,0,2,0,0,0,0.0
Brandon Rusnak,51088,S,JAX,1,2,,2.0,15,0,39.6,0,1,0,0,0,0.0
Marquis Haynes,50244,ED,CAR,5,9,,9.0,5,0,39.6,0,1,0,0,0,0.0
