player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Robbie Gould,2607,K,SF,6,0,3,2,66.7,2,2,100.0,28,70.9,0,0,,16,16,100.0,0,2,2,100.0,9,8,88.9,2,2,100.0
Stephen Gostkowski,3063,K,TEN,5,0,4,4,100.0,4,1,25.0,31,53.2,0,0,,17,15,88.2,0,4,3,75.0,14,9,64.3,2,1,50.0
Matt Prater,3471,K,DET,5,0,3,0,0.0,2,2,100.0,11,57.8,0,0,,14,14,100.0,0,5,5,100.0,12,9,75.0,2,2,100.0
Nick Folk,3794,K,NE,5,0,1,0,0.0,3,2,66.7,19,49.6,0,0,,11,10,90.9,0,3,3,100.0,9,7,77.8,2,2,100.0
Mason Crosby,3809,K,GB,5,0,1,1,100.0,4,4,100.0,12,72.4,0,0,,18,17,94.4,0,4,4,100.0,9,9,100.0,0,0,
Stephen Hauschka,4655,K,JAX,1,0,0,0,,1,0,0.0,15,28.9,0,0,,2,2,100.0,0,0,0,,2,0,0.0,1,0,0.0
Ryan Succop,5180,K,TB,6,0,2,1,50.0,3,2,66.7,30,71.3,0,0,,20,19,95.0,0,5,5,100.0,12,10,83.3,2,2,100.0
Graham Gano,5443,K,NYG,6,0,5,4,80.0,2,2,100.0,21,77.1,0,0,,6,6,100.0,0,5,5,100.0,16,15,93.8,4,4,100.0
Dan Bailey,6796,K,MIN,6,0,2,1,50.0,3,2,66.7,18,58.4,0,0,,11,11,100.0,0,2,2,100.0,8,6,75.0,1,1,100.0
Randy Bullock,7154,K,CIN,6,0,2,2,100.0,7,6,85.7,7,67.3,0,0,,12,12,100.0,0,6,5,83.3,17,15,88.2,2,2,100.0
Greg Zuerlein,7163,K,DAL,6,0,2,0,0.0,4,4,100.0,9,65.2,0,0,,16,14,87.5,0,4,4,100.0,11,9,81.8,1,1,100.0
Justin Tucker,7604,K,BLT,6,0,2,1,50.0,7,7,100.0,3,82.1,0,0,,20,20,100.0,0,3,3,100.0,14,13,92.9,2,2,100.0
Dustin Hopkins,7958,K,WAS,6,0,1,0,0.0,5,3,60.0,32,44.6,0,0,,10,9,90.0,0,2,2,100.0,10,7,70.0,2,2,100.0
Brandon McManus,8437,K,DEN,5,0,6,5,83.3,4,4,100.0,10,83.9,0,0,,8,8,100.0,0,0,0,,13,12,92.3,3,3,100.0
Cairo Santos,8932,K,CHI,6,0,2,1,50.0,2,1,50.0,6,68.4,0,0,,12,12,100.0,0,6,6,100.0,12,10,83.3,2,2,100.0
Chris Boswell,8990,K,PIT,5,0,0,0,,2,2,100.0,25,65.6,0,0,,18,17,94.4,0,3,3,100.0,7,7,100.0,2,2,100.0
