player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,9,29,29,4.2,39.76,43.93,6.7,0,0,6,7,1,57.3,9,58,0,0,51.7,101,15,29,121.89,1153,1,1274
Dustin Colquitt,2316,P,PIT,5,20,20,4.21,37.15,43.05,7.1,0,0,2,5,25,61.0,8,59,0,0,55.0,78,11,20,84.29,743,2,861
Sam Koch,3148,P,BLT,9,34,34,4.33,43.0,45.5,5.0,0,0,3,11,3,74.1,16,59,6,0,38.2,65,13,34,147.36,1462,1,1547
Brett Kern,4580,P,TEN,7,20,20,4.22,41.35,48.25,12.3,0,0,2,7,31,72.7,13,66,1,0,40.0,98,8,20,84.33,827,2,965
Kevin Huber,5066,P,CIN,8,38,38,4.33,40.71,46.82,7.5,0,0,7,8,7,59.6,11,70,2,0,39.5,112,15,38,164.56,1547,6,1779
Thomas Morstead,5088,P,NO,8,30,30,4.43,39.73,41.47,3.6,0,0,3,15,20,57.6,15,51,2,0,30.0,32,9,30,132.94,1192,1,1244
Britton Colquitt,5192,P,MIN,9,30,30,4.29,36.07,43.93,10.3,2,0,4,5,18,56.4,7,57,0,0,63.3,196,19,32,128.55,1082,2,1318
Chris Jones,6798,P,DAL,8,24,24,4.44,40.21,42.58,6.2,0,0,0,15,9,60.7,5,54,2,0,25.0,37,6,24,106.59,965,1,1022
Bryan Anger,7072,P,HST,9,33,33,4.38,42.85,48.27,6.6,0,0,2,11,13,76.2,14,67,3,0,36.4,79,12,33,144.55,1414,5,1593
Johnny Hekker,7252,P,LA,8,36,36,4.41,39.61,46.58,19.0,0,0,7,10,26,72.2,22,63,6,0,25.0,171,9,36,158.63,1426,4,1677
Sam Martin,7947,P,DEN,9,35,35,4.11,41.97,47.91,9.3,1,0,2,7,10,64.3,13,69,6,0,51.4,168,18,36,143.84,1469,2,1677
Ryan Allen,8242,P,TEN,1,8,8,3.6,40.0,50.5,10.7,0,0,0,0,31,58.6,1,65,1,0,75.0,64,6,8,28.8,320,1,404
Tress Way,8358,P,WAS,9,38,38,4.4,44.13,47.84,5.1,0,0,6,10,32,68.3,15,61,0,0,52.6,101,20,38,167.33,1677,2,1818
Pat O'Donnell,8826,P,CHI,10,48,48,4.17,39.52,46.6,12.4,0,0,8,14,6,58.9,20,64,1,0,43.8,260,21,48,200.11,1897,4,2237
Bradley Pinion,9598,P,TB,9,35,35,4.25,40.17,44.03,9.6,0,0,4,10,30,70.9,12,59,8,0,34.3,115,12,35,148.74,1406,1,1541
Ty Long,9728,K,LAC,9,34,34,4.15,37.35,46.03,12.5,2,0,3,5,27,56.2,9,63,3,0,64.7,275,22,36,141.11,1270,1,1565
