player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,11,36,36,4.21,38.42,43.94,9.9,0,0,6,11,1,56.6,12,58,0,0,50.0,179,18,36,151.51,1383,1,1582
Dustin Colquitt,2316,P,PIT,5,20,20,4.21,37.15,43.05,7.1,0,0,2,5,25,61.0,8,59,0,0,55.0,78,11,20,84.29,743,2,861
Sam Koch,3148,P,BLT,11,44,44,4.3,43.25,45.32,4.7,0,0,5,16,3,72.9,20,59,7,0,34.1,71,15,44,189.33,1903,1,1994
Brett Kern,4580,P,TEN,8,24,24,4.23,41.13,46.88,12.3,0,0,2,9,31,78.4,17,66,3,0,33.3,98,8,24,101.6,987,2,1125
Kevin Huber,5066,P,CIN,10,48,48,4.32,41.92,47.19,7.4,0,0,11,11,7,59.0,16,70,2,0,37.5,133,18,48,207.23,2012,6,2265
Thomas Morstead,5088,P,NO,10,40,40,4.42,40.63,41.93,3.2,0,0,5,22,20,56.6,18,57,2,0,25.0,32,10,40,176.7,1625,1,1677
Britton Colquitt,5192,P,MIN,11,36,36,4.3,36.69,45.14,11.0,2,0,4,6,18,57.2,7,59,0,0,66.7,264,24,38,154.88,1321,2,1625
Chris Jones,6798,P,DAL,8,24,24,4.44,40.21,42.58,6.2,0,0,0,15,9,60.7,5,54,2,0,25.0,37,6,24,106.59,965,1,1022
Bryan Anger,7072,P,HST,11,40,40,4.4,42.23,46.78,5.9,0,0,3,15,13,73.9,16,67,3,0,35.0,82,14,40,175.98,1689,5,1871
Johnny Hekker,7252,P,LA,10,48,48,4.41,40.0,46.6,15.5,0,0,8,14,26,70.2,27,63,7,0,29.2,217,14,48,211.48,1920,5,2237
Sam Martin,7947,P,DEN,11,45,45,4.09,42.49,48.11,9.7,1,0,3,10,10,67.4,14,69,9,0,44.4,193,20,46,183.9,1912,3,2165
Ryan Allen,8242,P,TEN,1,8,8,3.6,40.0,50.5,10.7,0,0,0,0,31,58.6,1,65,1,0,75.0,64,6,8,28.8,320,1,404
Tress Way,8358,P,WAS,11,45,45,4.44,44.84,48.6,5.6,0,0,8,12,32,73.2,19,61,0,0,51.1,129,23,45,199.65,2018,2,2187
Pat O'Donnell,8826,P,CHI,11,50,50,4.17,39.7,46.5,12.4,0,0,8,16,6,57.1,21,64,1,0,42.0,260,21,50,208.53,1985,4,2325
Bradley Pinion,9598,P,TB,11,44,44,4.32,41.25,45.32,7.7,0,0,4,12,30,79.8,16,62,8,0,40.9,139,18,44,190.28,1815,2,1994
Ty Long,9728,K,LAC,11,42,42,4.17,37.71,46.69,12.2,3,0,3,6,27,58.2,10,63,4,0,61.9,317,26,45,175.11,1584,3,1961
Jordan Berry,10236,P,PIT,6,28,28,4.35,40.0,46.21,12.2,0,0,3,9,25,64.2,15,62,3,0,39.3,134,11,28,121.66,1120,2,1294
Riley Dixon,10862,P,NYG,11,41,41,4.43,41.0,44.49,7.9,0,0,12,14,21,68.1,23,71,0,0,31.7,103,13,41,181.82,1681,2,1824
Ka'imi Fairbairn,11161,K,HST,1,1,1,3.68,26.0,26.0,,0,0,1,0,13,60.0,1,26,0,0,0.0,0,0,1,3.68,26,0,26
Rigoberto Sanchez,12130,P,IND,10,31,31,4.25,41.94,47.23,7.4,1,0,5,8,14,67.8,15,60,1,0,45.2,104,14,32,131.88,1300,3,1464
Matt Haack,12212,P,MIA,11,46,46,4.46,42.59,44.24,4.3,0,0,11,18,17,64.5,21,63,3,0,28.3,56,13,46,205.2,1959,1,2035
Cameron Johnston,12255,P,PHI,11,50,50,4.39,42.42,48.86,7.1,0,0,3,7,24,65.8,17,66,2,0,68.0,242,34,50,219.33,2121,4,2443
Corey Bojorquez,27626,P,BUF,10,28,28,4.39,41.82,49.86,9.5,0,0,2,5,4,66.3,11,72,4,0,39.3,105,11,28,122.91,1171,6,1396
Logan Cooke,29214,P,JAX,11,40,40,4.22,43.58,46.93,6.2,0,0,12,8,15,58.1,18,67,5,0,30.0,74,12,40,168.94,1743,3,1877
Hunter Niswander,29601,P,DAL,3,7,7,4.54,44.71,47.29,4.5,0,0,0,3,9,62.1,3,58,0,0,57.1,18,4,7,31.8,313,0,331
Tommy Townsend,33007,P,KC,11,33,33,4.53,40.36,46.64,9.7,0,0,3,10,16,82.6,11,67,5,0,27.3,87,9,33,149.43,1332,6,1539
Sterling Hofrichter,33541,P,ATL,11,38,38,4.41,38.39,41.34,5.5,0,0,3,16,2,63.5,9,56,4,0,34.2,72,13,38,167.43,1459,2,1571
