player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,6,23,23,4.24,40.17,43.7,6.8,0,0,6,5,1,59.0,9,58,0,0,52.2,81,12,23,97.47,924,0,1005
Dustin Colquitt,2316,P,PIT,5,20,20,4.21,37.15,43.05,7.1,0,0,2,5,25,61.0,8,59,0,0,55.0,78,11,20,84.29,743,2,861
Sam Koch,3148,P,BLT,6,22,22,4.37,43.18,45.86,4.9,0,0,1,7,3,72.2,10,59,5,0,36.4,39,8,22,96.2,950,1,1009
Brett Kern,4580,P,TEN,5,14,14,4.22,44.0,46.5,3.0,0,0,2,5,31,72.1,11,66,1,0,35.7,15,5,14,59.09,616,1,651
Kevin Huber,5066,P,CIN,6,26,26,4.45,41.5,48.0,4.9,0,0,3,7,7,70.0,8,70,0,0,38.5,49,10,26,115.66,1079,6,1248
Thomas Morstead,5088,P,NO,5,20,20,4.44,40.05,41.75,4.7,0,0,2,13,20,65.1,12,51,1,0,15.0,14,3,20,88.88,801,1,835
Britton Colquitt,5192,P,MIN,6,19,19,4.45,38.42,44.21,8.5,0,0,2,4,18,62.6,5,57,0,0,68.4,110,13,19,84.61,730,0,840
Chris Jones,6798,P,DAL,6,16,16,4.55,41.0,43.0,4.0,0,0,0,11,9,64.0,4,54,1,0,18.8,12,3,16,72.72,656,1,688
Bryan Anger,7072,P,HST,6,21,21,4.44,42.76,47.48,8.4,0,0,1,8,13,76.5,8,59,3,0,33.3,59,7,21,93.25,898,2,997
Johnny Hekker,7252,P,LA,5,21,21,4.41,41.48,48.29,10.4,0,0,2,5,26,68.8,12,63,3,0,38.1,83,8,21,92.55,871,3,1014
Sam Martin,7947,P,DEN,5,17,17,4.14,40.53,45.0,8.4,1,0,2,2,10,62.7,6,56,4,0,52.9,76,9,18,70.33,689,0,765
Tress Way,8358,P,WAS,6,32,32,4.39,44.56,48.59,5.2,0,0,4,9,32,68.3,12,61,0,0,53.1,89,17,32,140.6,1426,2,1555
Pat O'Donnell,8826,P,CHI,6,28,28,4.01,39.64,45.71,10.8,0,0,5,8,6,56.5,13,64,1,0,42.9,130,12,28,112.33,1110,2,1280
Bradley Pinion,9598,P,TB,6,25,25,4.36,41.28,45.04,9.3,0,0,2,9,30,78.9,10,59,5,0,32.0,74,8,25,109.09,1032,1,1126
Ty Long,9728,K,LAC,5,21,21,4.22,40.19,47.29,11.5,0,0,2,3,27,72.1,6,63,3,0,61.9,149,13,21,88.61,844,0,993
Riley Dixon,10862,P,NYG,6,18,18,4.46,40.94,45.06,4.9,0,0,4,5,21,70.3,9,62,0,0,38.9,34,7,18,80.35,737,2,811
Rigoberto Sanchez,12130,P,IND,5,15,15,4.18,43.33,47.0,5.8,0,0,4,4,14,65.9,8,60,0,0,40.0,35,6,15,62.64,650,1,705
Matt Haack,12212,P,MIA,6,22,22,4.48,42.36,45.23,8.6,0,0,5,11,17,67.0,11,63,0,0,22.7,43,5,22,98.57,932,1,995
Cameron Johnston,12255,P,PHI,6,27,27,4.41,44.89,50.93,6.5,0,0,1,3,24,68.1,11,66,2,0,70.4,123,19,27,119.07,1212,2,1375
Corey Bojorquez,27626,P,BUF,6,16,16,4.44,44.0,50.81,9.9,0,0,2,4,4,68.0,9,72,1,0,43.8,69,7,16,70.96,704,2,813
Logan Cooke,29214,P,JAX,6,15,15,4.33,41.53,45.33,9.3,0,0,3,4,15,61.5,5,63,3,0,26.7,37,4,15,64.93,623,1,680
Tommy Townsend,33007,P,KC,6,20,20,4.61,40.4,49.1,14.8,0,0,2,6,16,87.4,6,67,2,0,25.0,74,5,20,92.16,808,5,982
Sterling Hofrichter,33541,P,ATL,6,20,20,4.45,39.4,41.0,6.4,0,0,2,10,2,63.7,6,55,3,0,25.0,32,5,20,89.09,788,0,820
Joseph Charlton,33672,P,CAR,6,13,13,4.57,41.92,48.85,7.1,0,0,1,3,5,67.3,4,60,0,0,53.8,50,7,13,59.46,545,2,635
Jake Bailey,33963,P,NE,5,13,13,4.4,47.08,48.38,5.7,0,0,4,5,19,71.4,9,60,1,0,23.1,17,3,13,57.16,612,0,629
Jack Fox,34735,P,DET,5,19,19,4.7,47.32,52.53,6.5,0,0,4,4,11,90.8,9,67,2,0,31.6,39,6,19,89.25,899,3,998
Michael Dickson,35381,P,SEA,5,22,22,4.21,45.14,49.64,5.9,0,0,5,4,29,66.6,15,67,1,0,45.5,59,10,22,92.64,993,2,1092
A.J. Cole III,36038,P,LV,5,11,11,4.55,38.73,45.82,15.6,0,0,0,4,23,68.9,4,59,2,0,45.5,78,5,11,50.04,426,0,504
J.K. Scott,38809,P,GB,5,14,14,4.5,39.14,43.71,8.8,0,0,1,1,12,71.2,6,55,6,0,35.7,44,5,14,63.03,548,1,612
Mitch Wishnowsky,44663,P,SF,5,20,20,4.52,42.4,46.1,6.0,1,0,2,7,28,67.3,10,59,1,0,45.0,54,9,21,90.31,848,1,922
Braden Mann,44664,P,NYJ,6,35,35,4.38,37.23,45.63,13.0,0,0,2,8,22,63.1,6,59,4,0,51.4,234,18,35,153.14,1303,3,1597
Jamie Gillan,63303,P,CLV,6,21,21,4.27,37.62,43.57,9.6,0,0,1,5,8,63.3,9,59,2,0,61.9,125,13,21,89.72,790,0,915
