player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Stefon Diggs,9579,WR,BUF,8,77,0,4,0,-1.4,2,60.0,,0,0,25.0,1,0,0,27.0,43.0,0,9,0.0,0,39,3,92.3,36,65.4,5,6.5,0,16,19,6.3,5.3,0.44,7.6,5,60.0,50.0,2,4,25.0,5,3,0,31.0,72.9,0,22,0.0,0,101,15,97.0,98,89.9,25,32.5,1,147,49,3.3,9.8,1.5
Allen Robinson II,8696,WR,CHI,8,76,0,6,0,-1.7,1,100.0,,0,0,0.0,0,0,0,90.2,50.7,0,5,0.0,0,22,3,95.5,21,81.9,3,3.9,0,11,16,5.3,3.7,0.52,9.1,2,70.4,37.5,3,8,0.0,0,9,0,91.2,77.5,0,24,0.0,0,101,19,98.0,99,89.7,27,35.5,0,188,50,2.6,9.9,1.9
Amari Cooper,9437,WR,DAL,8,74,0,9,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,41.8,0,0,0.0,0,34,1,91.2,31,79.2,1,1.4,0,0,4,4.0,0.0,0.0,10.3,0,53.8,33.3,1,3,12.5,1,5,0,85.2,72.4,1,26,0.0,0,72,7,94.4,68,41.5,13,17.6,0,83,30,4.3,11.9,1.22
Keenan Allen,7857,WR,LAC,7,71,0,27,0,-2.3,1,100.0,,0,0,0.0,0,4,0,91.8,75.1,0,14,0.0,0,32,10,93.8,30,90.8,10,14.1,0,58,81,8.1,5.8,1.93,8.1,1,79.2,71.4,5,7,0.0,0,12,0,91.6,91.5,1,26,0.9,1,111,19,94.6,105,123.3,24,33.8,3,198,74,3.9,10.4,1.89
DeAndre Hopkins,7808,WR,ARZ,7,70,0,1,0,-2.7,3,100.0,,0,0,0.0,0,4,0,92.4,85.9,0,12,0.0,0,38,13,92.1,35,80.8,13,18.6,0,44,79,6.1,3.4,1.26,3.4,0,100.0,,0,0,0.0,0,2,0,90.9,82.3,0,33,0.0,0,21,5,90.5,19,110.0,5,7.1,0,52,35,7.0,10.4,2.74
Cooper Kupp,11824,WR,LA,8,68,0,26,0,-1.8,1,80.0,,0,0,0.0,0,1,0,90.2,55.1,0,15,9.7,3,31,4,83.9,26,79.2,5,7.4,0,12,25,6.3,3.0,0.46,7.7,1,74.4,75.0,3,4,3.0,1,15,0,72.4,70.5,1,55,0.5,1,185,32,94.1,174,96.4,43,63.2,1,353,202,6.3,11.0,2.03
Robby Anderson,11254,WR,CAR,8,67,0,5,0,-3.5,0,100.0,,0,0,0.0,0,1,0,84.5,53.7,0,24,0.0,0,30,2,96.7,29,118.8,2,3.0,0,26,33,16.5,13.0,0.9,9.0,0,76.0,75.0,3,4,5.0,1,13,0,67.5,81.0,0,26,0.0,0,86,19,91.9,79,105.1,25,37.3,0,238,122,6.4,12.5,3.01
Tyler Boyd,10689,WR,CIN,8,67,0,7,0,-2.0,0,100.0,,0,0,0.0,0,1,0,88.7,60.4,0,4,0.0,0,21,3,90.5,19,79.2,3,4.5,0,2,8,2.7,0.7,0.11,9.0,4,80.7,66.7,4,6,2.1,1,31,1,91.1,89.1,2,23,0.0,0,289,46,95.5,276,105.9,57,85.1,3,497,147,3.2,10.8,1.8
Terry McLaurin,48229,WR,WAS,7,66,0,32,0,-1.3,1,100.0,,0,0,0.0,0,2,0,91.4,70.2,0,20,0.0,0,35,8,97.1,34,97.4,8,12.1,0,59,69,8.6,7.4,1.74,10.9,3,65.0,60.0,3,5,0.0,0,9,0,90.1,83.4,0,39,0.0,0,80,13,93.8,75,115.0,20,30.3,1,202,84,6.5,15.5,2.69
Tyler Lockett,9502,WR,SEA,7,64,0,29,0,-7.0,0,100.0,,0,0,0.0,0,1,0,84.5,58.8,0,17,0.0,0,23,1,95.7,22,118.8,1,1.6,0,17,24,24.0,17.0,0.77,9.4,1,71.9,0.0,0,1,14.8,4,13,0,44.2,74.3,1,43,0.0,0,181,23,93.4,169,95.6,32,50.0,1,278,97,4.2,12.1,1.64
Travis Kelce,7844,TE,KC,8,64,0,16,0,-1.4,0,100.0,,0,0,0.0,0,2,0,91.1,87.8,0,15,9.1,3,33,7,90.9,30,128.9,7,10.9,1,38,48,6.9,5.4,1.27,9.5,1,66.7,0.0,0,1,0.0,0,9,0,91.1,90.5,1,45,1.3,1,77,10,89.6,69,118.3,15,23.4,2,176,94,9.4,17.6,2.55
Alvin Kamara,11822,HB,NO,7,64,0,20,0,-4.6,5,88.2,,0,0,11.8,2,4,0,40.3,90.7,0,17,4.5,1,22,15,90.9,20,111.8,17,26.6,1,104,173,11.5,6.9,5.2,3.1,0,77.8,,0,0,0.0,0,3,0,75.1,93.7,0,29,5.0,1,20,7,95.0,19,95.4,9,14.1,0,62,43,6.1,8.9,3.26
Calvin Ridley,48262,WR,ATL,8,63,0,2,0,,0,,,0,0,,0,0,0,,45.7,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,11.2,0,66.7,0.0,0,1,0.0,0,4,0,61.6,74.1,0,27,0.0,0,31,4,93.5,29,145.1,6,9.5,1,69,16,4.0,17.3,2.38
A.J. Green,6156,WR,CIN,8,62,0,7,0,,0,,,0,0,,0,0,0,,42.2,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0,15.0,0,50.0,50.0,2,4,0.0,0,3,0,76.1,66.7,0,15,0.0,0,61,4,100.0,61,63.5,8,12.9,0,38,9,2.3,9.5,0.62
