player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Desmond Trufant,7803,CB,DET,2,4,,4.0,11,0,39.6,0,1,0,0,0,0.0
Jaquiski Tartt,9479,S,SF,4,27,,27.0,28,0,39.6,0,1,0,0,0,0.0
Ronald Darby,9483,CB,WAS,3,4,,4.0,32,0,39.6,0,1,0,0,0,0.0
Mack Wilson,43190,LB,CLV,1,4,,4.0,8,0,39.6,0,1,0,0,0,0.0
Ryan Lewis,12017,CB,NYG,2,3,,3.0,21,0,39.6,0,1,0,0,0,0.0
Harrison Smith,7641,S,MIN,4,23,,23.0,18,0,39.6,0,1,0,0,0,0.0
Kevin King,11788,CB,GB,3,4,,4.0,12,0,39.6,0,1,0,0,0,0.0
Xavier Rhodes,7806,CB,IND,2,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Anthony Chickillo,9645,ED,DEN,1,1,,1.0,10,0,39.6,0,1,0,0,0,0.0
Brandon Rusnak,51088,S,JAX,1,2,,2.0,15,0,39.6,0,1,0,0,0,0.0
Malik Harrison,28081,LB,BLT,2,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Jerome Baker,28091,LB,MIA,3,7,,7.0,17,0,39.6,0,1,0,0,0,0.0
Neville Hewitt,9836,LB,NYJ,2,4,,4.0,22,0,39.6,0,1,0,0,0,0.0
Jessie Bates III,49162,S,CIN,3,4,,4.0,7,0,39.6,0,1,0,0,0,0.0
Dakota Allen,30076,LB,JAX,1,3,,3.0,15,0,39.6,0,1,0,0,0,0.0
Justin Coleman,9892,CB,DET,1,8,,4.0,11,0,39.6,0,2,0,0,0,0.0
L'Jarius Sneed,40588,CB,KC,3,4,,4.0,16,0,39.6,0,1,0,0,0,0.0
Trayvon Mullen,41968,CB,LV,4,5,,5.0,23,0,39.6,0,1,0,0,0,0.0
Harold Landry III,48600,ED,TEN,3,4,,4.0,31,0,39.6,0,1,0,0,0,0.0
Kyle Fuller,8649,CB,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
J.C. Jackson,42781,CB,NE,4,15,,15.0,19,0,39.6,0,1,0,0,0,0.0
Preston Smith,9471,ED,GB,3,6,,6.0,12,0,39.6,0,1,0,0,0,0.0
Micah Hyde,7941,S,BUF,4,16,,16.0,4,0,39.6,0,1,0,0,0,0.0
Avonte Maddox,50543,CB,PHI,2,4,,2.0,24,0,39.6,0,2,0,0,0,0.0
Daniel Sorensen,9253,S,KC,4,32,32.0,32.0,16,0,83.3,1,1,0,4,1,0.13
Juan Thornhill,50426,S,KC,4,30,30.0,7.5,16,0,43.8,1,4,0,16,2,0.53
Minkah Fitzpatrick,51206,S,PIT,3,29,29.0,14.5,25,0,56.3,1,2,0,5,1,0.17
Vonn Bell,10695,S,CIN,4,28,28.0,28.0,7,0,112.5,1,1,0,11,2,0.39
Sione Takitaki,12666,LB,CLV,4,26,26.0,13.0,8,0,83.3,1,2,0,19,-1,0.73
Jordan Poyer,8000,S,BUF,4,25,25.0,6.3,4,0,39.6,1,4,0,5,5,0.2
Rayshawn Jenkins,11868,S,LAC,4,23,23.0,23.0,27,0,108.3,1,1,0,10,2,0.43
Darnell Savage,34247,S,GB,4,23,23.0,11.5,12,0,135.4,1,2,1,37,0,1.61
Jimmy Smith,6179,CB,BLT,4,22,22.0,11.0,3,0,62.5,1,2,0,9,0,0.41
Justin Simmons,10732,S,DEN,4,22,22.0,22.0,10,0,79.2,1,1,0,0,3,0.0
Raven Greene,24750,S,GB,3,21,21.0,21.0,12,0,104.2,1,1,0,9,9,0.43
Keanu Neal,10651,S,ATL,3,21,21.0,10.5,2,0,56.3,1,2,0,6,0,0.29
Jourdan Lewis,11846,CB,DAL,3,82,20.5,11.7,9,0,67.6,4,7,0,30,9,0.37
Tre Boston,8763,S,CAR,4,20,20.0,20.0,5,0,91.7,1,1,0,6,-1,0.3
Landon Collins,9466,S,WAS,4,19,19.0,19.0,32,0,95.8,1,1,0,7,3,0.37
Cameron Sutton,11850,CB,PIT,3,18,18.0,9.0,25,0,62.5,1,2,0,9,1,0.5
Bryce Callahan,10000,CB,DEN,3,36,18.0,7.2,10,0,47.9,2,5,0,14,5,0.39
Deon Bush,10758,S,CHI,4,18,18.0,18.0,6,0,118.8,1,1,0,22,14,1.22
Tashaun Gipson Sr.,7288,S,CHI,4,17,17.0,17.0,6,0,83.3,1,1,0,4,3,0.24
Nicholas Morrow,51674,LB,LV,4,17,17.0,5.7,23,1,45.1,1,3,1,11,0,0.65
Delano Hill,11849,S,SEA,2,17,17.0,8.5,29,0,56.3,1,2,0,4,0,0.24
Khari Willis,51304,S,IND,4,16,16.0,5.3,14,0,42.4,1,3,0,5,1,0.31
Erik Harris,10346,S,LV,4,16,16.0,16.0,23,0,118.8,1,1,0,16,0,1.0
Tavon Young,10738,CB,BLT,2,16,16.0,8.0,3,0,95.8,1,2,0,28,4,1.75
Bobby Wagner,7050,LB,SEA,4,16,16.0,16.0,29,0,83.3,1,1,0,4,5,0.25
Justin Reid,49048,S,HST,3,16,16.0,16.0,13,0,95.8,1,1,0,7,4,0.44
Jason McCourty,5127,CB,NE,4,16,16.0,16.0,19,0,87.5,1,1,0,5,0,0.31
Darius Phillips,49507,CB,CIN,3,47,15.7,9.4,7,0,83.8,3,5,0,38,9,0.81
Kenny Young,51029,LB,LA,4,31,15.5,15.5,26,0,118.8,2,2,0,25,8,0.81
Dean Marlowe,9966,S,BUF,4,15,15.0,5.0,4,0,46.5,1,3,0,12,2,0.8
Xavier Woods,11946,S,DAL,4,30,15.0,15.0,9,0,83.3,2,2,0,8,15,0.27
Kyzir White,44485,LB,LAC,4,14,14.0,7.0,27,0,58.3,1,2,0,7,8,0.5
Kevin Byard,10698,S,TEN,3,14,14.0,7.0,31,0,56.3,1,2,0,2,4,0.14
Joejuan Williams,29113,CB,NE,4,27,13.5,6.8,19,0,95.8,2,4,0,54,28,2.0
Kenny Moore II,51596,CB,IND,4,93,13.3,9.3,14,0,87.9,7,10,0,66,40,0.71
Kamu Grugier-Hill,10842,LB,MIA,3,13,13.0,13.0,17,0,83.3,1,1,0,4,0,0.31
William Jackson III,10658,CB,CIN,4,13,13.0,13.0,7,0,83.3,1,1,0,4,0,0.31
Tae Hayes,35173,CB,MIA,1,13,13.0,13.0,17,0,118.8,1,1,0,18,1,1.38
Chuck Clark,11941,S,BLT,4,25,12.5,8.3,3,0,86.8,2,3,0,21,21,0.84
Chris Harris Jr.,6457,CB,LAC,3,98,12.3,8.9,27,0,142.6,8,11,1,131,57,1.34
Ben Niemann,51099,LB,KC,3,12,12.0,12.0,16,0,100.0,1,1,0,8,4,0.67
Kyle Dugger,90621,S,NE,4,12,12.0,12.0,19,0,104.2,1,1,0,9,8,0.75
Demario Davis,7079,LB,NO,4,12,12.0,3.0,20,0,79.2,1,4,1,2,0,0.17
Alexander Johnson,15267,LB,DEN,4,12,12.0,12.0,10,0,108.3,1,1,0,10,9,0.83
Darryl Roberts,9680,CB,DET,4,81,11.6,5.8,11,1,80.1,7,14,2,89,15,1.1
Jeff Gladney,50471,CB,MIN,4,58,11.6,5.3,18,0,68.8,5,11,0,76,17,1.31
Josey Jewell,50720,LB,DEN,4,23,11.5,7.7,10,0,84.0,2,3,0,19,9,0.83
Malcolm Jenkins,4937,S,NO,4,23,11.5,5.8,20,0,56.3,2,4,0,12,11,0.52
Corn Elder,11907,CB,CAR,4,57,11.4,8.1,5,0,79.5,5,7,0,30,30,0.53
Chris Banjo,8419,S,ARZ,3,11,11.0,11.0,1,0,83.3,1,1,0,4,0,0.36
Tre Herndon,50380,CB,JAX,4,11,11.0,3.7,15,0,57.6,1,3,0,20,2,1.82
Tyrann Mathieu,7850,S,KC,4,88,11.0,6.3,16,1,53.9,8,14,0,114,32,1.3
Adrian Amos,9575,S,GB,4,11,11.0,11.0,12,0,79.2,1,1,0,1,4,0.09
Jon Bostic,7831,LB,WAS,4,22,11.0,11.0,32,0,112.5,2,2,0,22,6,1.0
Chandon Sullivan,49349,CB,GB,4,75,10.7,6.8,12,1,54.0,7,11,0,97,42,1.29
Andrew Sendejo,6118,S,CLV,4,32,10.7,8.0,8,0,136.5,3,4,2,31,4,0.97
Kwon Alexander,9557,LB,SF,4,32,10.7,6.4,28,0,73.8,3,5,0,26,18,0.81
Kristian Fulton,42894,CB,TEN,3,21,10.5,7.0,31,0,97.9,2,3,0,29,25,1.38
Taylor Rapp,51172,S,LA,4,31,10.3,7.8,26,0,77.1,3,4,0,12,10,0.39
Byron Murphy Jr.,44027,CB,ARZ,4,92,10.2,6.6,1,0,94.6,9,14,0,131,85,1.42
Foyesade Oluokun,24904,LB,ATL,2,10,10.0,10.0,2,0,79.2,1,1,0,2,0,0.2
Shaq Thompson,9458,LB,CAR,4,20,10.0,6.7,5,0,70.1,2,3,0,-1,0,-0.05
Eric Wilson,38587,LB,MIN,4,10,10.0,10.0,18,0,83.3,1,1,0,4,6,0.4
Ryan Neal,49132,S,SEA,2,10,10.0,10.0,29,0,116.7,1,1,0,12,6,1.2
John Johnson III,11847,S,LA,4,30,10.0,6.0,26,0,64.6,3,5,0,10,1,0.33
Antonio Hamilton,11353,CB,KC,3,30,10.0,7.5,16,0,111.5,3,4,0,45,10,1.5
Marcus Maye,11794,S,NYJ,4,40,10.0,8.0,22,0,134.6,4,5,2,34,29,0.85
Blidi Wreh-Wilson,7851,CB,ATL,3,59,9.8,7.4,2,1,104.2,6,8,1,76,19,1.29
Chauncey Gardner-Johnson,49371,CB,NO,4,104,9.5,7.4,20,0,114.3,11,14,1,80,53,0.77
Desmond King II,11906,CB,LAC,4,57,9.5,9.5,27,0,86.8,6,6,0,29,25,0.51
Nik Needham,50356,CB,MIA,2,47,9.4,7.8,17,0,102.8,5,6,0,52,16,1.11
Jamal Adams,11761,S,SEA,3,18,9.0,9.0,29,0,118.8,2,2,0,82,5,4.56
Jalen Ramsey,10639,CB,LA,2,27,9.0,5.4,26,0,70.4,3,5,0,22,25,0.81
Jalen Mills,10867,S,PHI,3,27,9.0,9.0,24,0,79.2,3,3,0,7,8,0.26
Jamal Perry,12259,CB,MIA,4,45,9.0,9.0,17,0,105.8,5,5,0,47,37,1.04
Eric Murray,10740,S,HST,4,53,8.8,6.6,13,0,94.3,6,8,0,57,31,1.08
Essang Bassey,45258,CB,DEN,4,104,8.7,7.4,10,0,126.2,12,14,1,120,50,1.15
Jordan Hicks,9517,LB,ARZ,4,17,8.5,8.5,1,0,85.4,2,2,0,9,1,0.53
Karl Joseph,10648,S,CLV,4,34,8.5,6.8,8,0,89.2,4,5,0,27,15,0.79
Roquan Smith,50892,LB,CHI,4,17,8.5,3.4,6,0,57.9,2,5,0,27,10,1.59
Lavonte David,7060,LB,TB,4,17,8.5,5.7,30,0,70.1,2,3,0,9,3,0.53
Noah Igbinoghene,61155,CB,MIA,4,17,8.5,2.8,17,0,90.3,2,6,1,30,12,1.76
Juston Burris,10752,S,CAR,4,34,8.5,8.5,5,0,79.2,4,4,0,7,11,0.21
Eric Rowe,9480,S,MIA,4,34,8.5,6.8,17,0,94.2,4,5,0,33,18,0.97
Anthony Harris,9895,S,MIN,4,34,8.5,6.8,18,0,158.3,4,5,1,76,14,2.24
Kevin Pierre-Louis,8767,LB,WAS,4,33,8.3,6.6,32,0,142.9,4,5,2,44,5,1.33
M.J. Stewart,49397,CB,CLV,3,33,8.3,6.6,8,0,109.2,4,5,0,51,44,1.55
Marcus Peters,9451,CB,BLT,4,25,8.3,8.3,3,1,68.8,3,3,0,30,13,1.2
Mike Hughes,34057,CB,MIN,2,41,8.2,6.8,18,0,118.1,5,6,0,74,43,1.8
Ugo Amadi,49352,CB,SEA,3,115,8.2,5.5,29,0,82.2,14,21,0,124,47,1.08
Darnay Holmes,56247,CB,NYG,4,73,8.1,5.6,21,0,93.4,9,13,0,105,64,1.44
Trevon Diggs,41817,CB,DAL,4,8,8.0,4.0,9,0,75.0,1,2,0,15,1,1.88
Isaiah Oliver,50393,CB,ATL,4,24,8.0,6.0,2,0,107.3,3,4,0,41,15,1.71
Adrian Phillips,9177,S,NE,3,16,8.0,8.0,19,0,104.2,2,2,0,18,11,1.13
A.J. Klein,7930,LB,BUF,2,8,8.0,4.0,4,0,60.4,1,2,0,8,6,1.0
Blake Martinez,10765,LB,NYG,4,8,8.0,8.0,21,0,118.8,1,1,0,16,6,2.0
LeShaun Sims,10791,CB,CIN,2,8,8.0,8.0,7,0,112.5,1,1,0,11,2,1.38
Holton Hill,50414,CB,MIN,3,8,8.0,8.0,18,0,118.8,1,1,1,1,0,0.13
Will Redmond,10702,S,GB,4,32,8.0,6.4,12,0,103.3,4,5,0,44,28,1.38
Troy Hill,9881,CB,LA,4,111,7.9,6.9,26,1,76.0,14,16,0,136,78,1.23
Buster Skrine,6289,CB,CHI,4,115,7.7,5.5,6,0,94.5,15,21,0,166,51,1.44
Jabrill Peppers,11780,S,NYG,3,15,7.5,7.5,21,0,87.5,2,2,0,10,11,0.67
Stephon Gilmore,7016,CB,NE,4,30,7.5,5.0,19,0,149.3,4,6,2,80,27,2.67
Kenny Vaccaro,7796,S,TEN,3,15,7.5,7.5,31,0,158.3,2,2,1,31,1,2.07
James Bradberry,10696,CB,NYG,4,15,7.5,5.0,21,0,109.7,2,3,1,8,4,0.53
Mackensie Alexander,10688,CB,CIN,3,81,7.4,6.2,7,0,134.3,11,13,1,131,59,1.62
De'Vondre Campbell,10749,LB,ARZ,4,29,7.3,4.8,1,0,81.3,4,6,0,34,21,1.17
Nickell Robey-Coleman,8483,CB,PHI,4,87,7.3,6.7,24,0,137.5,12,13,1,141,88,1.62
Antoine Winfield Jr.,42475,S,TB,4,29,7.3,4.8,30,0,94.4,4,6,0,53,29,1.83
Patrick Peterson,6157,CB,ARZ,4,22,7.3,5.5,1,0,156.3,3,4,1,52,38,2.36
Terrell Edmunds,51334,S,PIT,3,36,7.2,6.0,25,0,157.6,5,6,1,74,11,2.06
Brian Poole,11052,CB,NYJ,4,94,7.2,5.5,22,0,96.9,13,17,0,127,69,1.35
Tracy Walker,51266,S,DET,4,50,7.1,5.6,11,0,141.2,7,9,1,81,37,1.62
Nick Vigil,10721,LB,LAC,1,7,7.0,7.0,27,0,100.0,1,1,0,8,4,1.14
Haason Reddick,11768,ED,ARZ,2,7,7.0,7.0,1,0,79.2,1,1,0,2,-1,0.29
Deion Jones,10686,LB,ATL,4,28,7.0,7.0,2,0,133.3,4,4,1,26,14,0.93
Xavien Howard,10672,CB,MIA,4,14,7.0,7.0,17,0,100.0,2,2,0,16,14,1.14
C.J. Henderson,55593,CB,JAX,3,7,7.0,3.5,15,0,79.2,1,2,0,17,1,2.43
Devin Bush,27375,LB,PIT,3,14,7.0,4.7,25,0,77.1,2,3,0,14,3,1.0
Anthony Hitchens,8754,LB,KC,4,7,7.0,7.0,16,0,95.8,1,1,0,7,11,1.0
Jahlani Tavai,51055,LB,DET,3,7,7.0,3.5,11,0,68.8,1,2,0,12,9,1.71
Lamarcus Joyner,8676,CB,LV,4,105,7.0,5.0,23,0,91.4,15,21,0,150,93,1.43
Bradley Roby,8666,CB,HST,3,21,7.0,7.0,13,0,138.2,3,3,1,23,1,1.1
