player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Keenan Allen,7857,WR,LAC,11,115,0,27,7.3,3,65.8,72.7,8,11,3.8,1,19,1,65.0,80.4,0,26,0.0,0,156,25,91.7,143,103.3,38,33.0,2,263,105,4.2,10.5,1.84,0,7.2,7,77.5,42.9,6,14,1.8,1,29,1,88.2,82.7,3,27,0.8,2,266,55,95.5,254,95.5,71,61.7,3,552,281,5.1,10.0,2.17
Stefon Diggs,9579,WR,BUF,11,107,0,4,10.1,5,69.6,66.7,2,3,13.5,5,19,0,45.4,83.2,1,47,0.0,0,160,32,90.6,145,107.5,46,43.0,2,464,141,4.4,14.5,3.2,0,10.5,5,77.2,50.0,5,10,4.3,2,18,0,68.5,72.4,1,49,0.0,0,264,44,94.7,250,92.2,57,53.3,0,453,101,2.3,10.3,1.81
Allen Robinson II,8696,WR,CHI,11,106,0,6,10.2,3,52.2,29.2,7,24,0.0,0,15,0,85.3,80.6,2,27,0.0,0,155,24,95.5,148,74.7,46,43.4,3,282,70,2.9,11.8,1.91,0,10.4,5,79.6,53.3,8,15,0.0,0,23,0,90.2,77.9,2,42,0.0,0,252,43,98.4,248,95.4,54,50.9,1,493,123,2.9,11.5,1.99
Robby Anderson,11254,WR,CAR,12,101,0,5,8.8,3,73.0,44.4,4,9,6.9,2,15,0,55.1,81.7,0,75,0.0,0,128,27,87.5,112,112.7,37,36.6,1,362,186,6.9,13.4,3.23,0,10.3,0,74.2,33.3,2,6,2.1,1,24,1,85.4,71.2,1,41,0.0,0,274,46,97.1,266,97.7,62,61.4,1,523,220,4.8,11.4,1.97
Tyreek Hill,10799,WR,KC,11,100,0,16,15.3,3,70.0,66.7,4,6,0.0,0,19,0,84.1,89.9,0,54,0.0,0,142,21,91.5,130,150.6,30,30.0,8,364,102,4.9,17.3,2.8,0,13.6,8,67.2,50.0,3,6,8.5,4,23,0,61.1,77.1,0,75,0.0,0,284,43,95.1,270,119.7,64,64.0,4,626,179,4.2,14.6,2.32
Terry McLaurin,48229,WR,WAS,11,98,0,32,10.3,1,66.7,42.9,3,7,0.0,0,19,0,84.9,84.0,1,39,0.0,0,148,22,90.5,134,99.7,33,33.7,1,353,161,7.3,16.0,2.63,0,10.5,12,73.3,50.0,3,6,2.2,1,24,1,84.3,78.7,2,68,0.0,0,277,44,97.1,269,102.0,60,61.2,2,599,278,6.3,13.6,2.23
DeAndre Hopkins,7808,WR,ARZ,11,97,0,1,8.1,3,82.6,75.0,3,4,0.0,0,15,0,83.2,87.6,2,60,0.0,0,107,19,85.0,91,97.0,23,23.7,1,312,172,9.1,16.4,3.43,0,8.8,9,80.9,66.7,4,6,1.8,1,34,1,88.6,80.0,0,45,0.0,0,313,55,96.8,303,108.0,68,70.1,1,595,165,3.0,10.8,1.96
Davante Adams,8688,WR,GB,9,96,0,12,7.4,2,81.1,50.0,3,6,0.0,0,23,0,88.0,93.5,1,45,0.0,0,96,30,94.8,91,132.3,37,38.5,4,363,171,5.7,12.1,3.99,0,12.8,0,71.7,40.0,4,10,0.0,0,21,1,81.8,81.2,1,49,0.0,0,210,38,92.4,194,112.7,53,55.2,3,507,175,4.6,13.3,2.61
Amari Cooper,9437,WR,DAL,11,95,0,9,10.7,2,71.9,100.0,4,4,4.2,1,17,0,72.8,89.5,0,54,0.0,0,109,23,97.2,106,137.5,32,33.7,3,340,106,4.6,14.8,3.21,0,9.2,5,76.7,37.5,3,8,2.1,1,24,0,85.0,72.4,2,58,0.0,0,314,46,96.8,304,86.6,60,63.2,0,497,168,3.7,10.8,1.63
Travis Kelce,7844,TE,KC,11,95,0,16,9.4,2,58.6,0.0,0,4,0.0,0,13,0,82.7,86.3,0,45,7.0,10,142,17,85.2,121,110.8,29,30.5,2,257,123,7.2,15.1,2.12,0,8.7,7,86.9,66.7,2,3,1.9,1,38,1,87.6,91.8,1,32,5.9,17,290,53,89.3,259,123.2,61,64.2,3,687,282,5.3,13.0,2.65
Tyler Lockett,9502,WR,SEA,11,93,0,29,10.3,3,75.0,66.7,2,3,7.7,2,17,0,62.3,77.5,0,39,0.0,0,157,24,93.0,146,139.8,32,34.4,4,274,100,4.2,11.4,1.88,0,12.0,1,72.7,60.0,3,5,9.1,4,20,0,58.6,71.1,1,47,0.0,0,296,40,95.3,282,101.6,55,59.1,2,453,107,2.7,11.3,1.61
Cooper Kupp,11824,WR,LA,11,92,0,26,7.4,4,64.5,50.0,2,4,9.1,2,16,0,58.1,77.3,2,49,0.9,1,110,20,96.4,106,78.2,31,33.7,1,286,154,7.7,14.3,2.7,0,6.6,11,76.4,100.0,3,3,4.5,2,15,0,75.3,73.1,1,55,2.7,7,255,42,93.7,239,97.5,55,59.8,1,439,268,6.4,10.5,1.84
Tyler Boyd,10689,WR,CIN,11,92,0,7,9.2,1,69.2,50.0,3,6,3.6,1,20,0,76.1,90.2,2,25,0.0,0,133,27,94.7,126,81.8,39,42.4,1,326,111,4.1,12.1,2.59,0,7.9,5,84.3,50.0,2,4,0.0,0,20,1,90.2,68.5,1,23,0.3,1,292,43,96.2,281,96.3,51,55.4,1,383,122,2.8,8.9,1.36
Diontae Johnson,33441,WR,PIT,10,91,0,25,7.0,3,64.9,66.7,2,3,14.3,4,16,0,41.6,69.0,1,28,0.0,0,141,24,90.8,128,106.5,37,40.7,4,227,93,3.9,9.5,1.77,0,9.5,3,63.5,25.0,1,4,5.7,2,16,1,70.3,68.2,1,46,0.0,0,201,33,97.0,195,75.5,52,57.1,0,356,212,6.4,10.8,1.83
D.K. Metcalf,47864,WR,SEA,11,86,0,29,14.6,7,58.3,45.5,5,11,8.7,2,18,0,72.1,89.1,2,54,0.0,0,154,21,92.9,143,108.3,36,41.9,5,356,105,5.0,17.0,2.49,0,15.5,8,75.0,37.5,3,8,12.2,5,27,1,46.4,76.8,1,62,1.0,3,300,36,94.7,284,135.8,48,55.8,4,681,177,4.9,18.9,2.4
Darren Waller,9637,TE,LV,11,86,0,23,7.8,4,62.5,66.7,6,9,0.0,0,16,1,83.6,86.9,0,26,14.1,18,128,20,79.7,102,84.9,32,37.2,0,236,119,6.0,11.8,2.31,0,5.6,2,80.9,50.0,2,4,5.0,2,17,0,72.6,67.2,1,23,10.9,27,248,38,83.9,208,83.2,47,54.7,0,286,198,5.2,7.5,1.38
D.J. Moore,48267,WR,CAR,12,86,0,5,10.8,6,56.7,42.9,3,7,19.0,4,14,0,44.9,75.4,1,57,0.0,0,139,17,87.1,121,118.1,30,34.9,3,355,153,9.0,20.9,2.93,0,14.7,6,62.7,40.0,4,10,8.6,3,27,0,59.5,74.2,3,74,0.0,0,284,32,96.8,275,81.5,51,59.3,1,552,147,4.6,17.3,2.01
JuJu Smith-Schuster,11817,WR,PIT,11,82,0,25,5.5,1,74.2,75.0,3,4,8.0,2,14,0,64.1,68.3,0,21,0.0,0,183,23,89.6,164,117.9,31,37.8,3,162,84,3.7,7.0,0.99,0,6.0,3,83.3,22.2,2,9,0.0,0,15,1,90.1,65.1,2,31,0.0,0,255,40,96.1,245,88.2,48,58.5,1,368,184,4.6,9.2,1.5
