player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,ARZ,2,25,0,1,9.2,1,80.0,100.0,1,1,0.0,0,4,0,72.1,84.6,0,33,0.0,0,17,4,82.4,14,118.8,5,20.0,0,76,48,12.0,19.0,5.43,0,4.5,4,89.5,,0,0,5.6,1,8,0,67.7,75.0,0,18,0.0,0,74,17,97.3,72,97.1,19,76.0,0,139,60,3.5,8.2,1.93
Darren Waller,9637,TE,LV,2,23,0,23,8.5,1,63.6,66.7,2,3,0.0,0,5,0,75.6,91.4,0,18,15.4,4,26,7,76.9,20,81.6,11,47.8,0,70,41,5.9,10.0,3.5,0,4.1,1,90.0,100.0,2,2,0.0,0,5,0,77.3,71.1,0,13,7.0,3,43,9,86.0,37,96.3,10,43.5,0,71,36,4.0,7.9,1.92
A.J. Green,6156,WR,CIN,2,22,0,7,8.7,0,33.3,,0,0,50.0,1,1,0,28.9,53.3,0,13,0.0,0,13,1,100.0,13,47.9,3,13.6,0,13,6,6.0,13.0,1.0,0,17.4,1,41.2,40.0,2,5,12.5,1,5,0,57.0,64.7,0,15,0.0,0,61,7,95.1,58,52.8,17,77.3,0,67,8,1.1,9.6,1.16
D.J. Moore,48267,WR,CAR,2,22,0,5,11.6,0,42.9,33.3,1,3,0.0,0,2,0,70.5,73.4,1,30,0.0,0,17,3,88.2,15,31.0,7,31.8,0,55,7,2.3,18.3,3.67,0,13.1,0,60.0,33.3,1,3,10.0,1,8,0,56.7,71.6,0,18,0.0,0,64,9,98.4,63,85.1,15,68.2,0,119,9,1.0,13.2,1.89
Amari Cooper,9437,WR,DAL,2,22,0,9,11.0,0,0.0,,0,0,,0,0,0,,51.7,0,0,0.0,0,18,0,94.4,17,39.6,2,9.1,0,0,0,,,0.0,0,10.5,1,80.0,33.3,1,3,5.9,1,8,0,66.7,76.3,0,58,0.0,0,72,16,97.2,70,104.4,20,90.9,0,181,47,2.9,11.3,2.59
Stefon Diggs,9579,WR,BUF,2,22,0,4,13.0,1,58.3,50.0,1,2,22.2,2,5,0,31.8,80.8,0,47,0.0,0,37,7,91.9,34,130.6,12,54.5,1,150,34,4.9,21.4,4.41,0,9.3,2,90.0,66.7,2,3,0.0,0,6,0,77.3,83.9,0,16,0.0,0,45,9,93.3,42,103.7,10,45.5,0,89,12,1.3,9.9,2.12
Diontae Johnson,33441,WR,PIT,2,21,0,25,11.6,1,50.0,100.0,1,1,33.3,2,3,0,28.7,67.5,0,28,0.0,0,25,4,100.0,25,114.1,8,38.1,1,59,7,1.8,14.8,2.36,0,4.8,2,76.9,0.0,0,1,0.0,0,6,0,78.0,77.5,0,18,0.0,0,44,10,100.0,44,95.0,13,61.9,0,90,67,6.7,9.0,2.05
Calvin Ridley,48262,WR,ATL,2,21,0,2,14.4,1,100.0,100.0,1,1,0.0,0,5,0,73.4,88.5,0,22,0.0,0,26,5,84.6,22,158.3,5,23.8,1,83,16,3.2,16.6,3.77,0,18.1,0,66.7,50.0,1,2,0.0,0,8,0,76.5,77.3,0,25,0.0,0,59,8,100.0,59,130.9,12,57.1,1,131,10,1.3,16.4,2.22
Russell Gage,44771,WR,ATL,2,20,0,2,7.8,2,60.0,,0,0,25.0,1,3,0,36.2,68.7,0,24,0.0,0,25,3,76.0,19,89.6,5,25.0,0,45,28,9.3,15.0,2.37,0,7.9,2,78.6,50.0,1,2,8.3,1,8,0,60.6,72.6,0,16,1.8,1,55,11,96.4,53,123.5,14,70.0,1,111,35,3.2,10.1,2.09
Davante Adams,8688,WR,GB,2,20,0,12,3.4,1,85.7,0.0,0,1,0.0,0,4,0,74.6,73.1,0,18,0.0,0,27,6,96.3,26,140.8,7,35.0,1,58,35,5.8,9.7,2.23,0,12.7,0,84.6,100.0,2,2,0.0,0,6,0,78.7,80.7,0,40,0.0,0,36,11,91.7,33,135.3,13,65.0,1,134,20,1.8,12.2,4.06
Robby Anderson,11254,WR,CAR,2,18,0,5,26.0,0,100.0,,0,0,0.0,0,1,0,64.7,75.6,0,75,0.0,0,14,1,85.7,12,158.3,1,5.6,1,75,49,49.0,75.0,6.25,0,10.6,0,81.3,,0,0,0.0,0,7,1,80.0,68.6,0,39,0.0,0,59,13,98.3,58,103.9,16,88.9,0,143,44,3.4,11.0,2.47
Travis Kelce,7844,TE,KC,2,18,0,16,9.0,0,60.0,0.0,0,1,0.0,0,2,0,70.5,63.3,0,11,6.7,2,30,3,90.0,27,107.5,5,27.8,1,19,9,3.0,6.3,0.7,0,5.8,3,92.3,100.0,1,1,0.0,0,8,0,79.4,86.1,0,20,3.2,2,63,12,87.3,55,131.1,13,72.2,1,121,60,5.0,10.1,2.2
N'Keal Harry,48297,WR,NE,2,17,0,19,7.1,0,85.7,100.0,1,1,0.0,0,3,1,74.6,62.3,0,17,0.0,0,21,6,95.2,20,100.0,7,41.2,0,56,22,3.7,9.3,2.8,0,4.8,1,62.5,,0,0,0.0,0,2,0,73.4,64.8,0,13,0.0,0,38,5,97.4,37,75.0,8,47.1,0,40,23,4.6,8.0,1.08
Logan Thomas,8755,TE,WAS,2,17,0,32,6.9,0,28.6,25.0,1,4,0.0,0,0,0,68.3,49.9,0,4,7.9,3,38,2,81.6,31,39.6,7,41.2,0,8,8,4.0,4.0,0.26,0,9.2,0,66.7,0.0,0,1,0.0,0,4,0,74.6,69.3,0,19,2.8,1,36,6,94.4,34,120.1,9,52.9,1,55,20,3.3,9.2,1.62
Julian Edelman,5156,WR,NE,2,17,0,19,7.8,0,75.0,,0,0,25.0,1,3,0,36.2,66.0,0,16,0.0,0,20,3,95.0,19,101.0,4,23.5,0,35,21,7.0,11.7,1.84,0,16.0,0,83.3,66.7,2,3,9.1,1,8,0,58.5,91.8,0,49,0.0,0,35,10,97.1,34,118.8,12,70.6,0,201,30,3.0,20.1,5.91
Tyreek Hill,10799,WR,KC,2,17,0,16,16.0,0,100.0,100.0,1,1,0.0,0,4,0,73.4,81.7,0,54,0.0,0,28,5,96.4,27,158.3,5,29.4,2,87,14,2.8,17.4,3.22,0,9.2,2,41.7,0.0,0,1,28.6,2,3,0,29.2,53.9,0,16,0.0,0,57,5,91.2,52,56.9,12,70.6,0,58,27,5.4,11.6,1.12
Keenan Allen,7857,WR,LAC,2,17,0,27,6.6,0,57.1,50.0,1,2,0.0,0,3,0,73.4,72.4,0,17,0.0,0,28,4,89.3,25,78.9,7,41.2,0,49,38,9.5,12.3,1.96,0,11.7,0,66.7,33.3,1,3,0.0,0,4,0,74.6,69.1,1,25,2.6,1,39,6,94.9,37,44.0,9,52.9,0,56,25,4.2,9.3,1.51
Allen Robinson II,8696,WR,CHI,2,17,0,6,15.6,0,44.4,0.0,0,4,0.0,0,3,0,72.1,73.7,1,22,0.0,0,36,4,100.0,36,28.2,9,52.9,0,62,20,5.0,15.5,1.72,0,12.1,0,42.9,0.0,0,2,0.0,0,2,0,70.5,70.1,1,17,0.0,0,21,3,100.0,21,17.9,7,41.2,0,33,-1,-0.3,11.0,1.57
