player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,3,20,0,32,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.0,2,0,0,0,0,0,0,0.0,,0,1,-4.5,50.0,100.0,15.0,7.5,0,0,0.0,67.7,0,4,0.0,0,0,56.3,1,17,85.0,17,0,0,2,0,4,7,0.3,4.0
Johnathan Joseph,2969,CB,TEN,7,231,0,31,0,14.0,80.0,100.0,5.2,4.2,0,0,0.0,30.0,0,71,16.7,2,0,158.3,16,92,39.8,92,0,10,20,4,251,69,3.0,15.7,0,1,7.5,46.2,100.0,20.7,9.5,0,4,30.8,87.2,1,11,0.0,0,4,23.6,6,127,55.0,127,1,9,13,0,47,28,0.4,7.8
Calais Campbell,4364,DI,BLT,7,7,0,3,0,,,3.5,,,0,0,,61.8,0,,0.0,0,0,0.0,0,4,57.1,114,3,1,0,0,0,0,0.0,,0,1,9.0,0.0,1.9,,2.0,1,1,100.0,65.5,0,,50.0,2,1,39.6,0,2,28.6,104,3,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,12,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,10,83.3,10,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,7,252,0,20,0,6.6,45.5,73.0,14.2,6.5,0,4,36.4,71.3,0,18,16.7,1,3,85.8,5,81,32.1,111,3,5,11,1,41,27,0.6,8.2,0,1,9.6,77.8,95.7,10.6,8.2,1,1,5.6,46.6,0,74,11.1,2,1,131.5,14,155,61.5,162,3,15,18,1,200,117,1.4,14.3
Jason McCourty,5127,CB,NE,7,161,0,19,2,16.9,37.5,98.0,31.3,11.8,0,1,12.5,53.6,0,41,0.0,0,1,116.1,3,100,62.1,102,0,4,8,2,83,9,0.9,27.7,0,2,7.0,100.0,98.0,16.3,16.3,0,0,0.0,61.0,0,15,0.0,0,0,111.1,3,49,30.4,50,0,6,3,0,32,11,0.7,10.7
Joe Haden,5532,CB,PIT,7,292,0,25,0,17.7,47.4,100.0,11.0,5.2,1,3,15.8,59.5,1,45,0.0,0,3,70.3,9,108,37.0,108,2,6,19,1,151,20,1.5,16.8,0,0,11.7,58.8,100.0,15.7,9.2,1,3,17.6,61.2,0,20,7.7,1,2,81.5,10,166,56.8,166,1,12,17,0,124,13,0.8,12.4
Brandon Graham,5538,ED,PHI,8,7,0,24,1,,,0.9,,,0,0,,60.1,0,,0.0,0,0,0.0,0,1,14.3,106,2,0,0,0,0,0,0.0,,0,1,,,5.1,,,0,0,,60.8,0,,0.0,0,0,0.0,0,6,85.7,118,4,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,8,43,0,30,1,,,2.3,,,0,0,,50.5,0,,0.0,0,0,0.0,0,2,4.7,88,3,1,0,0,0,0,0.0,,0,1,-2.0,83.3,18.1,7.6,6.3,0,0,0.0,55.7,0,29,25.0,1,0,106.3,5,38,88.4,210,3,2,6,0,57,70,1.5,11.4
Kareem Jackson,5545,S,DEN,7,299,0,10,0,3.9,80.0,97.4,14.0,11.2,0,1,10.0,61.7,0,7,12.5,1,0,80.0,8,114,38.1,117,4,7,10,0,32,25,0.3,4.0,0,4,12.9,55.6,100.0,32.8,18.2,0,1,11.1,61.6,0,35,6.3,1,1,89.1,5,168,56.2,168,1,11,9,0,88,28,0.5,17.6
