player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,7,2,2.9,85.7,93.2,10.8,9.3,0,0,1,14.3,32,68.0,54.8,77.5,50.9,40.9,79.3,0,16,0.0,0,1,0,93.5,6,69,74,1,3,7,0,45,19,0.7,7.5
Johnathan Joseph,2969,CB,ARZ,11,1,11.8,63.2,98.5,10.1,6.4,0,0,5,13.2,1,63.1,65.4,84.9,55.7,71.7,47.5,1,71,12.5,3,5,1,112.6,24,260,264,1,20,38,4,308,98,1.3,12.8
Domata Peko Sr.,3068,DI,ARZ,5,1,-3.0,100.0,1.5,1.0,1.0,0,0,0,0.0,1,58.9,41.5,83.0,55.9,38.8,53.7,0,3,33.3,1,0,0,79.2,1,1,68,0,1,1,0,3,6,3.0,3.0
Tramon Williams,3558,CB,BLT,5,1,6.8,75.0,91.1,8.8,6.6,0,0,1,6.3,3,50.6,51.9,81.9,59.6,58.4,89.5,0,14,0.0,0,1,0,113.0,12,113,124,0,12,16,1,106,54,1.0,8.8
Calais Campbell,4364,DI,BLT,11,1,9.0,0.0,3.3,,9.0,0,1,1,100.0,3,65.9,71.2,49.9,66.5,68.1,53.1,0,,40.0,2,1,2,39.6,0,9,274,6,2,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,0,,,100.0,,,0,0,0,,9,49.2,54.4,74.9,,68.7,72.8,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,15,2,7.0,70.3,87.7,11.2,7.9,1,2,6,9.4,20,47.3,58.4,72.2,62.7,78.0,81.0,2,74,8.0,4,5,7,97.8,45,550,627,13,44,64,4,450,260,0.9,10.0
Jason McCourty,5127,CB,NE,15,6,14.2,64.5,98.8,18.7,12.1,0,1,3,9.7,19,52.3,56.2,85.9,51.8,71.1,86.0,0,41,3.6,1,3,3,137.0,20,397,402,3,21,31,4,309,67,0.8,15.5
Steve McLendon,5232,DI,TB,15,0,,,1.7,,,0,0,0,,30,52.1,65.5,54.6,62.5,68.6,61.8,0,,100.0,1,0,2,0.0,0,4,233,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,15,0,8.5,100.0,1.2,2.5,2.5,1,0,0,0.0,30,48.7,63.5,29.8,65.3,69.4,46.8,0,18,42.9,3,0,6,118.8,2,6,519,7,4,2,0,27,10,5.4,13.5
Joe Haden,5532,CB,PIT,14,2,14.7,51.5,100.0,14.2,7.3,0,2,10,14.7,25,69.6,66.6,86.0,,49.1,45.1,2,54,10.5,4,9,4,81.3,35,523,523,6,32,68,3,552,119,1.1,15.8
Brandon Graham,5538,ED,PHI,15,2,2.0,0.0,2.7,,10.0,0,0,0,0.0,24,58.6,82.8,55.4,82.6,73.8,29.8,0,,0.0,0,0,4,39.6,0,11,413,8,0,1,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,15,3,3.1,69.2,12.3,8.1,5.6,0,2,2,15.4,30,70.1,71.5,57.7,73.4,58.8,38.3,2,40,35.3,6,2,4,55.8,9,75,610,13,8,13,0,111,106,1.5,12.3
