player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Cairo Santos,8932,K,CHI,8,0,3,2,66.7,4,3,75.0,6,77.3,0,0,,15,15,100.0,0,6,6,100.0,16,14,87.5,3,3,100.0
Chris Boswell,8990,K,PIT,7,0,0,0,,2,2,100.0,25,69.1,0,0,,25,24,96.0,0,5,5,100.0,9,9,100.0,2,2,100.0
Cody Parkey,9030,K,CLV,7,0,0,0,,5,5,100.0,8,61.8,0,0,,24,22,91.7,0,5,4,80.0,11,10,90.9,1,1,100.0
Josh Lambo,10133,K,JAX,3,0,1,1,100.0,1,1,100.0,15,61.5,0,0,,8,7,87.5,0,1,1,100.0,3,3,100.0,0,0,
Jason Myers,10207,K,SEA,7,0,1,1,100.0,4,4,100.0,29,74.4,0,0,,30,29,96.7,0,0,0,,5,5,100.0,0,0,
Wil Lutz,11096,K,NO,7,0,1,1,100.0,4,4,100.0,20,80.5,0,0,,23,23,100.0,0,7,7,100.0,16,15,93.8,4,3,75.0
Ka'imi Fairbairn,11161,K,HST,7,0,2,1,50.0,4,3,75.0,13,60.0,0,0,,17,16,94.1,0,5,5,100.0,14,12,85.7,3,3,100.0
Jonathan Brown,11297,K,JAX,1,0,0,0,,0,0,,15,45.2,0,0,,1,1,100.0,0,2,1,50.0,2,1,50.0,0,0,
Aldrick Rosas,11331,K,JAX,1,0,1,1,100.0,1,0,0.0,15,56.4,0,0,,1,1,100.0,0,2,2,100.0,5,4,80.0,1,1,100.0
Sam Ficken,11437,K,NYJ,6,0,2,1,50.0,1,1,100.0,22,55.1,0,0,,6,6,100.0,0,4,4,100.0,10,9,90.0,3,3,100.0
Jake Elliott,11908,K,PHI,8,0,4,1,25.0,1,1,100.0,24,41.3,0,0,,12,12,100.0,0,5,5,100.0,12,8,66.7,2,1,50.0
Zane Gonzalez,11979,K,ARZ,7,0,3,2,66.7,7,5,71.4,1,69.2,0,0,,24,23,95.8,0,1,1,100.0,13,10,76.9,2,2,100.0
Harrison Butker,11988,K,KC,8,0,2,2,100.0,2,1,50.0,16,67.8,1,1,100.0,29,24,82.8,0,6,6,100.0,14,13,92.9,3,3,100.0
Younghoe Koo,12042,K,ATL,7,0,2,2,100.0,8,7,87.5,2,59.9,0,0,,17,14,82.4,0,5,5,100.0,20,19,95.0,5,5,100.0
Brandon Wright,13421,K,JAX,1,0,0,0,,0,0,,15,44.5,0,0,,2,1,50.0,0,0,0,,0,0,,0,0,
Austin Seibert,13701,K,CIN,1,0,0,0,,1,0,0.0,7,29.6,0,0,,1,0,0.0,0,0,0,,1,0,0.0,0,0,
Elliott Fry,21473,K,ATL,1,0,0,0,,0,0,,2,35.6,0,0,,2,1,50.0,0,0,0,,1,1,100.0,1,1,100.0
Daniel Carlson,28121,K,LV,7,0,3,3,100.0,4,2,50.0,23,66.3,0,0,,20,19,95.0,0,4,4,100.0,18,16,88.9,7,7,100.0
Jason Sanders,29578,K,MIA,7,0,2,2,100.0,6,6,100.0,17,82.7,0,0,,17,17,100.0,0,2,2,100.0,15,15,100.0,5,5,100.0
Tyler Bass,33010,K,BUF,8,0,2,1,50.0,6,5,83.3,4,47.1,1,1,100.0,22,21,95.5,0,6,3,50.0,18,13,72.2,3,3,100.0
Rodrigo Blankenship,34038,K,IND,7,0,0,0,,6,5,83.3,14,53.1,0,0,,20,18,90.0,0,8,7,87.5,18,16,88.9,4,4,100.0
Joey Slye,39235,K,CAR,8,0,2,0,0.0,5,4,80.0,5,57.7,0,0,,17,15,88.2,0,6,6,100.0,21,18,85.7,8,8,100.0
Michael Badgley,39417,K,LAC,7,0,4,2,50.0,6,4,66.7,27,43.4,0,0,,19,17,89.5,0,3,3,100.0,16,12,75.0,3,3,100.0
Samuel Sloman,44982,K,LA,7,0,1,0,0.0,2,1,50.0,26,47.2,0,0,,21,18,85.7,0,5,5,100.0,11,8,72.7,3,2,66.7
