team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
GB,12,3,111,0,10,111,95.5,10,0
NE,19,3,101,1,11,101,92.1,14,2
NO,20,3,110,7,7,110,91.8,16,2
TB,30,3,117,8,8,117,90.6,19,3
IND,14,3,100,6,11,100,90.5,18,1
KC,16,3,134,4,18,134,90.3,24,2
LA,26,3,99,4,10,99,89.9,17,3
CLV,8,3,92,3,8,92,89.7,15,4
ATL,2,3,138,10,15,138,89.5,27,2
TEN,31,3,112,13,7,112,89.3,22,2
BLT,3,3,97,0,11,97,89.2,16,5
PIT,25,3,117,5,13,117,88.9,22,4
ARZ,1,3,130,1,26,130,88.8,28,1
CHI,6,3,127,3,22,127,88.6,27,2
MIA,17,3,110,9,15,110,88.2,25,1
DAL,9,3,156,9,21,156,87.8,34,4
PHI,24,3,150,4,22,150,86.7,33,7
LV,23,3,108,5,20,108,86.6,27,2
DET,11,3,119,4,18,119,86.6,27,5
LAC,27,3,123,10,20,123,86.2,32,2
BUF,4,3,127,5,26,127,86.2,33,2
CAR,5,3,117,2,19,117,85.9,27,6
SF,28,3,105,13,9,105,85.7,26,4
JAX,15,3,127,5,16,127,85.4,29,8
SEA,29,3,122,8,21,122,84.8,33,4
DEN,10,3,128,10,22,128,83.6,37,5
HST,13,3,118,3,27,118,83.1,35,5
WAS,32,3,115,11,19,115,82.6,35,5
CIN,7,3,162,8,40,162,82.1,53,5
NYG,21,3,128,4,39,128,80.1,47,4
NYJ,22,3,107,8,31,107,79.0,42,3
MIN,18,3,89,7,17,89,78.7,31,7
