player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Brees,802,QB,NO,7,320,72.2,79,83,8.0,2.38,2,5,5.6,62.7,52,33,8.8,89,27.8,5,33,,84.6,76.5,80.3,75.0,,,2,1,95,18.2,92.6,6.7,6,0,0,0,2,2,2.1,704,8.5,0,20,90.9,91.2,90.9,57.2,80.8,208,216,7.2,2.61,1,17,7.7,74.1,160,54,4.8,231,72.2,8,93,,90.3,92.7,83.8,91.6,,66.0,0,7,237,13.0,109.2,3.0,7,8,2,5,16,7,3.0,1773,8.2,82.1,224,230,7.5,2.28,3,19,8.0,76.1,175,0,4.9,233,72.8,9,103,,90.3,94.9,83.9,94.0,,48.2,0,5,240,,116.7,0.0,0,3,2,1,16,4,1.7,2046,8.9,2,65.1,63,69,7.2,3.27,0,3,4.1,53.6,37,87,9.8,87,27.2,4,23,,84.3,60.2,80.2,56.9,,77.4,2,3,92,14.9,64.3,14.9,13,5,0,4,2,5,5.4,431,6.2
Josh Freeman,4940,QB,TB,7,294,63.8,69,72,9.7,2.36,0,1,1.4,51.4,37,30,15.9,76,25.9,7,24,,83.2,57.0,79.6,56.2,,63.9,0,3,78,10.0,65.6,3.9,3,1,0,3,2,3,3.8,497,6.9,0,30,90.8,62.0,61.6,64.1,75.0,188,198,6.8,2.75,2,10,4.7,65.2,129,72,8.5,218,74.1,12,71,,90.2,66.6,41.9,63.9,58.4,78.7,2,7,234,8.3,75.9,2.8,6,14,3,3,5,10,4.3,1226,6.2,76.8,181,186,7.8,2.4,2,9,4.6,67.2,125,0,10.1,192,65.3,14,73,,90.0,72.8,36.1,71.1,58.4,72.9,0,6,203,,85.1,0.0,0,6,3,0,6,10,4.9,1325,7.1,3,60.5,76,84,7.0,3.12,0,2,2.2,48.8,41,102,10.9,102,34.7,5,22,,85.5,48.1,80.9,44.4,,76.8,2,4,109,8.8,46.6,8.8,9,9,0,6,1,3,2.8,398,4.7
Cam Newton,6153,QB,CAR,7,289,62.3,77,80,11.9,2.9,0,7,7.9,55.0,44,39,8.3,96,33.2,4,33,,65.0,62.4,80.7,57.5,,86.4,3,2,105,23.1,93.2,9.4,9,7,0,0,4,3,2.9,749,9.4,0,5,86.7,65.5,63.6,68.2,69.7,165,172,10.0,3.24,1,18,10.1,62.8,108,60,6.1,193,66.8,7,65,,90.0,70.1,83.2,66.6,,77.5,1,7,200,8.3,78.0,2.6,5,16,2,3,4,16,8.0,1354,7.9,68.9,180,183,10.3,2.74,1,21,10.9,64.5,118,0,4.8,190,65.7,6,70,,89.9,68.8,83.2,68.2,,58.7,0,6,199,,91.8,0.0,0,7,2,0,7,15,7.5,1620,8.9,3,62.9,62,69,11.5,3.87,0,4,5.3,49.3,34,99,12.8,99,34.3,5,28,,65.2,64.4,80.8,53.2,,91.1,4,3,106,14.1,59.0,14.1,14,16,0,3,1,4,3.8,483,7.0
Matthew Stafford,4924,QB,DET,7,286,65.3,49,54,8.9,2.39,2,4,7.3,48.1,26,22,18.8,57,19.9,6,19,,81.3,67.7,0.0,68.8,,58.3,0,2,58,9.1,83.5,3.5,2,1,0,3,5,4,6.9,335,6.2,0,11,53.3,69.0,70.8,40.4,76.1,197,215,8.6,2.64,5,14,6.1,63.3,136,58,9.3,229,80.1,14,69,,60.0,70.9,83.9,69.6,,63.5,1,1,242,20.7,100.8,5.2,12,2,0,12,11,8,3.3,1594,7.4,78.2,197,206,8.4,2.33,6,12,5.6,67.0,138,0,10.4,206,72.0,16,70,,90.1,72.2,83.4,70.9,,,0,3,213,,106.5,0.0,0,0,0,3,14,8,3.8,1580,7.7,4,57.1,49,63,9.7,3.27,1,6,8.6,38.1,24,80,14.3,80,28.0,4,18,,27.6,65.3,0.0,65.8,,60.8,1,0,87,17.5,67.5,17.5,14,3,0,12,2,4,4.6,349,5.5
Matt Ryan,4317,QB,ATL,7,280,64.4,73,74,8.5,2.32,0,4,4.9,56.8,42,26,10.6,79,28.2,5,27,,50.2,68.0,80.0,66.0,,65.6,0,2,87,15.4,79.4,5.1,4,1,0,1,3,3,3.4,493,6.7,0,2,58.1,71.6,71.1,57.8,73.8,168,178,8.6,2.66,0,14,7.4,62.9,112,63,9.7,201,71.8,12,68,,60.9,73.1,83.4,71.4,,66.2,1,6,213,22.2,79.6,7.0,14,9,2,7,6,4,1.9,1190,6.7,75.4,179,183,8.3,2.4,0,10,5.1,67.2,123,0,8.9,191,68.2,12,75,,90.0,77.8,83.3,75.4,,70.5,0,5,205,,88.0,0.0,0,8,2,2,7,3,1.5,1253,6.8,1,58.1,62,69,9.5,2.92,0,8,10.8,44.9,31,89,13.9,89,31.8,5,20,,25.0,58.7,80.3,58.1,,63.0,1,3,95,20.2,57.0,20.2,18,2,0,6,2,4,4.2,430,6.2
Colt McCoy,5609,QB,CLV,6,279,57.9,76,82,9.1,2.65,2,4,4.7,47.6,39,46,11.4,99,35.5,5,33,,85.1,56.7,80.6,53.4,,75.4,2,1,103,19.6,76.4,9.1,9,8,0,2,4,4,3.9,463,5.6,0,8,54.0,58.2,61.8,38.6,71.7,159,170,6.4,2.78,4,7,3.9,60.0,102,50,10.5,180,64.5,12,53,,71.0,65.9,33.2,66.6,,53.5,0,3,190,8.0,75.0,2.2,4,6,1,6,4,12,6.3,914,5.4,70.6,170,175,6.6,2.39,4,7,3.9,60.0,105,0,12.5,183,65.6,15,62,,89.6,72.1,32.7,71.5,,62.2,0,2,189,,82.6,0.0,0,8,1,0,6,8,4.2,1003,5.7,2,58.5,65,77,9.1,3.38,2,4,4.8,46.8,36,96,5.3,96,34.4,2,24,,56.3,46.1,80.7,44.7,,68.9,2,2,104,13.5,59.1,13.5,13,6,0,8,2,8,7.7,374,4.9
Aaron Rodgers,2241,QB,GB,7,274,82.5,63,65,9.9,2.51,0,10,14.3,76.9,50,19,3.8,73,26.6,2,34,,83.2,93.2,79.6,92.4,,59.9,0,1,78,26.3,147.8,6.8,5,3,0,2,7,1,1.3,874,13.4,0,12,90.7,91.3,92.0,52.2,80.8,167,174,8.5,2.91,0,16,8.9,69.5,121,50,10.4,201,73.4,14,71,,90.0,88.7,83.3,87.7,,60.6,0,2,208,22.0,116.0,5.5,11,16,1,6,13,0,0.0,1498,8.6,85.3,191,194,8.6,2.47,0,19,9.4,75.8,147,0,9.8,205,74.8,16,89,,90.1,94.6,83.4,93.7,,61.4,0,3,214,,136.0,0.0,0,11,1,2,19,1,0.5,2073,10.7,3,61.5,39,45,10.1,3.78,0,7,14.9,53.3,24,69,0.0,69,25.2,0,16,,82.6,64.3,79.3,64.4,,59.2,0,0,72,23.2,81.6,23.2,16,8,0,6,1,0,0.0,299,6.6
Ben Roethlisberger,1732,QB,PIT,7,263,62.1,87,92,10.5,2.39,4,4,4.2,56.5,52,40,3.7,104,39.5,2,32,,56.1,68.1,80.8,66.6,,63.9,0,0,107,27.5,86.3,10.6,11,1,0,1,2,2,1.9,660,7.2,0,25,50.7,68.3,68.1,58.8,74.3,136,142,10.3,2.8,2,12,7.9,66.9,95,53,5.9,159,60.5,6,66,,46.8,68.9,82.6,67.0,,69.0,1,6,170,17.0,101.2,5.7,9,8,2,1,10,12,7.1,1277,9.0,72.0,161,168,10.6,2.18,5,11,6.3,66.1,111,0,4.3,170,64.6,5,76,,89.2,79.5,82.7,76.5,,78.2,0,4,178,,105.1,0.0,0,2,2,0,10,6,3.4,1535,9.1,2,62.9,62,66,10.0,3.48,1,5,7.0,54.5,36,93,7.7,93,35.4,3,22,,23.9,49.9,80.5,49.6,,61.2,1,2,99,21.5,70.4,21.5,20,7,0,2,2,8,8.1,402,6.1
Jay Cutler,2956,QB,CHI,7,257,65.1,86,92,7.9,2.47,0,4,4.3,52.2,48,41,14.3,102,39.7,8,29,,35.1,54.7,80.7,54.9,,,3,4,104,24.4,70.8,9.8,10,0,0,3,3,5,4.8,717,7.8,0,6,39.1,61.3,62.5,45.2,71.6,134,140,8.8,2.83,0,9,6.0,63.6,89,53,7.3,155,60.3,7,48,,67.5,68.2,26.5,67.2,,68.6,2,2,166,20.8,92.7,7.1,11,4,0,4,6,8,4.8,985,7.0,70.7,157,160,8.3,2.41,0,6,3.7,61.9,99,0,10.8,163,63.4,12,53,,88.6,71.5,82.5,69.2,,75.3,0,4,166,,88.4,0.6,1,2,0,3,7,5,3.0,1173,7.3,2,65.1,63,72,8.8,3.17,0,7,8.6,52.8,38,94,7.3,94,36.6,3,24,,25.8,48.8,0.0,50.9,,54.6,5,2,104,21.3,74.4,21.3,20,2,0,4,2,8,7.7,529,7.3
Mark Sanchez,4928,QB,NYJ,7,255,60.9,69,75,10.4,2.4,2,5,6.3,52.0,39,33,7.1,83,32.5,3,28,,49.9,64.4,80.0,63.3,,62.6,1,1,87,21.2,91.9,8.4,7,1,0,3,4,5,5.7,616,8.2,0,22,35.1,58.1,59.7,42.4,66.9,145,156,8.7,2.67,3,7,4.3,57.7,90,38,7.2,172,67.5,7,51,,69.8,58.4,82.8,57.5,,65.3,3,5,181,23.7,78.7,5.2,9,7,2,3,8,7,3.9,929,6.0,69.0,174,180,9.2,2.36,4,11,5.9,63.3,114,0,5.0,184,72.2,6,68,,89.7,72.5,83.0,70.7,,68.9,0,5,191,,95.9,0.0,0,4,2,0,11,8,4.2,1392,7.7,1,47.5,40,51,9.7,3.16,1,1,1.8,29.4,15,71,21.1,71,27.8,4,11,,26.3,33.8,79.6,33.7,,61.6,4,1,77,22.5,37.9,22.5,16,4,0,6,1,4,5.2,153,3.0
