player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Brees,802,QB,NO,4,188,71.4,56,58,7.3,2.46,1,4,6.5,62.1,36,22,10.0,62,33.0,4,20,,82.1,74.0,79.0,72.7,,,1,1,66,18.2,85.7,6.5,4,0,0,0,2,2,3.0,384,6.6,0,20,90.0,86.8,87.6,49.8,80.9,110,116,7.7,2.8,1,11,9.2,72.4,84,35,5.6,126,67.0,5,52,,86.7,90.7,81.5,90.2,,58.5,0,3,129,14.3,111.5,4.0,5,5,1,4,8,4,3.1,1026,8.8,81.6,125,129,8.2,2.41,2,13,9.8,74.4,96,0,5.9,131,69.7,6,61,,87.1,92.9,81.7,92.1,,54.5,0,3,135,,116.3,0.0,0,2,1,1,9,4,3.0,1195,9.3,2,65.9,41,45,5.4,3.33,0,2,4.2,53.3,24,57,11.1,57,30.3,3,11,,81.5,59.4,78.6,58.5,,63.5,1,1,60,15.8,64.6,15.8,9,3,0,3,1,2,3.3,215,4.8
Cam Newton,6153,QB,CAR,4,186,71.1,45,46,11.1,3.01,0,6,12.0,60.9,28,22,12.5,56,30.1,4,20,,81.5,76.0,78.6,75.5,,58.6,1,0,60,27.3,112.0,10.7,6,4,0,0,2,1,1.7,494,10.7,0,5,90.2,67.3,71.0,49.3,67.9,112,117,10.7,3.29,1,14,11.4,59.0,69,39,9.2,130,69.9,7,44,,87.1,67.6,81.7,66.1,,65.7,1,5,136,5.1,73.7,1.5,2,11,1,2,3,13,9.6,892,7.6,71.4,119,121,10.7,2.81,1,19,14.8,65.3,79,0,7.1,125,67.2,6,48,,86.9,80.4,81.6,80.5,,45.0,0,2,132,,102.8,0.0,0,4,1,0,5,10,7.6,1144,9.5,2,60.5,38,42,11.1,4.02,0,1,2.2,42.9,18,61,21.7,61,32.8,5,16,,81.9,52.4,78.9,46.5,,73.9,2,3,64,13.1,32.0,13.1,8,11,0,2,0,4,6.3,242,5.8
Colt McCoy,5609,QB,CLV,4,183,60.4,48,51,10.1,2.72,1,3,5.7,49.0,25,26,13.8,59,32.2,4,20,,81.7,53.2,78.8,50.6,,72.8,1,1,62,15.4,75.5,6.8,4,4,0,1,2,4,6.5,339,6.6,0,8,54.6,65.7,68.4,44.4,75.7,111,121,5.7,2.77,4,7,5.5,62.0,75,39,10.7,124,67.8,9,35,,62.4,77.3,14.1,76.9,,58.3,0,2,131,5.1,80.1,1.6,2,1,1,5,4,5,3.8,645,5.3,73.9,111,115,6.0,2.38,3,6,5.0,61.7,71,0,13.4,118,64.5,11,36,,86.3,77.7,9.4,76.1,,69.2,0,1,122,,85.3,0.0,0,3,1,0,4,2,1.6,658,5.7,2,64.6,48,57,9.5,3.43,2,4,6.6,50.9,29,65,6.5,65,35.5,2,19,,44.6,53.7,79.3,53.4,,62.5,1,2,71,9.2,65.4,9.2,6,2,0,6,2,7,9.9,326,5.7
Matt Ryan,4317,QB,ATL,4,182,70.8,48,49,7.8,2.34,0,2,3.8,63.3,31,18,8.8,52,28.6,3,21,,34.9,75.3,78.4,72.4,,65.6,0,1,56,11.1,94.9,3.8,2,1,0,1,2,2,3.6,411,8.4,0,2,40.0,76.7,74.6,66.6,72.5,109,115,9.3,2.69,0,11,9.1,61.7,71,42,10.1,130,71.4,8,43,,45.9,75.5,81.7,72.6,,75.3,0,3,136,26.2,80.5,8.5,11,4,2,4,4,3,2.2,724,6.3,76.5,115,118,8.7,2.43,0,8,6.5,67.8,80,0,9.1,122,67.0,8,49,,86.6,86.6,81.4,82.6,,78.3,0,2,127,,95.5,0.0,0,4,2,1,5,1,0.8,845,7.2,0,59.5,42,46,9.4,2.92,0,5,10.0,47.8,22,60,12.0,60,33.0,3,15,,21.9,55.1,78.9,54.2,,63.9,0,2,65,21.7,57.3,21.7,13,1,0,4,1,4,6.2,290,6.3
Sam Bradford,5526,QB,SL,4,172,74.5,51,63,9.0,2.47,3,4,6.1,50.8,32,33,15.8,71,41.3,6,22,,82.8,83.0,79.4,79.7,,65.6,5,1,74,21.2,74.2,9.9,7,1,0,4,2,1,1.4,391,6.2,0,26,31.9,71.5,73.9,30.0,71.1,76,88,10.5,2.9,4,3,3.1,48.9,43,43,20.4,101,58.7,11,26,,56.6,67.5,80.9,66.0,,66.4,5,0,109,25.6,68.3,10.9,11,2,0,3,1,1,0.9,458,5.2,79.5,88,94,9.4,2.44,5,5,5.2,60.6,57,0,18.6,96,55.8,13,35,,84.9,88.3,80.5,86.3,,58.3,0,1,99,,79.5,1.0,1,1,0,1,1,1,1.0,626,6.7,0,56.4,39,57,11.0,3.08,2,2,3.1,31.6,18,76,18.2,76,44.2,4,13,,48.4,54.5,79.9,51.6,,78.3,10,0,84,22.4,56.4,22.4,17,2,0,6,2,1,1.2,223,3.9
Philip Rivers,1725,QB,SD,4,169,74.4,39,42,8.4,2.58,2,1,2.2,59.5,25,17,13.8,46,27.2,4,19,,80.3,53.0,77.9,53.4,,,0,3,49,23.5,50.5,8.7,4,0,0,1,0,3,6.1,288,6.9,0,27,70.4,65.8,65.7,54.6,78.0,109,115,7.6,2.84,1,6,5.0,71.3,82,30,3.5,123,72.8,3,56,,60.9,73.3,81.5,70.6,,73.8,0,3,128,13.3,101.3,3.3,4,4,0,5,5,4,3.1,998,8.7,80.5,118,119,6.9,2.58,1,6,4.9,76.5,91,0,4.2,122,72.2,4,63,,86.6,82.1,81.4,79.4,,69.8,0,4,126,,101.9,0.0,0,3,0,0,4,3,2.4,1111,9.3,0,63.3,30,38,11.1,3.26,2,1,2.4,42.1,16,47,15.8,47,27.8,3,12,,30.4,33.7,78.0,33.9,,63.9,0,2,51,17.0,43.2,17.0,8,1,0,6,1,4,7.8,175,4.6
Tom Brady,698,QB,NE,4,169,70.0,40,41,9.8,2.43,1,7,16.7,65.9,27,11,3.6,42,24.9,1,22,,79.5,91.1,77.4,90.1,,,0,1,43,9.1,134.3,2.4,1,0,0,0,5,1,2.3,472,11.5,1,19,89.4,94.7,94.3,46.0,75.2,117,122,10.3,2.68,0,14,10.7,67.2,82,30,6.8,127,75.1,6,52,,87.1,94.2,81.7,93.4,,50.0,1,4,136,10.0,103.2,2.4,3,2,0,4,8,1,0.7,1081,8.9,76.2,126,127,9.1,2.39,1,16,12.1,71.7,91,0,5.2,128,75.7,5,61,,87.0,96.0,81.6,94.8,,56.8,0,5,133,,114.5,0.0,0,1,0,0,11,2,1.5,1225,9.6,1,64.5,31,36,14.3,3.32,0,5,12.2,50.0,18,41,10.0,41,24.3,2,13,,79.9,80.0,77.7,79.6,,56.8,1,0,46,9.8,100.2,9.8,4,1,0,4,2,0,0.0,328,9.1
Matthew Stafford,4924,QB,DET,4,167,75.7,37,40,8.1,2.34,1,4,9.8,55.0,22,15,21.4,41,24.6,6,16,,79.3,87.7,77.3,86.3,,58.3,0,2,42,0.0,96.8,0.0,0,1,0,2,5,2,4.8,289,7.2,0,11,49.1,74.1,77.0,33.7,78.7,108,121,8.5,2.68,2,8,6.3,64.5,78,33,8.2,126,75.4,7,41,,61.9,70.5,81.6,69.4,,,1,0,132,15.2,104.3,4.0,5,0,0,10,6,4,3.0,928,7.7,80.2,116,119,8.6,2.34,2,8,6.5,69.7,83,0,10.8,119,71.3,10,45,,86.4,74.6,81.3,73.2,,,0,2,123,,114.0,0.0,0,0,0,1,10,4,3.3,935,7.9,3,69.0,29,42,7.6,3.24,1,4,8.9,40.5,17,48,15.0,48,28.7,3,12,,31.2,78.6,78.0,77.9,,58.3,1,0,51,10.4,71.7,10.4,5,1,0,11,1,2,3.9,282,6.7
Josh Freeman,4940,QB,TB,4,165,68.0,25,25,10.2,2.44,0,0,0.0,60.0,15,9,11.8,28,17.0,2,12,,77.2,77.5,76.0,74.6,,63.9,0,1,29,22.2,83.3,7.1,2,1,0,0,1,1,3.4,207,8.3,0,30,89.6,74.6,74.7,63.3,82.3,113,120,6.4,2.72,2,6,4.6,68.3,82,43,11.8,137,83.0,11,47,,87.6,76.3,20.2,72.2,,80.8,1,3,147,9.3,80.6,2.9,4,13,3,1,2,4,2.7,762,6.4,82.4,102,107,7.7,2.41,2,4,3.6,67.3,72,0,14.3,113,68.5,12,45,,86.1,80.7,7.3,78.4,,72.9,0,3,118,,81.7,0.0,0,6,3,0,2,4,3.4,745,7.0,2,72.2,36,38,5.5,3.25,0,2,4.5,65.8,25,52,3.8,52,31.5,1,14,,81.2,67.9,78.5,61.2,,79.5,1,1,58,11.5,79.3,11.5,6,8,0,1,1,1,1.7,224,5.9
Mark Sanchez,4928,QB,NYJ,4,164,58.5,41,45,9.1,2.21,2,2,4.3,48.9,22,21,8.3,51,31.1,2,14,,31.2,47.8,78.1,48.6,,,1,1,52,28.6,70.0,11.8,6,0,0,1,0,4,7.7,394,8.8,0,22,26.2,47.6,51.1,33.2,66.3,95,102,8.5,2.69,3,6,5.7,57.8,59,26,6.3,113,68.9,4,36,,59.5,54.8,81.2,54.5,,61.1,2,4,118,19.2,78.5,4.4,5,6,0,2,6,6,5.1,611,6.0,68.2,110,114,8.7,2.33,4,7,6.0,62.3,71,0,5.3,117,71.3,4,43,,86.1,67.2,81.2,65.8,,66.1,0,4,119,,86.8,0.0,0,3,0,0,5,6,5.0,897,7.9,0,46.2,26,33,8.7,3.08,1,1,2.8,30.3,10,47,16.7,47,28.7,2,7,,22.8,26.5,78.0,27.0,,55.9,3,1,51,23.4,38.4,23.4,11,3,0,3,1,4,7.8,108,3.3
