player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Philip Rivers,1725,QB,SD,2,76.1,88,88,7.4,2.77,0,4,4.3,70.5,62,0,26,7.5,94,5,42,27,85.1,67.8,68.2,52.3,0,4,100,0,15.4,90.8,4.3,4,2,0,0,4,3,3.0,713,8.1
Tom Brady,698,QB,NE,2,75.9,87,88,9.3,2.53,0,13,14.0,71.6,63,0,21,4.5,92,3,42,19,84.9,95.9,95.3,49.5,0,1,97,0,14.3,128.0,3.3,3,1,0,1,7,0,0.0,940,10.7
Drew Brees,802,QB,NO,2,75.3,81,86,7.2,2.6,1,8,8.9,67.4,58,0,27,4.9,92,3,32,20,84.6,82.8,81.2,66.4,0,0,96,1,14.8,114.9,4.3,4,2,1,3,6,2,2.1,689,8.0
Cam Newton,6153,QB,CAR,2,74.1,81,83,11.6,3.17,1,12,13.5,62.7,52,0,35,13.3,101,8,39,5,86.3,73.5,76.6,53.6,1,4,107,1,22.9,89.1,7.9,8,10,0,0,3,7,6.5,854,10.3
Chad Henne,4371,QB,MIA,2,70.0,70,79,9.7,2.61,3,8,9.9,53.2,42,0,40,14.3,92,7,34,17,84.8,74.4,73.0,63.9,4,2,94,0,15.0,79.4,6.5,6,7,0,2,3,2,2.1,586,7.4
Rex Grossman,1338,QB,WAS,2,72.5,69,77,10.1,2.76,5,6,7.4,59.7,46,0,28,8.0,82,4,30,32,51.8,79.1,81.0,46.6,1,2,86,1,17.9,90.6,6.1,5,0,0,2,4,3,3.5,596,7.7
Jay Cutler,2956,QB,CHI,2,66.2,68,77,8.1,2.65,0,4,4.9,53.2,41,0,33,8.9,89,4,26,6,30.1,58.7,57.9,65.9,3,1,93,1,33.3,84.1,12.4,11,1,0,6,3,5,5.4,556,7.2
Matt Hasselbeck,408,QB,TEN,2,75.3,73,76,8.6,2.24,2,5,6.2,67.1,51,0,15,7.3,79,4,27,31,83.7,72.2,69.6,65.6,0,2,84,0,13.3,94.2,2.5,2,1,1,0,3,4,4.8,621,8.2
Sam Bradford,5526,QB,SL,2,73.8,65,76,9.1,2.69,4,4,4.9,51.3,39,0,37,18.8,83,9,24,26,52.0,69.5,71.7,39.9,4,0,88,0,16.2,77.7,7.2,6,1,0,3,1,1,1.1,519,6.8
Matt Ryan,4317,QB,ATL,2,76.1,71,75,8.0,2.73,0,6,7.5,64.0,48,0,30,11.1,85,6,28,2,53.0,76.4,77.2,47.9,0,3,91,0,30.0,85.1,10.6,9,1,1,3,4,4,4.4,514,6.9
Josh Freeman,4940,QB,TB,2,81.7,71,74,8.4,2.7,0,2,2.6,67.6,50,0,23,13.8,84,8,30,30,84.0,85.5,83.2,67.4,1,2,87,0,17.4,84.4,4.8,4,6,2,0,2,2,2.3,502,6.8
Colt McCoy,5609,QB,CLV,2,67.7,65,72,6.8,2.73,3,5,6.7,56.9,41,0,27,6.8,77,3,22,8,50.9,70.0,69.7,63.1,0,1,81,1,11.1,82.2,3.9,3,2,0,4,3,3,3.7,424,5.9
Matthew Stafford,4924,QB,DET,2,82.1,67,72,8.9,2.69,2,7,9.2,65.3,47,0,15,14.5,73,8,28,11,46.9,72.2,75.2,38.2,1,1,77,1,0.0,117.8,0.0,0,1,0,2,7,3,3.9,599,8.3
Kyle Orton,2323,QB,DEN,2,71.7,60,71,8.9,2.6,4,3,3.6,54.9,39,0,35,9.3,79,4,27,10,51.7,63.1,61.6,64.1,1,1,91,0,20.0,85.4,8.9,7,1,1,5,3,5,5.5,499,7.0
Ben Roethlisberger,1732,QB,PIT,2,66.7,69,71,10.2,2.63,1,1,1.3,62.0,44,0,25,4.3,80,2,31,25,50.3,62.7,61.6,67.7,0,3,84,1,24.0,79.4,7.5,6,3,0,1,2,5,6.0,578,8.1
Ryan Fitzpatrick,2467,QB,BUF,2,73.5,68,71,8.1,2.24,1,4,5.2,63.4,45,0,16,10.0,74,5,31,4,50.1,78.0,82.1,40.0,0,1,81,1,6.3,109.6,1.4,1,2,1,1,7,3,3.7,472,6.6
Tony Romo,1693,QB,DAL,2,68.2,66,69,8.7,2.59,1,6,8.5,62.3,43,0,28,4.4,75,2,30,9,47.5,58.0,61.3,48.4,0,1,77,2,17.9,109.4,6.7,5,1,0,2,4,2,2.6,697,10.1
