player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,NE,3,75.4,130,133,9.4,2.53,1,19,13.7,69.9,93,0,30,5.1,138,5,63,19,87.7,96.1,95.5,45.9,0,5,144,0,10.0,113.8,2.2,3,2,0,2,11,2,1.4,1327,10.0
Drew Brees,802,QB,NO,3,75.8,124,130,7.5,2.64,2,11,8.1,68.5,89,0,42,5.3,139,5,52,20,87.8,86.5,86.6,52.4,0,2,145,1,14.3,109.7,4.3,6,3,1,3,9,4,2.8,1059,8.1
Philip Rivers,1725,QB,SD,3,74.8,123,126,7.8,2.71,2,5,3.8,68.3,86,0,35,6.5,134,6,60,27,64.7,60.1,61.5,45.4,0,6,140,0,17.1,82.1,4.5,6,2,0,1,4,6,4.3,979,7.8
Matt Ryan,4317,QB,ATL,3,70.9,117,122,8.9,2.59,0,11,8.5,60.7,74,0,51,10.8,137,9,47,2,29.3,75.3,74.5,56.1,0,4,145,0,25.5,81.5,9.5,13,2,2,3,5,5,3.4,844,6.9
Matthew Stafford,4924,QB,DET,3,80.7,109,118,8.3,2.57,3,10,8.2,66.9,79,0,34,10.2,124,9,44,11,36.6,75.8,77.8,35.3,1,1,128,1,14.7,114.3,4.0,5,1,0,5,9,4,3.1,977,8.3
Cam Newton,6153,QB,CAR,3,69.3,114,117,10.2,3.28,1,12,9.7,59.8,70,0,46,11.4,138,9,49,5,88.6,61.2,64.1,50.8,1,4,145,1,17.4,85.1,5.8,8,13,0,1,4,13,9.0,1012,8.6
Jay Cutler,2956,QB,CHI,3,66.3,104,114,9.1,2.71,0,6,5.0,54.4,62,0,45,10.1,131,7,38,6,28.5,53.1,54.9,54.5,4,3,137,2,31.1,82.4,10.7,14,3,0,6,5,9,6.6,858,7.5
Rex Grossman,1338,QB,WAS,3,69.9,103,114,9.3,2.76,5,9,7.6,59.6,68,0,47,5.6,123,4,46,32,32.0,70.7,72.2,45.7,1,3,127,1,17.0,86.4,6.5,8,1,1,4,5,6,4.7,846,7.4
Mark Sanchez,4928,QB,NYJ,3,71.7,106,112,8.3,2.63,3,7,6.0,62.5,70,0,36,7.9,126,6,44,22,38.1,60.6,59.7,60.4,2,4,132,0,25.0,90.1,7.1,9,5,0,1,6,8,6.1,886,7.9
Matt Hasselbeck,408,QB,TEN,3,76.1,109,112,7.9,2.28,2,7,6.0,69.6,78,0,21,6.0,117,5,41,31,86.4,75.0,73.4,62.6,0,2,122,0,19.0,102.2,3.4,4,1,1,0,5,5,4.1,932,8.3
Ryan Fitzpatrick,2467,QB,BUF,3,73.1,108,111,8.7,2.32,1,8,6.7,64.9,72,0,19,8.9,114,7,47,4,63.0,79.2,83.4,39.0,0,3,125,1,5.3,103.5,0.9,1,2,1,1,9,4,3.2,841,7.6
Colt McCoy,5609,QB,CLV,3,66.3,101,111,7.5,2.73,5,7,6.0,54.1,60,0,44,10.4,116,7,35,8,62.7,68.9,69.3,56.9,1,2,124,1,6.8,78.4,2.6,3,2,0,4,5,5,4.0,634,5.7
Kyle Orton,2323,QB,DEN,3,69.8,96,110,7.4,2.52,6,3,2.4,57.3,63,0,44,6.0,119,4,41,10,62.0,63.2,61.8,64.1,1,3,132,0,18.2,79.1,6.7,8,1,1,6,5,6,4.5,672,6.1
Joe Flacco,4332,QB,BLT,3,62.1,103,109,9.9,2.96,1,11,9.3,54.1,59,0,43,7.8,119,5,39,3,37.8,62.3,66.3,34.1,1,2,128,1,14.0,91.9,5.0,6,4,0,4,7,4,3.1,810,7.4
