player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,4,77.7,166,174,7.5,2.69,2,15,8.3,69.0,120,0,57,7.0,188,9,72,20,90.0,86.8,87.6,49.8,1,4,195,2,15.8,102.9,4.8,9,5,1,4,10,6,3.1,1410,8.1
Colt McCoy,5609,QB,CLV,4,71.1,159,172,7.1,2.76,5,10,5.6,58.1,100,0,65,11.5,183,13,55,8,54.6,65.7,68.4,44.4,1,3,193,2,9.2,78.7,3.3,6,5,1,6,6,9,4.7,984,5.7
Matt Ryan,4317,QB,ATL,4,72.0,157,164,8.9,2.59,0,13,7.5,62.2,102,0,60,9.7,182,11,64,2,40.0,76.7,74.6,66.6,0,4,192,0,21.7,84.8,7.1,13,5,2,5,6,5,2.6,1135,6.9
Cam Newton,6153,QB,CAR,4,68.8,157,163,10.8,3.2,1,20,11.6,59.5,97,0,61,10.2,186,11,64,5,90.2,67.3,71.0,49.3,2,5,196,2,13.1,84.5,4.3,8,15,1,2,5,14,7.1,1386,8.5
Tom Brady,698,QB,NE,4,73.9,157,163,10.2,2.62,1,21,12.1,66.9,109,1,41,6.0,169,7,74,19,89.4,94.7,94.3,46.0,1,5,179,1,9.8,111.3,2.4,4,2,0,4,13,2,1.1,1553,9.5
Matthew Stafford,4924,QB,DET,4,77.9,145,161,8.4,2.6,3,12,7.1,62.1,100,0,48,11.5,167,13,57,11,49.1,74.1,77.0,33.7,1,2,174,3,10.4,102.9,3.0,5,1,0,12,11,6,3.4,1217,7.6
Philip Rivers,1725,QB,SD,4,77.0,148,157,7.8,2.77,3,7,4.2,68.2,107,0,47,6.1,169,7,75,27,70.4,65.8,65.7,54.6,0,6,177,0,17.0,87.7,4.7,8,4,0,6,5,7,4.0,1286,8.2
Tony Romo,1693,QB,DAL,4,75.0,144,152,7.3,2.42,2,11,7.0,65.1,99,0,50,8.3,160,9,61,9,48.0,63.9,65.6,45.9,0,5,166,2,14.0,93.4,4.4,7,1,1,5,7,7,4.2,1292,8.5
Sam Bradford,5526,QB,SL,4,72.4,127,151,9.9,2.72,7,7,4.3,49.7,75,0,76,18.5,172,17,48,26,31.9,71.5,73.9,30.0,10,1,183,0,23.7,70.8,10.5,18,3,0,7,3,2,1.1,849,5.6
Mark Sanchez,4928,QB,NYJ,4,64.0,136,147,8.7,2.54,5,8,5.3,55.1,81,0,47,6.9,164,6,50,22,26.2,47.6,51.1,33.2,3,5,170,0,23.4,75.9,6.7,11,6,0,3,6,10,5.9,1005,6.8
Ryan Fitzpatrick,2467,QB,BUF,4,70.7,140,145,8.8,2.33,2,8,5.2,63.4,92,0,29,7.1,150,7,53,4,68.7,76.6,80.0,38.5,0,3,162,1,6.9,96.9,1.3,2,3,1,2,9,4,2.5,1040,7.2
Josh Freeman,4940,QB,TB,4,79.7,138,145,7.1,2.68,2,6,3.8,66.9,97,0,52,11.8,165,13,59,30,89.6,74.6,74.7,63.3,1,4,176,2,11.5,81.1,3.6,6,14,3,1,3,5,2.8,969,6.7
Rex Grossman,1338,QB,WAS,4,70.1,127,143,8.7,2.83,7,11,7.5,58.0,83,0,58,6.7,154,6,55,32,42.4,68.8,72.3,43.7,1,5,158,3,13.8,78.7,5.2,8,3,1,7,6,8,5.1,989,6.9
Kyle Orton,2323,QB,DEN,4,71.1,128,142,8.3,2.57,6,8,5.1,59.9,85,0,50,6.6,153,6,56,10,68.0,63.5,63.1,53.6,1,6,168,0,18.0,80.9,5.9,9,2,1,6,8,9,5.4,945,6.7
