player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,15,66.9,544,571,9.0,2.53,11,21,3.5,56.4,322,1,153,11.5,594,42,175,12,72.5,56.4,58.2,31.3,4,17,620,2,12.4,73.0,3.2,19,4,2,10,17,27,4.4,3617,6.3
Marc Bulger,684,QB,SL,15,70.2,531,558,9.4,2.52,5,23,3.9,62.9,351,0,169,5.9,612,22,200,26,47.6,69.0,70.0,30.0,2,8,644,2,29.6,92.5,8.2,50,4,8,12,23,20,3.1,4055,7.3
Jon Kitna,217,QB,DET,15,70.9,519,554,9.1,2.78,9,21,3.6,62.1,344,0,227,6.5,626,24,203,11,58.7,64.7,66.0,42.2,6,21,660,3,25.6,77.6,9.3,58,14,2,18,17,30,4.5,3903,7.0
Drew Brees,802,QB,NO,15,78.2,501,549,7.9,2.58,23,30,5.3,64.1,352,0,158,10.2,579,40,202,20,85.4,84.8,87.8,30.7,4,11,601,4,11.4,96.2,3.1,18,11,2,19,26,18,3.0,4375,8.0
Peyton Manning,327,QB,IND,15,74.7,494,520,10.2,2.6,7,39,7.2,65.4,340,0,140,7.9,539,29,225,14,91.9,94.1,93.5,49.9,1,9,563,0,10.0,101.0,2.6,14,5,4,14,29,14,2.5,4119,7.9
Eli Manning,1722,QB,NYG,15,69.1,460,496,8.6,2.68,12,21,4.0,58.3,289,0,185,9.1,525,29,159,21,74.5,65.0,66.7,34.7,4,18,550,5,13.0,77.4,4.6,24,5,3,17,23,29,5.3,3143,6.3
Tom Brady,698,QB,NE,15,75.2,456,492,8.7,2.57,10,29,5.6,61.8,304,1,156,11.4,531,39,175,19,90.4,78.0,80.2,42.4,9,12,557,4,16.0,87.0,4.7,25,13,1,16,23,11,2.0,3306,6.7
Carson Palmer,1317,QB,CIN,15,71.0,455,482,10.3,2.53,7,28,5.6,63.1,304,0,162,5.9,524,19,191,7,74.3,74.5,77.7,29.5,7,13,547,6,22.2,94.1,6.9,36,6,2,11,26,27,4.9,3790,7.9
Rex Grossman,1338,QB,CHI,15,64.3,429,468,10.2,2.55,9,21,4.3,55.6,260,1,162,5.8,489,16,152,6,72.7,51.8,54.1,29.3,7,17,514,3,12.3,77.8,4.1,20,1,1,22,23,33,6.4,3160,6.8
Chad Pennington,596,QB,NYJ,15,70.8,431,455,8.3,2.53,9,14,2.9,64.0,291,0,131,4.6,505,14,162,22,75.8,58.9,59.7,41.8,5,16,533,1,22.1,81.7,5.7,29,16,5,5,16,25,4.7,3196,7.0
