player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,9,68.8,333,352,8.9,2.47,7,15,4.1,57.7,203,1,94,11.4,365,26,112,12,84.9,65.0,65.3,48.3,1,7,381,2,11.7,81.3,3.0,11,2,2,9,13,13,3.4,2295,6.5
Drew Brees,802,QB,NO,9,79.9,298,331,7.7,2.62,17,15,4.3,65.6,217,0,90,8.8,348,21,121,20,73.3,80.6,83.9,31.9,1,7,364,2,10.0,95.8,2.6,9,8,1,14,15,9,2.5,2604,7.9
Marc Bulger,684,QB,SL,9,70.9,313,330,9.5,2.59,2,13,3.8,64.2,212,0,102,4.5,361,10,125,26,50.8,66.5,67.5,38.9,2,2,377,1,27.5,98.0,7.8,28,3,4,9,13,13,3.4,2513,7.6
Jon Kitna,217,QB,DET,9,70.2,305,326,8.7,2.81,2,11,3.2,63.2,206,0,126,3.7,365,8,125,11,76.7,59.6,59.9,53.1,3,11,381,2,23.0,82.3,7.9,29,10,1,15,11,15,3.9,2377,7.3
Peyton Manning,327,QB,IND,9,74.1,305,320,10.1,2.64,4,25,7.5,65.6,210,0,92,7.1,332,16,140,14,91.0,93.0,92.9,41.0,1,3,347,0,10.9,104.6,3.0,10,2,2,8,18,7,2.0,2531,7.9
Jake Delhomme,303,QB,CAR,9,71.4,276,304,9.7,2.47,13,8,2.5,59.9,182,0,99,7.6,324,15,91,5,86.3,59.5,60.0,43.8,6,6,336,0,18.2,81.8,5.6,18,2,0,9,10,12,3.6,1976,6.5
Tom Brady,698,QB,NE,9,72.8,279,303,9.4,2.55,8,18,5.6,59.1,179,1,97,11.8,323,24,114,19,91.0,73.8,74.2,48.8,5,9,341,2,16.5,83.7,5.0,16,3,1,10,15,9,2.6,2054,6.8
Donovan McNabb,438,QB,PHI,9,71.3,286,303,10.1,3.09,7,15,4.8,57.4,174,0,123,14.7,345,30,122,24,83.6,74.1,72.6,67.5,4,5,354,2,17.1,98.2,6.1,21,20,2,4,18,11,3.1,2570,8.5
Carson Palmer,1317,QB,CIN,9,69.8,281,300,9.8,2.5,5,18,5.7,63.0,189,0,113,3.6,330,7,112,7,70.8,67.0,69.9,35.2,3,6,345,4,23.0,95.1,7.9,26,4,2,9,15,20,5.8,2318,7.7
Eli Manning,1722,QB,NYG,9,68.2,274,293,9.1,2.67,6,11,3.6,59.4,174,0,104,7.0,314,13,107,21,69.9,66.4,69.4,29.6,3,11,329,5,18.3,81.0,6.1,19,2,2,8,15,15,4.6,1972,6.7
Rex Grossman,1338,QB,CHI,9,64.1,270,290,10.3,2.59,3,16,5.2,57.2,166,1,98,4.0,301,7,102,6,56.6,55.3,56.5,37.5,4,11,317,2,11.2,83.6,3.7,11,0,0,13,17,27,8.5,2095,7.2
Charlie Frye,2284,QB,CLV,9,75.8,269,290,7.8,2.97,4,7,2.3,62.8,182,0,122,10.8,348,22,94,8,50.0,48.8,47.5,61.6,4,12,369,1,27.9,72.4,9.8,34,24,2,11,9,17,4.6,1734,6.0
Brad Johnson,31,QB,MIN,9,76.9,260,288,8.7,2.57,7,12,3.9,62.8,181,0,104,9.5,315,19,85,18,61.6,64.3,65.6,36.3,7,9,336,2,18.3,74.6,6.0,19,7,3,11,5,13,3.9,1892,6.6
Philip Rivers,1725,QB,SD,9,76.0,250,274,8.7,2.62,6,15,5.3,66.4,182,0,105,4.2,301,8,106,27,82.0,81.5,84.5,39.1,4,3,311,3,15.2,100.4,5.3,16,8,1,13,13,4,1.3,2085,7.6
Steve McNair,114,QB,BLT,9,68.0,247,270,8.3,2.68,6,6,2.2,60.0,162,0,97,3.6,291,6,104,3,55.2,56.1,57.2,55.2,7,9,300,4,12.4,76.7,4.1,12,9,2,8,10,19,6.3,1692,6.3
Ben Roethlisberger,1732,QB,PIT,8,70.6,245,262,9.8,2.91,7,8,3.0,63.7,167,0,122,3.5,292,6,101,25,80.7,49.4,53.7,26.9,1,14,299,1,20.5,78.2,8.6,25,4,5,4,10,18,6.0,2048,7.8
Mark Brunell,51,QB,WAS,9,75.1,233,260,6.9,2.81,4,13,4.7,62.3,162,0,90,7.4,278,13,82,32,71.3,56.1,57.5,42.2,4,4,300,3,13.3,86.5,4.3,12,4,1,18,8,15,5.0,1790,6.9
David Carr,1009,QB,HST,9,81.1,227,255,6.2,2.65,13,4,1.5,67.8,173,0,99,6.0,293,11,89,13,30.3,66.8,70.8,37.7,2,5,308,2,22.2,89.6,7.5,22,16,0,13,9,11,3.6,1673,6.6
Chad Pennington,596,QB,NYJ,9,70.5,237,251,8.6,2.57,5,9,3.4,62.9,158,0,82,5.4,281,9,87,22,90.8,61.3,63.4,39.2,4,9,299,0,24.4,81.5,7.1,20,8,2,3,10,12,4.0,1726,6.9
Alex Smith,2218,QB,SF,9,71.3,223,249,8.2,2.96,6,11,4.1,60.2,150,0,104,5.7,289,9,81,28,59.3,47.5,52.4,34.8,5,7,308,3,20.2,80.4,7.3,21,17,4,11,9,15,4.9,1661,6.7
