player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,8,68.7,294,310,9.0,2.46,7,14,4.3,57.7,179,1,82,11.4,323,23,99,12,82.8,62.5,62.2,52.2,1,7,339,1,13.4,78.8,3.4,11,2,2,6,11,13,3.8,1948,6.3
Jon Kitna,217,QB,DET,8,70.7,276,296,8.6,2.79,2,10,3.2,63.2,187,0,120,4.1,328,8,114,11,86.4,61.1,61.4,52.5,3,10,341,2,21.7,82.5,7.9,26,6,1,14,10,13,3.8,2175,7.3
Marc Bulger,684,QB,SL,8,71.4,273,290,9.6,2.58,2,13,4.3,64.1,186,0,89,4.6,316,9,114,26,45.1,68.0,69.5,34.9,2,1,330,1,27.0,102.1,7.6,24,2,4,9,13,10,3.0,2298,7.9
Drew Brees,802,QB,NO,8,81.1,254,284,7.4,2.56,15,11,3.7,65.5,186,0,69,9.7,297,20,101,20,82.0,79.5,81.9,39.1,1,7,311,2,11.6,95.2,2.7,8,5,1,13,14,7,2.3,2206,7.8
Peyton Manning,327,QB,IND,8,73.3,266,281,10.8,2.67,4,22,7.5,65.1,183,0,84,6.2,293,12,126,14,90.8,92.9,92.8,43.7,1,3,307,0,11.9,106.1,3.4,10,2,2,8,17,7,2.3,2295,8.2
Donovan McNabb,438,QB,PHI,8,72.7,264,277,9.8,3.09,6,14,4.9,58.5,162,0,111,15.6,316,30,111,24,82.0,76.5,75.0,68.2,2,5,325,2,18.0,97.3,6.3,20,18,1,4,16,10,3.1,2313,8.4
Jake Delhomme,303,QB,CAR,8,71.0,245,270,9.6,2.47,12,7,2.5,59.3,160,0,89,8.0,289,14,82,5,84.5,62.5,62.6,46.2,6,5,301,0,20.2,80.3,6.2,18,1,0,7,8,9,3.0,1730,6.4
Charlie Frye,2284,QB,CLV,8,75.1,249,268,7.6,2.94,3,6,2.1,61.9,166,0,112,11.2,317,21,88,8,58.0,47.3,45.8,62.6,4,12,336,1,25.9,69.4,9.1,29,20,2,10,8,16,4.8,1569,5.9
Tom Brady,698,QB,NE,8,73.1,245,267,9.7,2.61,8,17,6.0,58.1,155,1,84,13.4,282,24,102,19,90.8,73.2,73.8,48.8,4,8,296,2,14.3,83.6,4.3,12,3,0,10,14,9,3.0,1801,6.7
Eli Manning,1722,QB,NYG,8,70.2,245,261,9.3,2.67,5,11,4.0,61.3,160,0,89,7.0,280,12,99,21,66.8,69.9,72.6,30.0,3,9,292,4,19.1,87.5,6.1,17,2,2,6,15,12,4.1,1851,7.1
Rex Grossman,1338,QB,CHI,8,63.8,240,260,10.5,2.6,3,14,5.1,56.9,148,1,90,3.3,269,5,91,6,52.0,53.6,55.1,36.0,4,10,282,2,10.0,81.1,3.3,9,0,0,13,14,25,8.9,1849,7.1
Brad Johnson,31,QB,MIN,8,76.7,236,258,8.7,2.58,6,9,3.3,63.2,163,0,91,9.9,281,18,77,18,71.3,61.5,63.1,36.3,7,8,300,2,16.5,73.4,5.3,15,7,2,7,4,11,3.7,1635,6.3
Carson Palmer,1317,QB,CIN,8,67.9,240,258,9.5,2.47,4,14,5.2,61.2,158,0,102,3.1,285,5,92,7,66.8,59.8,63.5,32.9,3,6,298,4,22.5,89.3,8.1,23,4,2,9,12,18,6.0,1878,7.3
Philip Rivers,1725,QB,SD,8,76.1,218,238,8.7,2.6,4,12,4.9,66.4,158,0,90,4.8,261,8,89,27,79.4,78.4,81.0,42.4,4,3,270,3,14.4,96.7,5.0,13,7,1,11,10,4,1.5,1747,7.3
Ben Roethlisberger,1732,QB,PIT,7,70.5,220,234,9.5,2.92,5,7,2.9,64.1,150,0,108,3.2,262,5,89,25,78.6,44.8,49.2,27.0,1,14,269,1,21.3,72.3,8.8,23,4,5,3,7,18,6.7,1784,7.6
Mark Brunell,51,QB,WAS,8,76.2,206,229,7.1,2.85,4,12,4.9,63.8,146,0,80,7.0,247,11,76,32,68.3,58.0,59.3,43.7,4,3,268,2,15.0,91.6,4.9,12,4,1,14,8,14,5.2,1658,7.2
Alex Smith,2218,QB,SF,8,71.4,203,229,8.5,2.96,6,11,4.5,59.4,136,0,94,6.2,264,9,72,28,69.3,51.6,54.2,46.7,5,7,281,3,19.1,79.7,6.8,18,15,4,11,9,13,4.6,1525,6.7
Steve McNair,114,QB,BLT,8,67.1,207,223,8.1,2.63,3,4,1.7,59.6,133,0,82,4.3,242,6,86,3,48.4,54.0,55.0,54.5,6,7,250,3,13.4,73.8,4.5,11,8,2,5,7,15,6.0,1319,5.9
David Carr,1009,QB,HST,8,81.9,204,223,6.1,2.64,9,3,1.3,70.4,157,0,87,6.0,258,10,80,13,28.6,63.7,69.5,29.7,2,5,272,1,24.1,93.0,8.1,21,14,0,8,9,11,4.0,1506,6.8
Chad Pennington,596,QB,NYJ,8,70.6,204,218,8.7,2.62,5,9,3.9,62.4,136,0,75,5.6,245,8,76,22,90.5,63.5,65.3,42.3,4,8,262,0,25.3,82.3,7.8,19,7,2,3,9,10,3.8,1558,7.1
Jake Plummer,248,QB,DEN,8,66.3,196,217,9.5,2.7,6,11,4.9,53.9,117,0,71,10.0,234,13,79,10,47.8,62.4,63.6,48.0,4,7,241,0,15.5,72.5,4.7,11,6,0,11,8,14,5.8,1385,6.4
J.P. Losman,1743,QB,BUF,8,72.6,186,212,9.3,2.94,9,10,4.5,61.3,130,0,95,3.7,249,5,67,4,25.9,45.4,51.3,29.3,5,6,258,3,27.4,80.2,10.4,26,11,0,12,7,15,5.8,1416,6.7
Michael Vick,773,QB,ATL,8,67.2,198,206,12.3,3.4,3,9,4.2,54.9,113,0,96,15.0,273,20,90,2,30.0,63.3,57.2,74.3,0,7,282,1,24.0,79.0,8.4,23,44,0,5,11,15,5.3,1362,6.6
Damon Huard,215,QB,KC,8,78.8,184,203,8.1,2.38,10,17,8.1,64.5,131,0,59,9.7,218,14,93,16,29.0,77.2,79.8,35.2,3,1,226,3,22.0,105.2,6.0,13,2,0,6,11,10,4.4,1623,8.0
Bruce Gradkowski,3139,QB,TB,7,66.1,165,186,8.0,2.93,5,8,4.1,52.7,98,0,93,10.1,213,11,42,30,34.1,54.0,54.4,58.7,5,1,223,2,14.0,73.8,6.1,13,14,1,10,6,8,3.6,861,4.6
Byron Leftwich,1323,QB,JAX,6,71.7,166,183,8.2,2.61,8,2,1.0,59.0,108,0,62,9.2,201,11,59,15,63.4,53.1,57.9,34.3,3,5,209,3,14.5,79.0,4.5,9,8,0,6,7,8,3.8,1159,6.3
Andrew Walter,2286,QB,OAK,8,55.8,172,183,11.9,2.94,3,9,4.6,47.0,86,0,91,10.4,225,10,56,23,25.4,51.0,57.5,26.4,0,9,239,3,40.7,51.1,16.4,37,4,0,8,3,11,4.6,1091,6.0
Joey Harrington,1011,QB,MIA,4,69.5,167,178,8.5,2.43,2,4,2.2,57.3,102,0,49,12.1,183,14,55,17,89.9,53.6,54.0,51.2,1,9,191,1,10.2,64.6,2.7,5,0,2,6,6,5,2.6,1049,5.9
Matt Hasselbeck,408,QB,SEA,6,70.6,163,176,9.8,2.58,2,9,4.9,58.5,103,0,66,10.4,201,12,64,29,90.0,69.2,68.4,56.2,2,7,208,1,28.8,82.8,9.5,19,6,2,7,10,9,4.3,1250,7.1
Drew Bledsoe,36,QB,DAL,6,66.0,150,166,9.3,2.67,3,7,3.8,53.6,89,0,72,10.1,187,10,59,9,78.0,59.0,59.4,55.8,2,8,205,3,22.2,69.8,8.6,16,5,0,11,7,13,6.3,1156,7.0
Matt Leinart,2955,QB,ARZ,5,60.4,139,153,8.3,2.65,7,3,1.9,51.6,79,0,67,6.0,170,5,46,1,89.1,48.7,51.2,41.7,2,5,174,2,19.4,66.9,7.6,13,3,3,2,5,8,4.6,901,5.9
Vince Young,2948,QB,TEN,7,56.7,134,150,11.3,2.85,5,6,3.8,46.0,69,0,50,9.2,169,7,47,31,25.3,34.5,41.7,29.7,6,7,182,2,14.0,53.3,4.1,7,12,2,3,5,13,7.1,762,5.1
Daunte Culpepper,446,QB,MIA,4,72.2,126,134,9.2,2.82,0,3,2.2,60.4,81,0,62,11.0,161,10,46,17,29.5,45.3,48.1,45.9,4,3,167,2,33.9,77.0,13.0,21,6,1,3,2,9,5.4,929,6.9
Kurt Warner,112,QB,ARZ,4,70.4,115,122,8.1,2.61,4,3,2.3,62.3,76,0,52,6.2,137,5,45,1,15.9,32.6,39.7,27.3,1,5,144,3,25.0,81.6,9.5,13,2,0,2,5,14,9.7,908,7.4
Chris Simms,1411,QB,TB,3,69.6,92,105,7.6,2.8,7,3,2.7,54.3,57,0,41,10.9,112,7,30,30,86.1,32.9,35.0,45.2,0,7,117,0,9.8,45.9,3.6,4,3,1,5,1,10,8.5,585,5.6
Tony Romo,1693,QB,DAL,4,71.3,94,99,10.8,2.79,2,4,3.7,64.6,64,0,45,4.5,111,3,42,9,60.9,77.7,75.6,66.9,2,4,121,0,13.3,93.7,5.4,6,6,0,1,6,4,3.3,816,8.2
Kerry Collins,115,QB,TEN,3,61.3,75,90,10.3,2.6,7,3,3.2,46.7,42,0,30,8.7,94,4,24,31,84.7,46.2,46.2,,2,6,97,1,13.3,42.4,4.3,4,0,0,6,1,6,6.2,550,6.1
Seneca Wallace,1422,QB,SEA,4,65.4,81,87,9.4,2.88,3,4,4.5,55.2,48,0,36,9.4,100,5,30,29,56.5,49.9,52.4,44.3,1,4,102,0,19.4,68.8,7.0,7,6,0,2,4,3,2.9,514,5.9
Charlie Batch,367,QB,PIT,3,67.6,37,39,11.0,2.98,0,4,9.3,61.5,24,0,21,4.0,44,1,18,25,50.3,67.5,75.5,37.1,1,0,48,0,14.3,136.8,6.8,3,2,0,1,5,1,2.1,410,10.5
David Garrard,1109,QB,JAX,2,80.0,35,39,11.1,3.0,2,1,2.5,56.4,22,0,16,21.4,46,6,14,15,81.1,84.7,85.2,63.6,1,0,47,1,18.8,102.9,6.5,3,4,0,1,3,1,2.1,264,6.8
Sage Rosenfels,863,QB,HST,2,80.0,35,36,8.7,2.56,0,2,5.4,72.2,26,0,10,7.1,37,2,15,13,79.0,73.2,77.5,49.0,1,1,40,1,0.0,109.0,0.0,0,1,0,0,3,0,0.0,264,7.3
Kyle Boller,1335,QB,BLT,1,64.3,28,31,12.0,3.18,0,0,0.0,54.8,17,0,17,5.6,37,1,11,3,22.6,35.1,43.1,39.6,0,1,38,1,11.8,97.0,5.4,2,4,0,3,3,1,2.6,226,7.3
Trent Green,58,QB,KC,1,85.7,14,15,8.5,2.91,0,0,0.0,73.3,11,0,9,8.3,21,1,7,16,75.9,60.7,58.7,63.1,0,1,23,0,33.3,60.4,14.3,3,3,0,1,0,1,4.3,90,6.0
Aaron Brooks,509,QB,OAK,1,61.5,13,14,9.9,3.33,0,1,7.1,42.9,6,0,10,25.0,24,2,5,23,18.4,28.2,38.8,28.7,0,0,25,0,70.0,58.0,29.2,7,3,0,1,0,2,8.0,68,4.9
Marques Tuiasosopo,826,QB,OAK,2,53.8,13,13,9.0,3.72,0,0,0.0,46.2,6,0,3,14.3,16,1,5,23,74.3,47.0,40.4,68.3,0,2,16,0,0.0,48.4,0.0,0,3,0,0,1,1,6.3,68,5.2
Brooks Bollinger,1502,QB,MIN,1,66.7,9,9,3.7,2.17,0,0,0.0,66.7,6,0,5,0.0,12,0,3,18,72.8,53.6,53.7,,0,1,13,0,60.0,53.2,25.0,3,0,0,0,0,0,0.0,76,8.4
Brian Griese,379,QB,CHI,3,87.5,8,8,3.0,2.15,0,0,0.0,87.5,7,0,5,0.0,10,0,4,6,74.6,49.8,50.4,53.8,0,0,11,0,40.0,90.1,20.0,2,0,0,0,0,0,0.0,45,5.6
Brodie Croyle,3030,QB,KC,1,42.9,7,7,13.1,2.61,0,0,0.0,42.9,3,0,1,0.0,8,0,2,16,72.5,34.5,38.3,49.6,0,2,8,0,100.0,11.9,12.5,1,0,0,0,0,1,12.5,23,3.3
Aaron Rodgers,2241,QB,GB,1,66.7,3,3,7.7,2.43,0,0,0.0,66.7,2,0,1,0.0,3,0,1,12,66.9,56.3,55.9,,0,0,4,0,0.0,77.1,0.0,0,0,0,0,0,0,0.0,14,4.7
Ronald Curry,1199,WR,OAK,2,0.0,2,2,40.0,4.1,0,0,0.0,0.0,0,1,1,,2,0,1,23,73.9,67.6,39.0,,0,1,2,1,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
