player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,14,66.9,496,521,9.0,2.54,10,20,3.7,56.8,296,1,141,10.8,543,36,161,12,69.6,54.5,56.3,32.1,3,15,566,2,12.8,74.8,3.3,18,4,2,10,17,26,4.6,3317,6.4
Marc Bulger,684,QB,SL,14,70.0,493,520,9.4,2.54,5,19,3.5,62.7,326,0,162,5.5,572,19,183,26,44.2,65.9,67.2,29.4,2,8,603,2,30.2,89.5,8.6,49,3,8,12,19,19,3.2,3667,7.1
Drew Brees,802,QB,NO,14,78.6,472,517,7.9,2.6,20,24,4.5,65.6,339,0,151,8.6,544,32,195,20,83.9,82.2,85.0,31.6,4,11,566,4,11.3,98.2,3.1,17,10,2,19,25,18,3.2,4243,8.2
Jon Kitna,217,QB,DET,14,70.3,478,509,8.9,2.81,7,18,3.3,62.3,317,0,212,5.7,578,19,188,11,63.1,61.2,62.6,43.1,6,21,608,3,25.9,75.6,9.5,55,14,1,17,14,29,4.8,3620,7.1
Peyton Manning,327,QB,IND,14,74.3,467,493,10.3,2.61,7,38,7.4,64.7,319,0,135,8.1,512,28,212,14,91.8,93.6,93.0,51.2,1,9,536,0,10.4,99.1,2.7,14,5,4,14,26,14,2.6,3914,7.9
Eli Manning,1722,QB,NYG,14,69.3,437,471,8.7,2.69,10,20,4.0,59.4,280,0,173,7.6,498,23,157,21,73.0,64.0,65.9,34.3,4,17,523,5,12.7,79.3,4.4,22,5,3,17,22,29,5.5,3069,6.5
Tom Brady,698,QB,NE,14,74.9,419,453,8.9,2.58,9,27,5.7,60.9,276,1,148,12.1,487,38,164,19,90.0,79.6,81.2,42.3,9,12,512,3,16.2,86.1,4.9,24,9,1,15,22,11,2.1,3057,6.7
Carson Palmer,1317,QB,CIN,14,71.6,416,442,10.0,2.51,6,27,5.8,64.0,283,0,152,5.0,481,15,178,7,80.7,77.6,80.6,29.9,7,11,503,5,22.4,96.9,7.1,34,5,2,11,24,24,4.8,3575,8.1
Brad Johnson,31,QB,MIN,14,74.2,396,438,8.3,2.56,13,13,2.8,61.4,269,0,151,8.5,485,25,138,18,74.6,58.9,59.6,43.3,10,15,510,3,19.2,72.1,6.0,29,17,4,15,9,19,3.7,2755,6.3
Rex Grossman,1338,QB,CHI,14,63.6,398,432,10.3,2.54,9,19,4.2,55.6,240,1,149,5.1,451,13,145,6,70.4,50.7,53.3,29.3,6,17,474,3,12.1,77.5,4.0,18,1,1,18,22,33,7.0,2963,6.9
Chad Pennington,596,QB,NYJ,14,71.8,404,426,8.2,2.53,8,12,2.7,65.0,277,0,123,4.5,471,13,152,22,74.0,60.5,61.5,39.8,5,16,498,1,22.8,81.3,5.9,28,13,5,4,15,23,4.6,2959,6.9
Ben Roethlisberger,1732,QB,PIT,13,68.7,386,410,10.1,2.94,7,18,4.3,60.0,246,0,182,7.2,461,19,161,25,73.2,55.5,58.0,30.7,3,20,474,1,22.0,76.1,8.7,40,10,5,9,16,26,5.5,3082,7.5
Philip Rivers,1725,QB,SD,14,71.8,372,406,9.2,2.62,7,20,4.8,62.8,255,0,147,4.5,444,12,148,27,70.2,71.4,75.6,29.9,6,8,459,4,16.3,91.5,5.4,24,11,1,20,18,14,3.1,2976,7.3
Jake Delhomme,303,QB,CAR,12,70.5,366,404,9.3,2.48,17,12,2.9,59.4,240,0,126,7.0,429,18,117,5,90.1,57.5,58.1,49.3,6,11,446,2,17.5,79.5,5.1,22,3,0,15,15,16,3.6,2609,6.5
David Carr,1009,QB,HST,14,80.1,367,404,6.1,2.68,16,4,0.9,68.6,277,1,160,5.8,470,17,135,13,28.0,58.9,63.9,33.3,2,11,492,5,25.0,82.1,8.5,40,26,2,17,10,22,4.5,2518,6.2
Steve McNair,114,QB,BLT,14,71.9,363,402,7.8,2.65,9,11,2.6,62.4,251,1,132,3.8,428,10,142,3,59.5,59.2,61.6,49.8,10,9,448,8,10.6,82.3,3.3,14,12,6,14,13,23,5.1,2578,6.4
Alex Smith,2218,QB,SF,14,69.5,338,381,8.8,3.0,12,18,4.5,58.3,222,0,149,5.5,431,13,122,28,71.9,51.5,55.0,40.1,7,14,457,5,18.1,75.9,6.3,27,21,4,20,15,21,4.6,2506,6.6
Joey Harrington,1011,QB,MIA,10,71.3,345,373,8.1,2.47,6,10,2.6,57.9,216,0,111,12.2,392,30,114,17,76.2,55.8,56.8,43.1,1,15,408,1,12.6,68.8,3.6,14,5,2,19,12,15,3.7,2194,5.9
Matt Leinart,2955,QB,ARZ,11,66.6,332,364,9.4,2.65,10,13,3.4,56.3,205,0,155,7.2,397,16,119,1,54.9,57.5,58.5,51.4,8,12,414,3,12.9,71.8,5.0,20,10,7,7,10,17,4.1,2387,6.6
J.P. Losman,1743,QB,BUF,14,73.2,328,361,9.2,2.86,11,17,4.5,63.4,229,0,139,4.6,419,11,120,4,26.3,45.7,50.8,28.9,5,10,434,4,29.5,88.5,9.8,41,17,2,15,17,27,6.2,2549,7.1
Charlie Frye,2284,QB,CLV,12,75.6,332,359,8.4,3.02,5,8,2.1,63.5,228,0,160,9.2,432,23,120,8,49.1,49.7,48.2,64.7,5,16,457,3,26.9,72.0,10.0,43,30,2,15,10,21,4.6,2266,6.3
Michael Vick,773,QB,ATL,14,65.8,333,354,12.4,3.41,8,15,4.1,52.8,187,0,175,14.6,461,32,145,2,38.8,68.1,59.6,83.2,1,11,480,1,22.3,77.9,8.5,39,68,0,12,19,21,4.4,2284,6.5
Bruce Gradkowski,3139,QB,TB,13,68.6,293,328,7.7,2.92,12,11,3.2,54.0,177,0,163,11.9,385,24,86,30,37.7,47.8,49.6,47.1,6,9,401,2,15.3,65.9,6.5,25,32,2,15,9,20,5.0,1665,5.1
Donovan McNabb,438,QB,PHI,10,70.6,299,316,10.1,3.1,7,15,4.6,57.0,180,0,129,14.7,358,31,124,24,84.3,71.0,69.4,67.5,4,6,368,2,16.3,95.5,5.9,21,20,2,4,18,13,3.5,2648,8.4
Jake Plummer,248,QB,DEN,11,68.6,287,315,9.2,2.64,8,13,4.0,55.6,175,0,101,11.2,342,22,110,10,31.6,53.1,55.4,39.8,5,12,353,0,16.8,70.5,5.0,17,10,1,14,11,22,6.2,1994,6.3
Matt Hasselbeck,408,QB,SEA,10,70.3,286,305,10.6,2.68,3,16,5.0,57.7,176,0,98,12.4,343,25,108,29,83.3,71.1,70.8,60.0,3,13,360,4,27.6,79.0,7.9,27,11,3,10,17,17,4.7,2050,6.7
Vince Young,2948,QB,TEN,13,62.7,276,301,10.6,2.9,7,17,5.4,51.8,156,0,125,9.8,361,17,110,31,28.8,49.4,47.5,59.8,8,11,380,2,15.2,65.9,5.3,19,40,5,5,10,28,7.4,1789,5.9
Tony Romo,1693,QB,DAL,10,74.9,263,276,11.2,2.67,3,16,5.4,66.3,183,0,98,7.1,302,14,124,9,37.8,82.8,84.3,44.9,4,10,324,0,14.3,98.4,4.6,14,11,0,6,16,13,4.0,2443,8.9
Mark Brunell,51,QB,WAS,9,75.1,233,260,6.9,2.81,4,13,4.7,62.3,162,0,90,7.4,278,13,82,32,71.3,56.1,57.5,42.2,4,4,300,3,13.3,86.5,4.3,12,4,1,18,8,15,5.0,1790,6.9
Damon Huard,215,QB,KC,9,73.9,218,241,8.6,2.39,11,18,7.2,60.6,146,0,78,9.3,259,15,105,16,34.1,68.9,71.2,35.2,6,1,269,3,20.5,97.6,6.2,16,2,0,6,11,12,4.5,1824,7.6
Andrew Walter,2286,QB,OAK,11,59.6,225,239,11.2,2.91,3,9,3.5,50.2,120,0,113,10.4,286,14,72,23,25.8,47.3,54.0,24.7,0,11,304,3,37.2,54.2,14.7,42,4,1,10,3,13,4.3,1451,6.1
David Garrard,1109,QB,JAX,8,69.7,188,200,11.2,3.19,5,5,2.4,59.0,118,0,94,9.9,241,13,79,15,63.7,69.1,69.2,57.5,4,8,249,1,18.1,77.1,7.1,17,24,0,3,8,9,3.6,1400,7.0
Byron Leftwich,1323,QB,JAX,6,71.7,166,183,8.2,2.61,8,2,1.0,59.0,108,0,62,9.2,201,11,59,15,63.4,53.1,57.9,34.3,3,5,209,3,14.5,79.0,4.5,9,8,0,6,7,8,3.8,1159,6.3
Aaron Brooks,509,QB,OAK,6,72.3,148,166,9.3,3.09,4,6,3.5,57.2,95,0,87,11.2,205,12,58,23,33.7,59.7,64.5,37.7,4,7,215,2,27.6,62.6,11.7,24,15,2,8,3,8,3.7,969,5.8
Drew Bledsoe,36,QB,DAL,6,66.0,150,166,9.3,2.67,3,7,3.8,53.6,89,0,72,10.1,187,10,59,9,78.0,59.0,59.4,55.8,2,8,205,3,22.2,69.8,8.6,16,5,0,11,7,13,6.3,1156,7.0
Jeff Garcia,550,QB,PHI,6,73.2,149,162,9.3,3.01,2,8,4.7,61.7,100,0,63,8.3,173,9,51,24,40.5,53.2,58.3,33.8,2,1,181,1,6.3,96.3,2.3,4,7,0,9,9,11,6.1,1042,6.4
Trent Green,58,QB,KC,6,73.1,145,153,8.9,2.67,4,4,2.5,62.1,95,0,57,10.4,180,11,62,16,70.6,49.4,49.6,51.0,2,6,187,0,33.3,76.0,10.6,19,8,0,2,5,9,4.8,1013,6.6
Jason Campbell,2242,QB,WAS,5,59.3,135,150,11.5,3.0,6,5,3.2,50.7,76,0,57,5.0,166,4,52,32,89.5,44.3,44.4,52.9,1,5,171,0,10.5,71.4,3.6,6,10,1,7,7,7,4.1,917,6.1
Seneca Wallace,1422,QB,SEA,6,66.9,133,141,9.9,2.82,4,6,4.2,58.2,82,0,58,7.9,164,7,48,29,26.1,50.1,51.7,46.7,1,7,168,0,24.1,76.3,8.5,14,9,0,3,8,8,4.8,930,6.6
Daunte Culpepper,446,QB,MIA,4,72.2,126,134,9.2,2.82,0,3,2.2,60.4,81,0,62,11.0,161,10,46,17,29.5,45.3,48.1,45.9,4,3,167,2,33.9,77.0,13.0,21,6,1,3,2,9,5.4,929,6.9
Kurt Warner,112,QB,ARZ,4,70.4,115,122,8.1,2.61,4,3,2.3,62.3,76,0,52,6.2,137,5,45,1,15.9,32.6,39.7,27.3,1,5,144,3,25.0,81.6,9.5,13,2,0,2,5,14,9.7,908,7.4
Chris Simms,1411,QB,TB,3,69.6,92,105,7.6,2.8,7,3,2.7,54.3,57,0,41,10.9,112,7,30,30,86.1,32.9,35.0,45.2,0,7,117,0,9.8,45.9,3.6,4,3,1,5,1,10,8.5,585,5.6
Kerry Collins,115,QB,TEN,3,61.3,75,90,10.3,2.6,7,3,3.2,46.7,42,0,30,8.7,94,4,24,31,84.7,46.3,46.2,,2,6,97,1,13.3,42.4,4.3,4,0,0,6,1,6,6.2,550,6.1
Derek Anderson,2430,QB,CLV,3,74.4,86,90,8.3,2.52,2,1,1.1,62.2,56,0,29,12.5,99,8,31,8,28.9,49.1,49.5,55.8,1,4,101,1,20.7,85.0,6.1,6,3,1,0,5,10,9.9,670,7.4
Chris Weinke,861,QB,CAR,2,70.6,85,89,8.8,2.67,1,2,2.2,58.4,52,0,36,13.3,98,8,26,5,54.5,39.2,40.6,61.3,1,4,99,1,19.4,63.6,7.1,7,2,0,2,1,9,9.1,593,6.7
