player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,IND,1,68.3,41,41,10.1,2.71,0,3,7.1,61.0,25,0,18,10.7,42,3,17,14,79.5,77.6,75.9,,0,1,43,0,5.6,78.9,2.4,1,0,0,0,1,3,7.0,276,6.7
Alex Smith,2218,QB,SF,1,69.4,36,40,8.8,2.9,0,2,4.7,57.5,23,0,10,8.0,41,2,10,28,79.6,54.7,54.6,,1,0,44,0,10.0,88.3,2.4,1,0,2,1,1,2,4.5,288,7.2
Jake Delhomme,303,QB,CAR,1,56.8,37,39,10.1,2.53,2,0,0.0,53.8,21,0,16,0.0,43,0,11,5,42.1,39.1,40.3,,0,1,45,0,25.0,56.1,9.3,4,0,0,0,0,4,8.9,186,4.8
Kerry Collins,115,QB,TEN,1,72.4,29,38,8.8,2.63,5,1,2.5,44.7,17,0,11,19.0,40,4,12,31,79.3,63.9,63.0,,2,2,42,1,18.2,41.9,5.0,2,0,0,2,0,2,4.8,223,5.9
Daunte Culpepper,446,QB,MIA,1,58.8,34,37,8.9,2.7,0,1,2.6,48.6,18,0,20,10.0,42,2,13,17,79.8,48.6,50.3,52.3,1,2,44,0,15.0,49.6,7.1,3,2,0,2,0,2,4.5,262,7.1
Jon Kitna,217,QB,DET,1,67.6,34,37,8.0,3.01,0,1,2.6,56.8,21,0,8,8.7,40,2,9,11,79.3,57.9,57.4,,0,0,42,1,37.5,75.2,7.5,3,0,0,3,0,0,0.0,229,6.2
Kurt Warner,112,QB,ARZ,1,75.0,32,36,8.1,2.46,3,1,2.7,61.1,22,0,10,8.3,39,2,17,1,21.3,69.4,75.5,40.9,0,0,40,1,30.0,114.9,7.7,3,0,0,1,3,1,2.5,295,8.2
Donovan McNabb,438,QB,PHI,1,82.4,34,35,9.7,2.88,0,2,5.7,68.6,24,0,14,14.3,38,4,18,24,79.4,70.7,70.3,59.5,1,1,38,0,7.1,113.3,2.6,1,1,0,0,3,3,7.9,314,9.0
Eli Manning,1722,QB,NYG,1,67.6,34,34,8.9,2.46,0,1,2.9,58.8,20,0,11,13.0,34,3,14,21,27.7,53.3,60.8,55.7,0,1,35,1,0.0,88.7,0.0,0,0,0,0,2,3,8.6,247,7.3
Byron Leftwich,1323,QB,JAX,1,71.9,32,34,8.1,2.56,2,1,2.9,67.6,23,0,11,0.0,37,0,15,15,40.0,59.7,60.5,54.6,0,1,37,0,9.1,85.0,2.7,1,1,0,0,1,2,5.4,237,7.0
