player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jon Kitna,217,QB,DET,7,71.7,244,264,8.7,2.78,2,10,3.6,63.3,167,0,105,4.6,292,8,98,11,84.7,62.8,63.7,48.0,3,9,304,2,21.9,81.2,7.9,23,5,1,14,9,11,3.6,1854,7.0
Donovan McNabb,438,QB,PHI,7,72.5,233,243,10.0,3.04,4,13,5.2,59.3,144,0,99,14.8,273,25,100,24,79.4,76.9,76.7,60.8,2,5,282,2,16.2,101.7,5.9,16,13,1,3,16,9,3.2,2152,8.9
Jake Delhomme,303,QB,CAR,7,69.9,216,239,9.7,2.47,11,6,2.4,59.8,143,0,74,5.3,255,8,72,5,82.5,63.9,64.2,46.2,6,4,264,0,20.3,83.7,5.9,15,1,0,6,8,8,3.0,1581,6.6
Brett Favre,14,QB,GB,6,66.8,226,238,9.8,2.48,4,11,4.4,56.3,134,1,63,11.3,248,17,70,12,77.4,62.7,61.9,58.0,1,5,260,1,14.3,78.8,3.6,9,1,2,5,9,10,3.8,1481,6.2
Marc Bulger,684,QB,SL,6,69.6,194,208,10.3,2.57,2,10,4.6,61.5,128,0,71,5.2,228,7,78,26,45.1,64.1,66.5,32.2,1,1,238,1,26.8,99.8,8.3,19,1,3,8,10,8,3.4,1617,7.8
Drew Brees,802,QB,NO,6,82.7,185,207,6.4,2.54,9,3,1.4,66.7,138,0,47,9.8,215,15,74,20,75.7,72.6,75.7,34.4,1,4,224,2,12.8,92.8,2.8,6,2,1,11,8,4,1.8,1509,7.3
Mark Brunell,51,QB,WAS,7,76.2,185,206,7.0,2.82,4,10,4.5,64.1,132,0,70,6.4,222,9,66,32,65.3,57.7,58.8,47.3,3,3,240,2,15.7,90.4,5.0,11,3,1,13,7,12,5.0,1466,7.1
Peyton Manning,327,QB,IND,6,72.5,193,206,11.0,2.69,4,17,7.9,63.6,131,0,60,6.4,215,9,91,14,90.2,92.3,92.0,50.8,1,2,224,0,11.7,103.2,3.3,7,2,2,6,12,5,2.2,1620,7.9
Charlie Frye,2284,QB,CLV,6,75.8,186,202,7.7,2.92,3,4,1.9,61.9,125,0,83,11.3,236,16,64,8,76.7,58.1,55.7,67.5,4,10,248,0,25.3,67.4,8.9,21,13,1,8,6,7,2.8,1187,5.9
Eli Manning,1722,QB,NYG,6,71.2,191,202,9.4,2.63,3,10,4.7,62.9,127,0,68,6.6,217,9,79,21,58.7,72.1,74.7,32.1,2,8,226,4,19.1,90.7,6.0,13,2,2,4,13,11,4.9,1518,7.5
J.P. Losman,1743,QB,BUF,7,72.4,174,197,9.1,2.95,7,9,4.4,61.9,122,0,86,3.2,228,4,64,4,25.0,45.8,51.5,29.7,5,6,237,3,24.4,78.9,9.2,21,10,0,11,6,14,5.9,1314,6.7
Carson Palmer,1317,QB,CIN,6,69.2,182,196,9.0,2.47,2,8,3.9,62.2,122,0,78,3.2,217,4,70,7,58.7,52.0,56.0,33.0,3,4,226,3,24.4,90.9,8.8,19,2,2,7,9,14,6.2,1418,7.2
Brad Johnson,31,QB,MIN,6,76.4,178,194,8.9,2.49,4,7,3.4,62.9,122,0,68,10.3,211,14,59,18,75.3,64.7,66.7,36.8,4,4,226,2,16.2,81.0,5.2,11,5,2,6,4,7,3.1,1314,6.8
Chad Pennington,596,QB,NYJ,7,74.0,177,190,8.2,2.61,4,8,3.9,65.8,125,0,67,4.6,215,6,68,22,90.3,66.0,67.9,42.2,4,6,231,0,26.9,91.3,8.4,18,6,2,3,9,8,3.5,1450,7.6
Tom Brady,698,QB,NE,6,70.5,173,189,10.4,2.67,8,11,5.6,56.1,106,1,60,13.1,200,16,75,19,90.2,64.5,65.5,47.8,1,3,208,2,15.0,86.9,4.5,9,2,0,7,10,7,3.4,1226,6.5
Rex Grossman,1338,QB,CHI,6,63.1,176,189,11.1,2.63,2,10,5.1,56.6,107,1,71,3.6,195,4,67,6,55.8,60.3,62.4,36.0,2,7,203,2,8.5,82.0,3.1,6,0,0,9,10,13,6.4,1387,7.3
Philip Rivers,1725,QB,SD,6,75.7,173,187,8.8,2.62,3,11,5.7,66.3,124,0,72,5.3,204,7,70,27,74.4,74.7,77.1,42.3,3,3,211,2,12.5,96.3,4.4,9,6,1,7,9,4,1.9,1330,7.1
Byron Leftwich,1323,QB,JAX,6,71.7,166,183,8.2,2.61,8,2,1.0,59.0,108,0,62,9.2,201,11,59,15,63.4,53.1,57.9,34.3,3,5,209,3,14.5,79.0,4.5,9,8,0,6,7,8,3.8,1159,6.3
Alex Smith,2218,QB,SF,6,72.3,159,183,8.7,2.94,5,8,4.1,59.6,109,0,74,5.2,206,6,61,28,79.2,52.3,51.9,58.4,5,4,219,1,17.6,86.4,6.3,13,10,4,10,8,9,4.1,1285,7.0
