player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jon Kitna,217,QB,DET,7,292,67.5,80,92,8.9,2.45,0,4,4.0,54.3,50,39,7.4,99,33.9,4,35,,85.2,57.9,80.8,57.9,,,2,3,106,17.9,79.4,7.1,7,0,0,10,4,5,4.7,687,7.5,0,11,84.7,62.8,63.7,48.0,73.8,164,172,8.6,2.95,2,6,3.4,68.0,117,66,3.3,193,66.1,4,63,,89.9,67.7,83.1,66.6,,64.0,1,6,198,24.2,82.2,8.3,16,5,1,4,5,6,3.0,1167,6.8,73.9,180,186,8.7,2.51,1,8,4.2,68.3,127,0,4.5,187,64.0,6,71,,89.8,74.0,83.0,72.9,,58.3,0,6,193,,91.9,0.0,0,1,1,4,8,5,2.6,1430,7.7,2,65.6,64,78,8.7,3.26,1,2,2.4,51.3,40,105,4.8,105,36.0,2,27,,85.5,47.3,80.9,46.6,,66.7,3,3,111,21.9,55.7,21.9,23,4,0,10,1,6,5.4,424,5.4
Donovan McNabb,438,QB,PHI,7,273,62.5,64,66,11.8,2.69,1,6,8.7,48.5,32,36,20.0,78,28.6,8,25,,83.5,61.8,79.7,56.8,,88.3,0,3,81,19.4,87.1,9.0,7,4,0,1,5,6,7.4,607,9.2,0,24,79.4,76.9,76.7,60.8,76.3,169,177,9.3,3.18,3,7,3.8,63.3,112,63,13.2,195,71.4,17,75,,90.0,87.2,83.2,83.5,,77.1,2,2,201,14.3,107.2,4.6,9,9,1,2,11,3,1.5,1545,8.7,74.4,164,167,10.1,2.75,2,9,5.2,62.9,105,0,13.9,174,63.7,17,73,,89.2,82.1,82.8,77.5,,88.5,0,3,179,,110.9,0.0,0,6,1,0,12,5,2.8,1601,9.6,2,68.1,69,76,9.7,3.56,2,4,5.0,51.3,39,99,17.0,99,36.3,8,27,,85.1,72.1,80.6,68.6,,75.1,2,2,103,16.2,81.6,16.2,16,7,0,3,4,4,3.9,551,7.3
Jake Delhomme,303,QB,CAR,7,255,68.8,80,96,10.2,2.27,8,3,3.1,54.2,52,41,5.5,105,41.2,3,28,,85.3,61.3,80.8,61.0,,,5,2,107,22.0,71.1,8.6,9,0,0,3,2,3,2.8,590,6.1,0,5,82.5,63.9,64.2,46.2,70.6,136,143,9.4,2.61,3,3,2.0,63.6,91,33,5.2,150,58.8,5,44,,73.0,66.6,82.2,65.4,,63.1,1,2,157,18.2,92.1,4.0,6,1,0,3,6,5,3.2,991,6.9,75.0,172,179,9.0,2.3,6,4,2.2,68.2,122,0,5.4,181,71.0,7,58,,89.5,78.9,82.9,76.8,,63.1,0,1,187,,101.8,0.6,1,1,0,1,7,2,1.1,1382,7.7,0,50.0,44,60,12.6,2.87,5,2,3.2,35.0,21,74,4.5,74,29.0,1,14,,56.9,33.4,79.6,35.2,,,6,3,77,18.9,29.8,18.9,14,0,0,5,1,6,7.8,199,3.3
Brett Favre,14,QB,GB,6,248,59.6,47,50,12.1,2.42,1,6,11.1,50.0,25,17,10.7,53,21.4,3,17,,81.0,70.9,78.5,69.8,,,1,1,57,17.6,77.7,5.7,3,0,0,1,1,4,7.0,427,8.5,1,12,77.4,62.7,61.9,58.0,68.7,179,188,9.2,2.49,3,5,2.6,58.0,109,46,11.4,195,78.6,14,53,,72.3,59.0,83.3,58.1,,65.6,0,4,203,13.0,79.1,3.1,6,1,2,4,8,6,3.0,1054,5.6,70.5,176,183,9.8,2.31,4,9,4.8,60.1,110,0,11.3,185,74.6,14,59,,89.7,76.5,83.0,74.3,,65.6,0,4,191,,87.9,0.5,1,1,2,1,9,4,2.1,1247,6.8,1,54.0,50,55,9.5,2.97,0,2,3.3,43.6,24,63,11.1,63,25.4,3,11,,42.6,31.4,79.2,33.4,,,1,1,69,12.7,48.6,12.7,8,0,0,4,0,6,8.7,234,4.3
Charlie Frye,2284,QB,CLV,6,236,72.6,73,77,9.4,2.79,2,2,2.5,59.7,46,41,13.2,90,38.1,7,30,,84.4,55.7,80.3,50.6,,88.6,1,6,94,19.5,55.7,8.9,8,5,0,1,2,5,5.3,510,6.6,0,8,76.7,58.1,55.7,67.5,77.9,113,125,6.5,3.0,1,2,1.5,63.2,79,42,10.2,146,61.9,9,34,,88.0,64.7,82.2,60.6,,82.1,3,4,154,31.0,74.7,8.9,13,8,1,7,4,2,1.3,677,5.4,77.9,145,149,7.3,2.37,2,3,2.0,66.4,99,0,12.4,153,64.8,14,43,,88.2,65.7,82.2,62.3,,86.2,0,7,157,,73.0,0.0,0,4,1,1,4,4,2.5,936,6.3,0,68.3,41,53,9.0,3.94,1,1,1.7,49.1,26,83,7.1,83,35.2,2,21,,84.2,53.0,80.2,45.3,,84.2,4,3,91,25.3,51.7,25.3,21,9,0,7,2,3,3.3,251,4.7
J.P. Losman,1743,QB,BUF,7,228,75.0,64,72,9.9,2.57,4,2,2.7,63.9,46,35,4.2,86,37.7,2,27,,50.7,50.2,80.1,52.3,,48.2,2,2,88,31.4,98.8,12.8,11,3,0,2,5,5,5.7,552,7.7,0,4,25.0,45.8,51.5,29.7,70.9,110,125,8.6,3.17,3,7,5.3,60.8,76,51,2.6,142,62.3,2,37,,28.2,53.1,82.0,53.1,,59.9,3,4,149,19.6,67.5,7.0,10,7,0,9,1,9,6.0,762,6.1,76.7,133,139,7.9,2.48,5,7,4.9,70.5,98,0,3.9,142,62.3,4,49,,87.6,70.4,82.0,69.1,,63.5,0,3,146,,94.5,0.0,0,3,0,1,5,6,4.1,1023,7.4,3,58.5,41,58,13.1,3.71,2,2,3.2,41.4,24,86,0.0,86,37.7,0,15,,20.4,27.6,80.2,28.5,,49.0,5,3,91,24.4,41.7,24.4,21,7,0,10,1,8,8.8,291,5.0
Marc Bulger,684,QB,SL,6,228,59.2,49,53,10.9,2.35,1,3,5.5,52.8,28,23,3.4,59,25.9,1,19,,38.8,50.5,78.8,50.1,,63.3,0,1,62,26.1,89.9,10.2,6,0,0,3,3,5,8.1,417,7.9,0,26,45.1,64.1,66.5,32.2,73.1,145,155,10.2,2.65,1,7,4.3,64.5,100,48,5.7,169,74.1,6,59,,68.8,75.0,82.7,72.9,,65.9,1,0,176,27.1,103.2,7.7,13,1,3,5,7,3,1.7,1200,7.7,67.6,148,156,11.0,2.32,2,8,5.0,62.2,97,0,3.0,157,68.9,3,57,,88.4,74.1,82.4,71.7,,74.1,1,0,162,,103.6,0.0,0,1,3,2,8,5,3.1,1220,7.8,1,76.1,46,52,8.2,3.12,0,2,3.5,59.6,31,71,11.4,71,31.1,4,21,,26.3,53.1,79.5,53.4,,,0,1,76,26.8,88.4,26.8,19,0,0,6,2,3,3.9,397,7.6
Mark Brunell,51,QB,WAS,7,222,66.7,39,44,6.2,2.44,1,2,4.3,56.8,25,20,3.8,47,21.2,1,13,,80.4,68.7,78.0,66.4,,64.4,2,1,50,5.0,83.1,2.1,1,1,0,2,2,2,4.0,296,6.7,0,32,65.3,57.7,58.8,47.3,78.8,146,162,7.2,2.92,3,8,4.6,66.0,107,50,7.0,175,78.8,8,53,,70.9,56.2,83.0,56.1,,61.4,1,2,190,20.0,92.4,5.7,10,2,1,11,5,10,5.3,1170,7.2,82.4,142,149,6.3,2.51,4,7,4.5,74.5,111,0,5.1,152,68.5,6,53,,66.6,72.1,82.3,70.9,,,0,1,157,,110.2,0.7,1,0,1,2,6,7,4.5,1268,8.5,2,55.8,43,57,9.3,3.49,0,3,4.5,36.8,21,70,12.5,70,31.5,3,13,,83.7,38.8,79.8,38.0,,67.2,3,2,83,14.3,38.5,14.3,10,3,0,11,1,5,6.0,198,3.5
Carson Palmer,1317,QB,CIN,6,217,59.3,54,60,10.8,2.39,1,3,4.6,53.3,32,38,0.0,70,32.3,0,19,,44.6,39.5,79.5,40.9,,,1,1,75,26.3,81.0,14.3,10,0,0,4,3,6,8.0,356,5.9,0,7,58.7,52.0,56.0,33.0,73.4,128,136,8.3,2.51,1,5,3.6,66.2,90,40,4.3,147,67.7,4,51,,87.8,65.9,82.1,66.3,,49.0,2,3,151,22.5,95.3,6.1,9,2,2,3,6,8,5.3,1062,7.8,75.0,132,138,8.5,2.23,1,7,4.9,69.6,96,0,3.0,139,64.1,3,55,,87.6,75.3,81.9,74.8,,51.1,0,2,145,,103.6,0.0,0,1,2,3,6,4,2.8,1162,8.4,3,54.0,50,58,10.5,2.9,1,1,1.6,44.8,26,78,3.7,78,35.9,1,15,,46.8,27.6,79.7,28.5,,58.3,3,2,81,24.4,60.7,24.4,19,1,0,4,3,10,12.3,256,4.4
Eli Manning,1722,QB,NYG,6,217,69.0,58,66,11.4,2.38,3,4,6.0,59.1,39,28,2.5,70,32.3,1,25,,82.5,67.3,79.3,67.7,,55.3,2,3,71,10.7,86.9,4.3,3,1,0,3,4,5,7.0,543,8.2,0,21,58.7,72.1,74.7,32.1,72.2,133,136,8.5,2.76,0,6,4.2,64.7,88,40,8.3,147,67.7,8,54,,65.7,77.3,82.2,75.3,,63.3,0,5,155,25.0,92.6,6.8,10,1,2,1,9,6,3.9,975,7.2,70.4,142,148,8.7,2.48,3,6,3.8,62.8,93,0,7.0,149,68.7,7,55,,88.2,71.3,82.2,69.8,,63.3,0,6,157,,92.1,0.0,0,1,2,1,11,7,4.5,1057,7.1,4,73.5,49,54,11.1,2.96,0,4,7.3,63.0,34,68,5.6,68,31.3,2,24,,41.6,78.7,79.2,78.5,,55.3,2,2,69,19.1,87.0,19.1,13,1,0,3,2,4,5.8,461,8.5
Drew Brees,802,QB,NO,6,215,71.7,46,50,6.2,2.13,1,0,0.0,62.0,31,12,6.1,51,23.7,2,17,,80.8,55.6,0.0,57.2,,,0,2,53,8.3,70.4,2.0,1,0,0,3,1,2,3.8,320,6.4,0,20,75.7,72.6,75.7,34.4,86.3,139,157,6.4,2.67,8,3,1.8,68.2,107,35,10.8,164,76.3,13,57,,68.3,81.7,82.6,80.7,60.0,52.3,1,2,171,14.3,100.0,3.0,5,2,1,8,7,2,1.2,1189,7.6,84.0,156,168,6.6,2.33,8,3,1.7,69.6,117,0,10.7,168,78.1,14,61,,88.9,84.6,82.6,82.5,60.0,,0,3,173,,98.2,0.0,0,0,1,3,7,3,1.7,1276,7.6,2,75.9,29,39,5.4,3.28,1,0,0.0,53.8,21,47,4.5,47,21.9,1,13,,30.1,44.5,0.0,48.4,,52.3,1,1,51,12.8,69.7,12.8,6,2,0,8,1,1,2.0,233,6.0
Chad Pennington,596,QB,NYJ,7,215,77.4,31,36,9.1,2.38,2,5,12.2,61.1,22,14,8.3,40,18.6,2,14,,79.6,86.4,77.6,84.2,,,1,1,45,28.6,132.6,10.0,4,0,0,2,5,0,0.0,446,12.4,0,22,90.3,66.0,67.9,42.2,73.3,146,154,8.0,2.66,2,3,1.8,66.9,103,53,3.7,175,81.4,4,54,,89.4,60.9,82.9,60.6,,59.8,3,5,186,26.4,80.1,8.0,14,6,2,1,4,8,4.3,1004,6.5,72.4,134,141,7.7,2.31,4,4,2.7,65.2,92,0,5.2,148,68.8,5,43,,88.1,63.7,82.2,62.4,,67.1,0,5,156,,76.1,0.7,1,5,2,1,3,7,4.5,925,6.6,0,79.1,43,49,9.7,3.26,0,4,7.3,67.3,33,67,2.9,67,31.2,1,25,,82.7,74.0,79.5,74.5,,50.7,4,1,75,25.4,133.9,25.4,17,1,0,2,6,1,1.3,525,10.7
Peyton Manning,327,QB,IND,6,215,75.0,52,55,11.3,2.55,1,5,8.6,63.6,35,24,10.3,56,26.0,4,28,,81.4,89.8,78.6,87.1,,,0,0,59,4.2,119.3,1.8,1,0,0,2,4,2,3.4,527,9.6,0,14,90.2,92.3,92.0,50.8,71.6,141,151,10.8,2.74,3,12,7.6,63.6,96,36,5.0,159,74.0,5,63,,88.6,91.8,82.4,90.8,,60.9,1,2,165,16.7,97.4,3.8,6,2,2,4,8,3,1.8,1093,7.2,73.3,146,153,10.8,2.48,4,12,7.6,66.0,101,0,5.6,155,72.1,6,71,,88.3,91.9,82.3,90.9,,60.9,0,2,160,,105.8,0.0,0,2,2,1,9,4,2.5,1270,8.3,0,70.2,47,53,11.3,3.21,0,5,8.8,56.6,30,60,9.1,60,27.9,3,20,,81.9,89.3,78.9,86.8,,,1,0,64,11.7,95.6,11.7,7,0,0,5,3,1,1.6,350,6.6
Brad Johnson,31,QB,MIN,6,211,72.2,54,62,11.1,2.26,2,2,2.9,56.5,35,25,10.3,64,30.3,4,19,,82.4,57.3,79.2,57.7,,58.3,2,1,70,4.0,76.5,1.6,1,1,0,4,1,2,2.9,428,6.9,0,18,75.3,64.7,66.7,36.8,78.2,124,132,7.9,2.59,2,5,3.6,65.9,87,43,10.3,147,69.7,10,40,,88.0,70.7,82.2,70.5,,53.8,2,3,156,23.3,83.1,6.8,10,4,2,2,3,5,3.2,886,6.7,76.3,135,141,8.7,2.3,3,6,4.0,66.0,93,0,9.7,143,67.8,10,42,,87.9,72.3,82.1,71.4,,58.3,0,2,151,,84.9,0.0,0,1,2,1,3,4,2.6,904,6.4,2,76.7,43,53,9.5,2.88,1,1,1.7,54.7,29,68,12.1,68,32.2,4,17,,82.7,53.9,79.5,55.1,,53.8,4,2,75,16.2,70.5,16.2,11,4,0,5,1,3,4.0,410,7.7
Alex Smith,2218,QB,SF,6,206,73.9,46,54,6.9,2.75,2,3,5.3,63.0,34,31,0.0,63,30.6,0,24,,81.9,68.9,79.0,67.0,,66.3,3,3,66,16.1,74.2,7.9,5,4,0,3,2,2,3.0,394,7.3,0,28,79.2,52.3,51.9,58.4,71.7,113,129,9.4,3.03,3,5,3.6,58.1,75,43,7.4,143,69.4,6,37,,72.3,46.5,82.1,45.7,,67.6,2,1,153,18.6,91.6,5.6,8,6,4,7,6,7,4.6,891,6.9,70.8,120,130,9.6,2.66,5,6,4.4,62.3,81,0,4.7,132,64.1,4,48,,87.2,58.6,81.8,57.0,,74.4,0,4,138,,90.9,0.0,0,2,4,1,7,7,5.1,992,7.6,1,76.9,39,53,5.8,3.45,0,2,3.4,52.8,28,74,6.7,74,35.9,2,13,,57.8,46.5,79.7,45.1,,62.2,5,0,81,17.6,75.4,17.6,13,8,0,9,1,2,2.5,293,5.5
Philip Rivers,1725,QB,SD,6,204,66.7,60,61,8.3,2.25,1,3,4.6,60.7,37,33,7.5,69,33.8,3,27,,45.5,71.2,79.5,69.3,,63.9,0,0,73,18.2,119.8,8.7,6,1,0,0,6,2,2.7,503,8.2,0,27,74.4,74.7,77.1,42.3,80.5,113,126,9.0,2.81,2,8,6.3,69.0,87,39,4.4,135,66.2,4,43,,87.2,78.5,81.8,78.1,,55.1,3,3,138,7.7,85.0,2.2,3,5,1,7,3,2,1.4,827,6.6,80.6,124,127,8.2,2.4,1,9,6.9,74.8,95,0,5.0,132,64.7,5,52,,87.1,90.9,81.8,89.5,,68.1,0,3,136,,99.6,0.0,0,4,1,1,5,2,1.5,971,7.6,2,63.3,49,60,10.2,3.03,2,2,3.2,48.3,29,72,6.5,72,35.3,2,18,,46.0,46.9,79.5,49.1,,50.0,3,0,75,12.5,89.5,12.5,9,2,0,6,4,2,2.7,359,6.0
Matt Hasselbeck,408,QB,SEA,6,201,71.4,35,36,9.9,2.29,1,2,5.0,61.1,22,22,12.0,48,23.9,3,17,,80.6,58.6,78.1,58.4,,60.6,0,1,52,45.5,102.0,20.8,10,2,0,0,2,1,1.9,363,10.1,0,29,90.0,69.2,68.4,56.2,70.3,128,140,9.7,2.67,1,7,4.9,57.9,81,44,10.0,153,76.1,9,47,,88.1,71.9,82.2,71.1,,58.5,2,6,156,20.5,77.9,5.9,9,4,2,7,8,8,5.1,887,6.3,73.2,127,131,8.9,2.35,1,7,5.1,63.4,83,0,10.8,135,67.2,10,51,,87.3,81.6,81.8,80.7,,53.9,0,3,140,,96.8,0.0,0,4,2,1,8,5,3.6,978,7.5,1,61.1,36,45,13.0,3.04,1,2,4.3,44.4,20,66,9.1,66,32.8,2,13,,82.3,41.1,79.1,40.7,,66.0,2,4,68,28.8,42.1,28.8,19,2,0,6,2,4,5.9,272,6.0
Byron Leftwich,1323,QB,JAX,6,201,66.7,69,76,9.3,2.23,6,1,1.3,56.6,43,25,6.5,81,40.3,3,29,,60.2,58.5,79.9,58.4,,,1,2,85,16.0,88.3,4.9,4,0,0,0,4,3,3.5,593,7.8,0,15,63.4,53.1,57.9,34.3,75.3,97,107,7.4,2.86,2,1,0.9,60.7,65,37,11.0,120,59.7,8,30,,86.4,55.6,81.3,58.0,,46.3,2,3,124,13.5,72.4,4.2,5,8,0,6,3,5,4.0,566,5.3,75.0,128,134,7.7,2.39,4,1,0.7,64.2,86,0,10.4,139,69.2,10,47,,71.2,60.6,81.9,61.3,,50.7,0,2,142,,90.0,0.0,0,4,0,2,5,6,4.2,908,6.8,3,60.5,38,49,10.0,3.09,4,1,1.9,44.9,22,62,4.3,62,30.8,1,12,,82.2,49.7,79.0,51.8,,50.5,3,3,67,14.5,48.9,14.5,9,4,0,4,2,2,3.0,251,5.1
Tom Brady,698,QB,NE,6,200,68.5,54,61,8.2,2.46,4,2,3.1,54.1,33,23,10.8,65,32.5,4,23,,82.0,70.8,79.1,69.8,,,1,0,68,17.4,88.3,6.2,4,0,0,2,3,1,1.5,362,5.9,1,19,90.2,64.5,65.5,47.8,71.4,119,128,11.4,2.78,4,9,6.8,57.0,73,37,14.1,135,67.5,12,52,,87.2,62.8,81.8,61.8,,65.6,0,3,140,13.5,86.2,3.7,5,2,0,5,7,6,4.3,864,6.8,74.6,130,138,10.7,2.5,6,10,6.9,63.8,88,0,9.3,140,70.0,9,65,,87.6,81.0,82.0,78.8,,65.6,0,3,146,,99.2,0.0,0,2,0,2,9,5,3.4,1037,7.5,2,58.1,43,51,9.6,3.08,2,1,1.9,35.3,18,60,28.0,60,30.0,7,10,,81.2,33.6,78.8,35.4,,,1,0,62,15.0,53.5,15.0,9,0,0,5,1,2,3.2,189,3.7
David Carr,1009,QB,HST,6,197,77.6,49,55,9.6,2.51,4,1,1.7,69.1,38,25,0.0,63,32.0,0,24,,41.0,63.5,79.0,66.2,,42.9,0,1,67,24.0,112.3,9.5,6,2,0,2,4,3,4.5,475,8.6,0,13,28.6,64.0,71.9,28.0,85.2,108,117,5.1,2.73,4,2,1.6,70.9,83,44,9.8,134,68.0,9,40,,63.1,72.5,81.8,72.5,,55.8,0,3,140,22.7,91.2,7.5,10,7,0,5,5,5,3.6,742,6.3,84.0,119,123,6.5,2.46,4,3,2.3,74.0,91,0,9.0,128,65.0,9,50,,87.1,84.2,81.7,80.5,,77.0,0,4,136,,100.9,0.0,0,5,0,0,7,6,4.4,937,7.6,1,78.9,38,49,6.4,3.03,4,0,0.0,61.2,30,69,0.0,69,35.0,0,14,,25.3,40.8,79.3,50.0,,28.2,0,0,71,23.2,90.5,23.2,16,4,0,7,2,2,2.8,280,5.7
Rex Grossman,1338,QB,CHI,6,195,64.5,76,82,9.5,2.47,1,4,4.7,57.3,47,34,4.1,86,44.1,2,34,,51.3,63.5,80.1,63.0,,,1,3,90,11.8,87.3,4.7,4,0,0,4,5,6,6.7,638,7.8,1,6,55.8,60.3,62.4,36.0,62.0,100,107,12.3,2.76,1,6,5.4,56.1,60,37,3.2,109,55.9,2,33,64.7,85.8,61.7,81.1,61.3,62.1,,1,4,113,5.4,78.0,1.8,2,0,0,5,5,7,6.2,749,7.0,65.0,120,124,11.5,2.44,1,8,6.2,60.5,75,0,3.8,124,63.6,3,45,,86.7,75.0,81.5,73.5,,,0,4,129,,90.5,0.0,0,0,0,3,7,6,4.7,972,7.8,2,58.9,56,65,10.3,2.98,1,2,2.9,49.2,32,71,3.0,71,36.4,1,22,64.7,45.1,42.2,79.5,43.0,62.1,,2,3,74,8.5,65.9,8.5,6,0,0,6,3,7,9.5,415,6.4
Michael Vick,773,QB,ATL,6,193,58.8,51,53,14.3,3.36,0,3,5.3,47.2,25,40,16.7,71,36.8,5,22,,28.1,43.6,79.6,38.5,,77.3,0,3,75,25.0,78.3,14.1,10,8,0,2,5,7,9.3,370,7.0,0,2,47.3,61.6,53.0,78.5,66.3,89,94,11.7,3.27,3,2,2.1,55.3,52,30,11.9,122,63.2,7,39,,86.7,73.9,81.5,64.9,,89.5,0,2,125,30.0,70.3,7.4,9,19,0,2,2,1,0.8,538,5.7,68.9,103,106,12.3,2.93,3,4,3.6,58.5,62,0,12.7,123,63.7,9,46,,86.9,77.7,81.6,68.4,,90.8,0,3,127,,81.6,0.0,0,17,0,0,5,3,2.4,683,6.4,0,48.6,37,41,13.7,3.96,0,1,2.3,36.6,15,70,16.7,70,36.3,3,15,,27.5,33.3,79.4,29.2,,71.4,0,2,73,27.1,51.4,27.1,19,10,0,4,2,5,6.8,225,5.5
Drew Bledsoe,36,QB,DAL,6,187,68.5,54,62,7.8,2.34,1,1,1.4,56.5,35,33,5.4,70,37.4,2,24,,83.2,64.4,79.7,64.3,,58.3,1,1,79,21.2,86.7,10.0,7,1,0,6,3,3,3.8,419,6.8,0,9,78.0,59.0,59.4,55.8,64.6,96,104,10.1,2.87,2,6,5.3,51.9,54,39,12.9,117,62.6,8,35,,86.5,58.4,11.3,56.1,,83.1,1,7,126,23.1,59.7,7.7,9,4,0,5,4,10,7.9,737,7.1,70.8,106,111,8.5,2.58,2,7,5.6,58.6,65,0,13.3,115,61.5,10,45,,86.7,79.8,81.5,75.6,,83.1,0,4,128,,84.2,0.0,0,4,0,3,5,6,4.7,888,8.0,3,54.5,44,55,11.1,2.81,1,0,0.0,43.6,24,72,0.0,72,38.5,0,14,,83.0,30.2,0.0,33.6,,58.3,2,4,77,22.2,40.6,22.2,16,1,0,8,2,7,9.1,268,4.9
