player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,3,70.2,114,120,9.7,2.61,3,5,4.1,59.2,71,0,29,11.3,125,9,41,12,86.7,62.0,61.7,53.9,0,3,127,0,17.2,87.2,4.0,5,0,0,3,6,4,3.1,850,7.1
Donovan McNabb,438,QB,PHI,3,77.6,107,113,8.8,2.92,2,5,4.4,61.1,69,0,46,16.9,124,14,47,24,87.0,73.2,75.7,51.3,2,1,125,2,10.9,105.3,4.0,5,5,0,2,7,4,3.2,960,8.5
Eli Manning,1722,QB,NYG,3,75.9,108,113,8.5,2.6,1,7,5.9,66.4,75,0,44,8.5,122,7,46,21,61.5,79.1,81.4,55.7,0,5,127,3,20.5,95.5,7.4,9,0,2,2,8,7,5.5,893,7.9
Peyton Manning,327,QB,IND,3,70.3,101,110,11.6,2.82,3,7,6.1,59.1,65,0,42,8.5,116,6,49,14,86.5,90.0,88.7,58.1,0,1,120,0,11.9,96.6,4.3,5,1,1,5,5,4,3.3,895,8.1
Jake Delhomme,303,QB,CAR,3,64.9,97,108,9.2,2.43,6,1,0.9,55.6,60,0,40,4.8,118,3,32,5,68.1,49.2,48.7,62.9,4,1,123,0,22.5,72.3,7.6,9,1,0,1,1,5,4.1,639,5.9
Alex Smith,2218,QB,SF,3,69.1,94,108,9.8,2.97,3,6,5.2,56.5,61,0,44,6.2,118,4,34,28,86.6,56.6,55.5,60.8,4,0,125,0,9.1,89.8,3.4,4,6,3,4,3,5,4.0,814,7.5
Tom Brady,698,QB,NE,3,65.7,99,107,11.9,2.76,3,6,5.4,53.3,57,0,34,12.3,112,8,42,19,86.5,52.4,53.2,50.3,0,2,117,1,11.8,78.5,3.6,4,1,0,5,4,7,6.0,703,6.6
Jon Kitna,217,QB,DET,3,73.0,100,107,8.9,2.76,1,5,4.3,64.5,69,0,36,5.5,120,4,35,11,87.1,69.6,70.3,48.9,0,1,130,1,33.3,89.4,10.0,12,1,1,5,2,0,0.0,802,7.5
Chris Simms,1411,QB,TB,3,69.6,92,105,7.6,2.8,7,3,2.7,54.3,57,0,41,10.9,112,7,30,30,86.1,32.9,35.0,45.2,0,7,117,0,9.8,45.9,3.6,4,3,1,5,1,10,8.5,585,5.6
Kurt Warner,112,QB,ARZ,3,72.2,97,102,8.0,2.6,4,3,2.8,63.7,65,0,38,7.1,114,5,40,1,16.9,39.5,46.3,26.8,0,4,119,2,26.3,87.1,8.8,10,2,0,1,5,11,9.2,780,7.6
