player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Donovan McNabb,438,QB,PHI,8,72.7,264,277,9.8,3.09,6,14,4.9,58.5,162,0,111,15.6,316,30,111,24,82.0,76.5,75.0,68.2,2,5,325,2,18.0,97.3,6.3,20,18,1,4,16,10,3.1,2313,8.4
Jake Delhomme,303,QB,CAR,8,71.0,245,270,9.6,2.47,12,7,2.5,59.3,160,0,89,8.0,289,14,82,5,84.5,62.5,62.6,46.2,6,5,301,0,20.2,80.3,6.2,18,1,0,7,8,9,3.0,1730,6.4
Jon Kitna,217,QB,DET,7,71.7,244,264,8.7,2.78,2,10,3.6,63.3,167,0,105,4.6,292,8,98,11,84.7,62.8,63.7,48.0,3,9,304,2,21.9,81.2,7.9,23,5,1,14,9,11,3.6,1854,7.0
Brett Favre,14,QB,GB,7,68.0,250,263,9.2,2.48,5,12,4.3,57.4,151,1,65,11.2,274,19,80,12,79.8,65.0,64.2,56.8,1,5,290,1,13.8,81.0,3.3,9,2,2,5,10,10,3.4,1661,6.3
Drew Brees,802,QB,NO,7,80.8,224,252,7.0,2.54,14,7,2.7,64.3,162,0,59,10.5,263,19,87,20,79.6,76.2,78.4,37.9,1,7,276,2,13.6,89.9,3.0,8,3,1,12,11,6,2.2,1892,7.5
Marc Bulger,684,QB,SL,7,70.0,233,248,10.1,2.57,2,13,5.0,62.5,155,0,80,4.9,271,8,95,26,51.6,66.9,68.8,32.2,1,1,282,1,27.5,101.3,8.1,22,1,3,9,12,9,3.2,1944,7.8
Peyton Manning,327,QB,IND,7,75.0,232,245,10.6,2.67,4,18,7.1,66.5,163,0,66,6.3,254,11,109,14,90.5,92.8,92.4,48.7,1,2,264,0,10.6,108.0,2.8,7,2,2,6,15,6,2.3,1965,8.0
Eli Manning,1722,QB,NYG,7,71.1,218,233,9.5,2.65,5,10,4.1,61.4,143,0,81,7.7,250,12,88,21,62.9,71.4,73.8,31.2,2,8,259,4,18.5,88.9,6.0,15,2,2,6,14,11,4.2,1672,7.2
Carson Palmer,1317,QB,CIN,7,69.6,217,232,9.2,2.45,3,10,4.1,62.9,146,0,87,3.3,256,5,85,7,63.6,57.9,61.8,32.9,3,4,267,4,24.1,93.4,8.2,21,3,2,7,11,16,6.0,1684,7.3
Tom Brady,698,QB,NE,7,73.6,212,232,9.8,2.63,8,13,5.3,58.2,135,1,73,13.5,246,21,93,19,90.5,68.8,69.8,46.3,2,4,257,2,16.4,92.2,4.9,12,2,0,10,14,8,3.1,1600,6.9
Brad Johnson,31,QB,MIN,7,76.0,208,227,9.1,2.55,5,9,3.7,62.6,142,0,80,10.1,246,16,70,18,78.2,62.3,64.2,36.6,5,7,263,2,15.0,74.8,4.9,12,6,2,7,4,11,4.2,1499,6.6
Charlie Frye,2284,QB,CLV,7,76.0,208,224,7.8,2.95,3,5,2.1,62.5,140,0,94,11.4,263,18,73,8,79.0,54.1,52.1,64.4,4,11,276,0,25.5,68.8,9.1,24,15,1,8,7,10,3.6,1328,5.9
Chad Pennington,596,QB,NYJ,8,70.6,204,218,8.7,2.62,5,9,3.9,62.4,136,0,75,5.6,245,8,76,22,90.5,63.5,65.3,42.3,4,8,262,0,25.3,82.3,7.8,19,7,2,3,9,10,3.8,1558,7.1
Rex Grossman,1338,QB,CHI,7,66.0,203,218,10.5,2.63,2,12,5.2,59.6,130,1,76,3.0,224,4,81,6,60.2,60.2,61.9,36.0,2,7,235,2,7.9,89.6,2.7,6,0,0,11,13,16,6.8,1639,7.5
